"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009956","GO:0009956","radial pattern formation","4/57","26/21826",5.98562379810115e-07,0.000190941399159427,0.000151845824772882,"OBP2/DOF6/AIL6/DOF5.3",4
"GO:0048509","GO:0048509","regulation of meristem development","5/57","129/21826",2.18374011974047e-05,0.00267220626598228,0.0021250675139473,"FLR1/BAM3/CIK3/AIL6/AGO10",5
"GO:0043455","GO:0043455","regulation of secondary metabolic process","4/57","65/21826",2.51304664512441e-05,0.00267220626598228,0.0021250675139473,"OBP2/KFB39/DAG2/CLE25",4
"GO:0010075","GO:0010075","regulation of meristem growth","3/57","56/21826",0.000424324257547147,0.02255990635959,0.0179407273805022,"BAM3/CIK3/AIL6",3
"GO:0045828","GO:0045828","positive regulation of isoprenoid metabolic process","2/57","14/21826",0.000597614434686389,0.0272341435235654,0.0216579065803639,"DAG2/CLE25",2
"GO:0048507","GO:0048507","meristem development","5/57","282/21826",0.00084052141989036,0.0310572693341313,0.0246982409157751,"FLR1/BAM3/CIK3/AIL6/AGO10",5
"GO:0035266","GO:0035266","meristem growth","3/57","74/21826",0.000959841045038724,0.0310572693341313,0.0246982409157751,"BAM3/CIK3/AIL6",3
"GO:0003008","GO:0003008","system process","2/57","21/21826",0.00136301495510294,0.0310572693341313,0.0246982409157751,"AtHSPR/SMXL5",2
"GO:0003013","GO:0003013","circulatory system process","2/57","21/21826",0.00136301495510294,0.0310572693341313,0.0246982409157751,"AtHSPR/SMXL5",2
"GO:0003018","GO:0003018","vascular process in circulatory system","2/57","21/21826",0.00136301495510294,0.0310572693341313,0.0246982409157751,"AtHSPR/SMXL5",2
"GO:0010232","GO:0010232","vascular transport","2/57","21/21826",0.00136301495510294,0.0310572693341313,0.0246982409157751,"AtHSPR/SMXL5",2
"GO:0010233","GO:0010233","phloem transport","2/57","21/21826",0.00136301495510294,0.0310572693341313,0.0246982409157751,"AtHSPR/SMXL5",2
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","2/57","24/21826",0.00178240891369874,0.0379058962313265,0.0301445998737822,"DAG2/CLE25",2
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","2/57","26/21826",0.00209183247039488,0.0417059098784979,0.0331665543003398,"DAG2/CLE25",2
"GO:0009639","GO:0009639","response to red or far red light","4/57","220/21826",0.00261263838774577,0.0463017580939389,0.0368213948214462,"DAG2/OBP3/DAG1/ATHB-2",4
"GO:0033500","GO:0033500","carbohydrate homeostasis","2/57","31/21826",0.00296798679439354,0.0498309361795547,0.0396279677256977,"AtHSPR/SMXL5",2
