"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.259324710258583,0.702,0.492,0,"Chir02Ox-b16250.2"
0,0.437990951553645,0.765,0.555,0,"Chir03Ox-b07430.2"
0,0.318739386486734,0.691,0.556,0,"Chir06Ox-b06770.2"
7.05103777053405e-272,0.258897189090248,0.754,0.561,1.2608665741269e-267,"Chir06Ox-b26540.2"
0,0.294943505484747,0.761,0.566,0,"Chir02Ox-b27790.2"
0,0.325274048668633,0.78,0.575,0,"Chir04Ox-b21230.2"
0,0.276550690610142,0.782,0.583,0,"Chir05Ox-b10730.2"
9.50583730662638e-09,0.280215197076917,0.625,0.586,0.000169983382717093,"Chir02Ox-b15590.2"
2.46810196124746e-223,0.287262070065668,0.78,0.589,4.4134599271027e-219,"Chir07Ox-b35640.2"
1.6694255473702e-155,0.32482405922468,0.713,0.6,2.9852667638074e-151,"Chir05Ox-b03710.2"
2.33441374907632e-53,0.468583595169097,0.67,0.602,4.17439866609828e-49,"Chir03Ox-b23910.2"
4.80694922901852e-172,0.26873731708403,0.766,0.608,8.59578661133092e-168,"Chir01Ox-b25290.2"
0,0.257010376055343,0.743,0.61,0,"Chir05Ox-b13040.2"
0,0.32552455255847,0.788,0.629,0,"Chir03Ox-b25540.2"
0,0.414892760060003,0.784,0.63,0,"Chir07Ox-b17640.2"
0,0.429232178692492,0.787,0.632,0,"Chir06Ox-b18240.2"
0,1.23572190265484,0.832,0.637,0,"Chir01Ox-b35900.2"
0,0.76128597672201,0.906,0.637,0,"Chir02Ox-b11720.2"
0,0.63602283713824,0.772,0.642,0,"Chir03Ox-b14360.2"
0,0.69561797024678,0.802,0.642,0,"Chir06Ox-b26430.2"
0,0.368326863769917,0.817,0.644,0,"Chir01Ox-b06770.2"
8.55882997723146e-82,0.266981287472377,0.72,0.646,1.53048997652853e-77,"Chir04Ox-b11370.2"
0,0.314273278966773,0.864,0.648,0,"Chir01Ox-b10590.2"
0,0.261662928558206,0.852,0.649,0,"Chir02Ox-b09540.2"
0,0.291328296891466,0.858,0.653,0,"Chir05Ox-b17250.2"
0,1.14275376568821,0.949,0.654,0,"Chir02Ox-b23040.2"
0,0.369823211008956,0.841,0.659,0,"Chir05Ox-b23660.2"
0,0.91146829992804,0.831,0.661,0,"Chir08Ox-b23470.2"
1.42600482517215e-277,0.281265262021113,0.852,0.679,2.54998182837284e-273,"Chir08Ox-b28580.2"
2.76107913043266e-43,0.302924136273368,0.718,0.683,4.93736170103968e-39,"Chir07Ox-b24080.2"
1.31434981767178e-11,0.276825279754726,0.723,0.685,2.35032034396068e-07,"Chir06Ox-b10980.2"
0,0.90284725097865,0.95,0.688,0,"Chir04Ox-b25010.2"
0,0.568541612957632,0.942,0.688,0,"Chir05Ox-b20230.2"
2.39974753551956e-221,0.670931755950062,0.8,0.692,4.29122854301608e-217,"Chir01Ox-b03130.2"
8.27065876860361e-284,0.288113066003374,0.846,0.695,1.4789592010017e-279,"Chir03Ox-b12200.2"
1.79438742896646e-67,0.340677167422419,0.745,0.699,3.20872360047783e-63,"Chir06Ox-b22130.2"
0,0.541290233822804,0.917,0.702,0,"Chir01Ox-b00900.2"
0,0.468121468467336,0.928,0.704,0,"Chir07Ox-b10210.2"
0,0.314416306385945,0.881,0.705,0,"Chir01Ox-b15670.2"
1.93111450401977e-214,0.258326759717728,0.864,0.705,3.45321895608815e-210,"Chir02Ox-b09430.2"
0,0.306099752787264,0.906,0.709,0,"Chir04Ox-b14490.2"
0,1.6715972531964,0.972,0.71,0,"Chir01Ox-b08430.2"
0,0.511788108534186,0.884,0.71,0,"Chir06Ox-b23350.2"
0,0.776981993298916,0.892,0.714,0,"Chir02Ox-b10310.2"
0,1.52993557557899,0.902,0.714,0,"Chir08Ox-b28040.2"
1.64208200857879e-203,0.255944507640045,0.848,0.715,2.93637104774059e-199,"Chir02Ox-b12620.2"
0,0.321133612591164,0.871,0.72,0,"Chir01Ox-b09060.2"
2.6779635962558e-75,0.385398671060998,0.785,0.72,4.78873450282462e-71,"Chir06Ox-b22280.2"
4.46998045500322e-199,0.447717285134948,0.862,0.724,7.99321904963676e-195,"Chir04Ox-b16600.2"
2.02933543487833e-207,0.310072764261157,0.818,0.726,3.62885762464944e-203,"Chir06Ox-b30980.2"
3.27806472616321e-263,0.34701887688991,0.9,0.727,5.86183534332505e-259,"Chir05Ox-b16000.2"
1.1703945265947e-77,0.314045392192498,0.773,0.729,2.09289949245664e-73,"Chir06Ox-b07350.2"
0,2.62083665167881,0.991,0.733,0,"Chir04Ox-b10410.2"
0,0.665209926936316,0.972,0.734,0,"Chir01Ox-b36420.2"
2.36364996408662e-280,0.288207861229126,0.921,0.737,4.22667886577969e-276,"Chir01Ox-b16000.2"
0,0.360561253507204,0.94,0.741,0,"Chir08Ox-b24910.2"
0,2.26161509366294,0.992,0.748,0,"Chir05Ox-b11100.2"
4.27958511450687e-251,0.295742702530131,0.904,0.748,7.65275410176119e-247,"Chir07Ox-b32180.2"
