"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir07Ox-b02670.2",4.15448489414737e-202,0.449840997014239,0.155,0.022,8.16771730189374e-198,NA,NA,NA,NA,NA
"Chir05Ox-b06080.2",4.82613070337345e-147,0.258556139630695,0.164,0.033,9.48817296283221e-143,"AT3G28420",NA,NA,"MFJ20.12","biological_process, mitochondrion, molecular_function"
"Chir07Ox-b14860.2",2.42722537712746e-105,0.324327718970727,0.143,0.033,4.77192509143259e-101,"AT4G17980","Yes","NAC","anac071","cell division, cellular response to auxin stimulus, DNA binding, DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, response to wounding, sequence-specific DNA binding"
"Chir08Ox-b24790.2",0,0.779675319050755,0.24,0.035,0,"AT5G62280",NA,NA,"MMI9.11","cellular response to ethylene stimulus, cellular_component, lipid metabolic process, molecular_function, organelle organization, organic hydroxy compound metabolic process, plant epidermis development, root morphogenesis"
"Chir03Ox-b00110.2",7.85092538077322e-74,0.462906934140367,0.13,0.036,1.54349192986002e-69,"AT3G02000",NA,NA,"ROXY1","anther development, cytoplasm, disulfide oxidoreductase activity, glutathione oxidoreductase activity, negative regulation of DNA-templated transcription, negative regulation of transcription by RNA polymerase II, nucleus, petal development, petal formation, protein binding, protein disulfide isomerase activity, stamen morphogenesis"
"Chir02Ox-b15590.2",0,1.39005720426681,0.378,0.061,0,"AT1G69180","Yes","YABBY","CRC","carpel development, cell fate commitment, DNA-binding transcription factor activity, floral meristem determinacy, leaf development, nectary development, nucleus, polarity specification of adaxial/abaxial axis, protein binding, regulation of DNA-templated transcription, sequence-specific DNA binding, style development, transcription cis-regulatory region binding"
"Chir07Ox-b03620.2",5.59143507888911e-203,0.388553803397595,0.269,0.063,1.0992761365096e-198,"AT5G39240",NA,NA,"K3K3.14","mitochondrion, molecular_function, regulation of DNA-templated transcription"
"Chir02Ox-b13140.2",2.34530144731796e-205,0.259731123134409,0.274,0.065,4.61086264542711e-201,"AT1G67050",NA,NA,"F1O19.11","cellular_component, developmental growth, molecular_function, response to auxin"
"Chir08Ox-b22680.2",1.18902482072443e-162,0.319351406987423,0.289,0.082,2.33762279754422e-158,"AT5G60200","Yes","Dof","DOF5.3","DNA-binding transcription factor activity, nucleus, phloem or xylem histogenesis, regulation of DNA-templated transcription, root development, root radial pattern formation, transcription cis-regulatory region binding"
"Chir02Ox-b16950.2",1.02593725148382e-235,0.573376752214406,0.34,0.087,2.0169926364172e-231,NA,NA,NA,NA,NA
"Chir02Ox-b20320.2",1.40652569256684e-189,0.357936795189641,0.33,0.096,2.76522951158641e-185,"AT1G73590",NA,NA,"PIN1","apical part of cell, auxin efflux transmembrane transporter activity, auxin export across the plasma membrane, auxin homeostasis, auxin polar transport, basal plasma membrane, cotyledon development, cotyledon morphogenesis, cytoplasm, embryo development ending in seed dormancy, endoplasmic reticulum, flower development, gravitropism, inflorescence development, leaf formation, leaf shaping, phosphorylation, photomorphogenesis, plant-type cell wall, plasma membrane, plasmodesma, protein binding, root development, shoot system development, xylem and phloem pattern formation"
"Chir02Ox-b10470.2",1.78804097894041e-303,0.405566543299763,0.407,0.103,3.51528856459684e-299,"AT1G65090",NA,NA,"AT1G65090.3","cytoplasm, lipid droplet, nucleus, protein binding, seed development"
"Chir05Ox-b28960.2",0,1.15461190206621,0.596,0.109,0,"AT3G63300",NA,NA,"AT3G63300.1","auxin-activated signaling pathway, chloroplast, leaf vascular tissue pattern formation, nucleus, phloem or xylem histogenesis, phosphatidylinositol binding, post-Golgi vesicle-mediated transport, protein binding, response to auxin, signal transduction, trans-Golgi network"
"Chir01Ox-b26870.2",3.64152352982466e-219,0.408502065015706,0.383,0.115,7.15923525963528e-215,"AT1G28130",NA,NA,"VAS2","acid-amino acid ligase activity, auxin homeostasis, cytoplasm, indole-3-acetic acid amido synthetase activity, nucleus, response to auxin"
"Chir04Ox-b00160.2",0,0.8972649414425,0.451,0.116,0,"AT2G21050",NA,NA,"LAX2","amino acid transmembrane transport, amino acid transmembrane transporter activity, cotyledon vascular tissue pattern formation, membrane, plasma membrane, response to nematode, root cap development"
"Chir03Ox-b17800.2",2.39699002699301e-200,0.305742838673655,0.38,0.119,4.71248239306827e-196,"AT3G18010","Yes","WOX","AT3G18010.1","DNA-binding transcription factor activity, nucleus, plant organ development"
"Chir02Ox-b14980.2",2.62812117838939e-195,0.324278287778719,0.378,0.121,5.16688623671354e-191,"AT1G68640","Yes","bZIP","TGA8","cis-regulatory region sequence-specific DNA binding, DNA binding, DNA-binding transcription factor activity, DNA-templated transcription, nucleus, protein binding, regulation of DNA-templated transcription, regulation of flower development, transcription cis-regulatory region binding"
"Chir01Ox-b04720.2",9.7379583818132e-144,0.286108550645383,0.345,0.124,1.91448261786448e-139,"AT1G05470",NA,NA,"CVP2","cotyledon vascular tissue pattern formation, cytoplasm, inositol phosphate dephosphorylation, inositol phosphate-mediated signaling, inositol trisphosphate metabolic process, inositol trisphosphate phosphatase activity, inositol-polyphosphate 5-phosphatase activity, leaf vascular tissue pattern formation, phosphatidylinositol dephosphorylation, phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity, phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity, procambium histogenesis, protein binding, response to abscisic acid, xylem and phloem pattern formation"
"Chir04Ox-b02390.2",0,0.44367108696058,0.458,0.126,0,"AT2G23180",NA,NA,"CYP96A1","embryo development, extracellular region, heme binding, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, response to light stimulus, seed development"
