"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","rank","source","TFs"
"Chir07Ox-b02670.2",4.15448489414737e-202,0.449840997014239,0.155,0.022,8.16771730189374e-198,1,"GEP_40 and DEGs","No"
"Chir07Ox-b14860.2",2.42722537712746e-105,0.324327718970727,0.143,0.033,4.77192509143259e-101,2,"DEGs","Yes"
"Chir08Ox-b24790.2",0,0.779675319050755,0.24,0.035,0,3,"DEGs","No"
"Chir02Ox-b15590.2",0,1.39005720426681,0.378,0.061,0,4,"GEP_40 and DEGs","Yes"
"Chir08Ox-b22680.2",1.18902482072443e-162,0.319351406987423,0.289,0.082,2.33762279754422e-158,5,"DEGs","Yes"
"Chir02Ox-b16950.2",1.02593725148382e-235,0.573376752214406,0.34,0.087,2.0169926364172e-231,6,"DEGs","No"
"Chir02Ox-b10470.2",1.78804097894041e-303,0.405566543299763,0.407,0.103,3.51528856459684e-299,7,"GEP_40 and DEGs","No"
"Chir05Ox-b28960.2",0,1.15461190206621,0.596,0.109,0,8,"DEGs","No"
"Chir04Ox-b00160.2",0,0.8972649414425,0.451,0.116,0,9,"DEGs","No"
"Chir03Ox-b17800.2",2.39699002699301e-200,0.305742838673655,0.38,0.119,4.71248239306827e-196,10,"GEP_40 and DEGs","Yes"
"Chir02Ox-b14980.2",2.62812117838939e-195,0.324278287778719,0.378,0.121,5.16688623671354e-191,11,"GEP_40 and DEGs","Yes"
"Chir04Ox-b02390.2",0,0.44367108696058,0.458,0.126,0,12,"GEP_40 and DEGs","No"
"Chir05Ox-b15760.2",0,0.835166110332005,0.56,0.133,0,13,"DEGs","Yes"
"Chir07Ox-b24620.2",1.86657512865316e-224,0.413196810443001,0.446,0.145,3.66968670293212e-220,14,"GEP_40 and DEGs","No"
"Chir08Ox-b29440.2",0,1.56098102893428,0.663,0.171,0,15,"DEGs","Yes"
"Chir01Ox-b26840.2",0,0.502920372915082,0.594,0.175,0,16,"GEP_40 and DEGs","No"
"Chir01Ox-b10920.2",9.69744924546913e-180,0.372023933533005,0.467,0.186,1.90651852165923e-175,17,"GEP_40 and DEGs","No"
"Chir01Ox-b19750.2",0,0.973883206569267,0.69,0.197,0,18,"DEGs","Yes"
"Chir03Ox-b13250.2",2.55876381818912e-171,0.290730555362995,0.52,0.216,5.03052966655981e-167,19,"DEGs","Yes"
"Chir07Ox-b19850.2",1.46586852599205e-117,0.314069541127709,0.466,0.221,2.88189752210038e-113,20,"GEP_40 and DEGs","No"
"Chir04Ox-b02400.2",0,1.50789222143842,0.666,0.274,0,21,"DEGs","No"
"Chir06Ox-b28190.2",3.59146878086072e-196,0.455328625173812,0.618,0.299,7.06082762317219e-192,22,"DEGs","Yes"
"Chir04Ox-b11550.2",0,0.686734809907149,0.715,0.299,0,23,"DEGs","No"
"Chir01Ox-b21220.2",0,1.01062152611201,0.713,0.304,0,24,"DEGs","No"
"Chir06Ox-b04170.2",3.42657100125277e-188,0.543582191582116,0.641,0.311,6.73663858846295e-184,25,"DEGs","No"
"Chir01Ox-b29910.2",3.44686140741841e-186,0.630154892179037,0.67,0.356,6.77652952698459e-182,26,"DEGs","Yes"
"Chir01Ox-b04960.2",7.80936415796055e-146,0.439742376771444,0.7,0.395,1.53532099345504e-141,27,"DEGs","Yes"
"Chir04Ox-b10440.2",0,1.04709380587038,0.965,0.551,0,28,"DEGs","No"
"Chir06Ox-b11690.2",2.25414662742567e-271,0.844723796863906,0.944,0.625,4.43165226951887e-267,29,"DEGs","No"
