"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009834","GO:0009834","plant-type secondary cell wall biogenesis","18/252","88/21895",8.05025239788737e-18,7.21302614850708e-15,6.22835317099707e-15,"ANAC007/ATGUT1/AtGXMT1/ANAC026/IRX11/AtMYB20/UMAMIT5/ANAC037/PXC1/TBL33/AO1/ATCESA8/ANAC076/ATFLA11/ATCESA7/CESA4/RWA1/AtFLA12",18
"GO:0010089","GO:0010089","xylem development","14/252","43/21895",2.90115752099364e-17,1.29971856940515e-14,1.12228988312122e-14,"ANAC007/ANAC026/IRX11/FST/ANAC030/AHP6/ANAC037/AO1/ATHB-8/ANAC076/ACL5/IFL/PXY/ANAC104",14
"GO:0009832","GO:0009832","plant-type cell wall biogenesis","20/252","188/21895",6.14970078953092e-14,1.41947128035773e-11,1.22569477333521e-11,"ANAC007/ATGUT1/AtGXMT1/ANAC026/IRX11/AtMYB20/UMAMIT5/ANAC037/PXC1/TBL33/AO1/ATCESA8/ANAC076/ATFLA11/RIC4/ATCESA7/CESA4/RWA1/FRA1/AtFLA12",20
"GO:0010087","GO:0010087","phloem or xylem histogenesis","16/252","104/21895",6.33692535873985e-14,1.41947128035773e-11,1.22569477333521e-11,"ANAC007/ATHB-15/ANAC026/IRX11/FST/ANAC030/AHP6/ANAC037/AO1/ATHB-8/ANAC076/VPNB1/ACL5/IFL/PXY/ANAC104",16
"GO:0042546","GO:0042546","cell wall biogenesis","22/252","270/21895",8.00494720381946e-13,1.43448653892445e-10,1.23866025153838e-10,"ANAC007/ATGUT1/AtGXMT1/ANAC026/IRX11/AtMYB20/DIN9/UMAMIT5/ANAC037/PXC1/TBL33/ESK1/AO1/ATCESA8/ANAC076/ATFLA11/RIC4/ATCESA7/CESA4/RWA1/FRA1/AtFLA12",22
"GO:0071669","GO:0071669","plant-type cell wall organization or biogenesis","23/252","303/21895",1.04199087786135e-12,1.55603971093961e-10,1.34361981618963e-10,"ANAC007/ATGUT1/AtGXMT1/ANAC026/IRX11/AtMYB20/UMAMIT5/ANAC037/FLY2/PXC1/TBL33/MIDD1/AO1/ATCESA8/ANAC076/ATFLA11/RIC4/ATCESA7/CESA4/RWA1/FRA1/GDPDL4/AtFLA12",23
"GO:1905177","GO:1905177","tracheary element differentiation","7/252","17/21895",4.33961950659851e-10,5.55471296844609e-08,4.79642155992467e-08,"ANAC007/ANAC026/ANAC030/ANAC037/anac075/ANAC076/ACL5",7
"GO:0048759","GO:0048759","xylem vessel member cell differentiation","6/252","11/21895",9.64316815236259e-10,1.08003483306461e-07,9.32595867366645e-08,"ANAC007/ANAC026/ANAC030/ANAC037/ANAC076/ACL5",6
"GO:2000652","GO:2000652","regulation of secondary cell wall biogenesis","6/252","30/21895",1.03160371471841e-06,0.000102701880931966,8.86817228442142e-05,"ANAC007/ANAC026/IRX11/AtMYB20/ANAC037/ANAC076",6
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division","5/252","26/21895",1.04778782237044e-05,0.000938817888843915,0.000810656894149762,"SMR10/LGO/SMR7/SMR3/SMR113",5
