"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031012","GO:0031012","extracellular matrix","3/485","21/25124",0.00734160357975593,0.822259600932664,0.822259600932664,"AT3-MMP/ATPSK2/ATPSK3",3
"GO:1990351","GO:1990351","transporter complex","2/485","13/25124",0.0251994886268423,0.836078447704104,0.836078447704104,"NA/cMCU",2
"GO:0031304","GO:0031304","intrinsic component of mitochondrial inner membrane","3/485","36/25124",0.0318821243097093,0.836078447704104,0.836078447704104,"COX11/NA/cMCU",3
"GO:0005758","GO:0005758","mitochondrial intermembrane space","2/485","15/25124",0.0330743197751962,0.836078447704104,0.836078447704104,"NDB2/CYTC-2",2
"GO:0031970","GO:0031970","organelle envelope lumen","2/485","16/25124",0.0373249307010761,0.836078447704104,0.836078447704104,"NDB2/CYTC-2",2
"GO:0099503","GO:0099503","secretory vesicle","7/485","174/25124",0.0525482820041813,0.980901264078051,0.980901264078051,"ATTI1/NA/ATEXLA1/ATPCB/ATSEC1B/AT-BETA-AMY/NA",7
"GO:0009505","GO:0009505","plant-type cell wall","8/485","235/25124",0.0866309212066787,0.999930010127854,0.999930010127854,"NA/NA/ATPAP10/ATEXLA1/ATPCB/PAE8/PRX52/NA",8
"GO:0032592","GO:0032592","integral component of mitochondrial membrane","3/485","57/25124",0.0976608432173349,0.999930010127854,0.999930010127854,"COX11/NA/cMCU",3
"GO:0098573","GO:0098573","intrinsic component of mitochondrial membrane","3/485","60/25124",0.109627238924119,0.999930010127854,0.999930010127854,"COX11/NA/cMCU",3
"GO:0010494","GO:0010494","cytoplasmic stress granule","2/485","32/25124",0.126426092116686,0.999930010127854,0.999930010127854,"AtTZF5/TZF9",2
"GO:0031305","GO:0031305","integral component of mitochondrial inner membrane","2/485","32/25124",0.126426092116686,0.999930010127854,0.999930010127854,"NA/cMCU",2
"GO:0048046","GO:0048046","apoplast","9/485","301/25124",0.130480939893039,0.999930010127854,0.999930010127854,"NA/PATL1/CLE13/AtPMEI11/AAE3/ATPCB/AMY1/GGT1/PRX52",9
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex","2/485","34/25124",0.13953456387643,0.999930010127854,0.999930010127854,"ABI1/ABI2",2
"GO:1903293","GO:1903293","phosphatase complex","2/485","34/25124",0.13953456387643,0.999930010127854,0.999930010127854,"ABI1/ABI2",2
