"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.250833836079263,0.246,0.048,0,"Chir02Ox-b14840.2"
0,0.426514925135434,0.418,0.059,0,"Chir01Ox-b41580.2"
1.14028350320884e-266,0.267041033973574,0.253,0.068,2.24179736730858e-262,"Chir05Ox-b18300.2"
0,0.329466705709613,0.332,0.086,0,"Chir03Ox-b33620.2"
0,0.372407227924345,0.562,0.182,0,"Chir01Ox-b14670.2"
0,0.29457781479257,0.516,0.194,0,"Chir07Ox-b23060.2"
0,0.315169890666929,0.561,0.214,0,"Chir05Ox-b01090.2"
0,0.286287200273057,0.527,0.221,0,"Chir03Ox-b00690.2"
0,0.446865588657972,0.625,0.257,0,"Chir07Ox-b03660.2"
0,0.366814211140282,0.608,0.263,0,"Chir03Ox-b16020.2"
0,0.345891804348215,0.636,0.298,0,"Chir01Ox-b14150.2"
0,0.627506973890793,0.672,0.304,0,"Chir01Ox-b05100.2"
0,0.411705195412017,0.726,0.329,0,"Chir01Ox-b43800.2"
1.07114493552095e-212,0.332362933393223,0.64,0.331,2.1058709432342e-208,"Chir01Ox-b12060.2"
0,1.4841649629216,0.712,0.345,0,"Chir03Ox-b00610.2"
0,0.594525497611779,0.727,0.359,0,"Chir01Ox-b40880.2"
0,0.326355540741229,0.708,0.363,0,"Chir05Ox-b02290.2"
0,0.359896961396275,0.704,0.368,0,"Chir01Ox-b19150.2"
0,0.37054827937169,0.71,0.37,0,"Chir06Ox-b02580.2"
0,0.402004708244392,0.749,0.37,0,"Chir07Ox-b08290.2"
8.70515563891263e-224,0.349929975448269,0.676,0.375,1.71143359861022e-219,"Chir06Ox-b11160.2"
0,0.558549353188625,0.763,0.382,0,"Chir01Ox-b35660.2"
0,0.574181370042738,0.756,0.384,0,"Chir06Ox-b29650.2"
4.18094370553986e-253,0.522172220207761,0.721,0.384,8.21973532509136e-249,"Chir06Ox-b18420.2"
1.6245900905241e-290,0.309451662099826,0.7,0.389,3.19394411797037e-286,"Chir01Ox-b13990.2"
1.41610018804301e-247,0.365307220770818,0.698,0.392,2.78405296969256e-243,"Chir01Ox-b25290.2"
3.45852943007247e-216,0.32111681572884,0.697,0.394,6.79946885952248e-212,"Chir01Ox-b10390.2"
7.68959846174897e-208,0.352463979785519,0.715,0.396,1.51177505757985e-203,"Chir02Ox-b19280.2"
0,0.377267523603545,0.739,0.4,0,"Chir01Ox-b08520.2"
0,0.37491780846214,0.748,0.412,0,"Chir03Ox-b08140.2"
0,0.436693997767155,0.771,0.414,0,"Chir07Ox-b18080.2"
0,0.465752074684319,0.789,0.419,0,"Chir05Ox-b28780.2"
0,0.527339741325434,0.804,0.444,0,"Chir07Ox-b36000.2"
7.66418632005406e-307,0.424370201007201,0.79,0.446,1.50677903052263e-302,"Chir06Ox-b28930.2"
0,0.391785902886729,0.796,0.463,0,"Chir06Ox-b00630.2"
0,0.493088919953812,0.838,0.473,0,"Chir04Ox-b30850.2"
0,0.447261507777225,0.825,0.48,0,"Chir02Ox-b09430.2"
0,0.472613783569966,0.797,0.492,0,"Chir08Ox-b19370.2"
5.69720953824092e-304,0.412633953890357,0.806,0.496,1.12007139521817e-299,"Chir05Ox-b19530.2"
0,0.424439622202648,0.83,0.5,0,"Chir02Ox-b23570.2"
0,0.642288047633237,0.825,0.5,0,"Chir03Ox-b28600.2"
0,0.538062221238338,0.826,0.5,0,"Chir07Ox-b32520.2"
9.06312280311816e-183,0.257928401934665,0.814,0.502,1.78180994309303e-178,"Chir03Ox-b27670.2"
8.76052716503551e-274,0.387189405276907,0.807,0.506,1.72231964064598e-269,"Chir01Ox-b38910.2"
0,0.71284517662326,0.885,0.51,0,"Chir01Ox-b23520.2"
3.64248000735709e-307,0.360196852705352,0.823,0.516,7.16111569446404e-303,"Chir06Ox-b20510.2"
0,0.449310011233534,0.85,0.524,0,"Chir02Ox-b20250.2"
0,0.448617000755658,0.835,0.531,0,"Chir01Ox-b34470.2"
0,0.446851645524836,0.853,0.531,0,"Chir07Ox-b32180.2"
0,0.872958786184514,0.946,0.532,0,"Chir02Ox-b21810.2"
0,0.548061853302774,0.91,0.553,0,"Chir04Ox-b22080.2"
0,0.424435222940998,0.859,0.557,0,"Chir02Ox-b24160.2"
0,0.406223629866875,0.862,0.557,0,"Chir08Ox-b20110.2"
0,0.792507880164549,0.95,0.565,0,"Chir04Ox-b09790.2"
0,0.444842521290343,0.92,0.577,0,"Chir06Ox-b19900.2"
0,0.649356495995599,0.928,0.586,0,"Chir03Ox-b20570.2"
0,0.538285627926488,0.892,0.589,0,"Chir06Ox-b11600.2"
0,0.542421523951383,0.911,0.603,0,"Chir01Ox-b03500.2"
0,0.557076893276279,0.913,0.613,0,"Chir02Ox-b20420.2"
0,1.13577549215335,0.948,0.622,0,"Chir01Ox-b08930.2"
0,0.732321552151461,0.953,0.645,0,"Chir06Ox-b15430.2"
0,0.89637163802887,0.962,0.651,0,"Chir05Ox-b05320.2"
