"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000325","GO:0000325","plant-type vacuole","5/41","177/25124",1.00068959477121e-05,0.000110075855424833,7.37350227726153e-05,"ABCC2/A11/APD2/ATCHS/ATGSTF12",5
"GO:0009705","GO:0009705","plant-type vacuole membrane","4/41","129/25124",5.79780535312195e-05,0.000318879294421707,0.000213603355115019,"A11/APD2/ATCHS/ATGSTF12",4
"GO:0031312","GO:0031312","extrinsic component of organelle membrane","2/41","14/25124",0.000233523964044134,0.000856254534828491,0.000573567630985592,"A11/DFR",2
"GO:0019898","GO:0019898","extrinsic component of membrane","2/41","76/25124",0.00686076582224186,0.0188671060111651,0.0126382528304455,"A11/DFR",2
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","2/41","293/25124",0.0826058384550734,0.155881912359847,0.104418505886979,"A11/DFR",2
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","2/41","298/25124",0.0850264976508255,0.155881912359847,0.104418505886979,"A11/DFR",2
"GO:0099503","GO:0099503","secretory vesicle","1/41","174/25124",0.248111547484346,0.389889574618259,0.261170049983523,"DIR1-like",1
"GO:0048046","GO:0048046","apoplast","1/41","301/25124",0.390164475018155,0.454217843712291,0.304260756553688,"NA",1
"GO:0005777","GO:0005777","peroxisome","1/41","324/25124",0.412925312465719,0.454217843712291,0.304260756553688,"KAT5",1
"GO:0042579","GO:0042579","microbody","1/41","324/25124",0.412925312465719,0.454217843712291,0.304260756553688,"KAT5",1
"GO:0005768","GO:0005768","endosome","1/41","418/25124",0.497634660951825,0.497634660951825,0.333343792025146,"APD2",1
