"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061134","GO:0061134","peptidase regulator activity","6/433","33/21875",4.09010497840411e-05,0.0143562684741984,0.0131744434041227,"NA/PRN2/ATTI1/ATTI2/PA200/AtKPI-1",6
"GO:0004724","GO:0004724","magnesium-dependent protein serine/threonine phosphatase activity","5/433","31/21875",0.000329939969865902,0.0344385811341849,0.031603556236499,"PLL5/PAPP2C/PP2CG1/ATHPP2C5/NA",5
"GO:0030414","GO:0030414","peptidase inhibitor activity","5/433","31/21875",0.000329939969865902,0.0344385811341849,0.031603556236499,"NA/PRN2/ATTI1/ATTI2/AtKPI-1",5
"GO:0005516","GO:0005516","calmodulin binding","11/433","169/21875",0.000567144795019654,0.0344385811341849,0.031603556236499,"LORE/NA/NA/AtWRKY15/PRN2/ATMYB2/ATBT2/RLK4/SD2-5/BT5/BT1",11
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","4/433","20/21875",0.000570379380210029,0.0344385811341849,0.031603556236499,"NA/ATTI1/ATTI2/AtKPI-1",4
"GO:0004722","GO:0004722","protein serine/threonine phosphatase activity","9/433","120/21875",0.000647656244220725,0.0344385811341849,0.031603556236499,"PLL5/PAPP2C/PP2CG1/ATHPP2C5/NA/NA/ABI1/ABI2/HAI1",9
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity","4/433","22/21875",0.000834629517576626,0.0344385811341849,0.031603556236499,"ESL1/ATPLT5/ATSTP4/ATSTP13",4
"GO:0061630","GO:0061630","ubiquitin protein ligase activity","13/433","236/21875",0.000902026439801917,0.0344385811341849,0.031603556236499,"RHA2A/NA/NA/NA/RHC2A/RGLG1/ATRMA1/AtSAP9/ATRMA3/NA/JUL1/NA/AtARRE",13
"GO:0061659","GO:0061659","ubiquitin-like protein ligase activity","13/433","237/21875",0.000937655414240188,0.0344385811341849,0.031603556236499,"RHA2A/NA/NA/NA/RHC2A/RGLG1/ATRMA1/AtSAP9/ATRMA3/NA/JUL1/NA/AtARRE",13
"GO:0004857","GO:0004857","enzyme inhibitor activity","12/433","209/21875",0.000984315810957684,0.0344385811341849,0.031603556236499,"ATPME1/NA/NA/PRN2/ATTI1/ATTI2/AtPMEI11/AtKPI-1/PYL13/PMEI7/NA/PMEI13",12
"GO:0004675","GO:0004675","transmembrane receptor protein serine/threonine kinase activity","6/433","59/21875",0.00107927177343599,0.0344385811341849,0.031603556236499,"LecRK-S.1/AP4.3A/ATHLECRK/LecRK-VII.2/LecRK-VI.2/LecRK-VI.3",6
"GO:0030234","GO:0030234","enzyme regulator activity","20/433","479/21875",0.00150309343293105,0.0439654829132331,0.0403461921470965,"ATPME1/NA/NA/NA/PRN2/ATTI1/ATTI2/PA200/CML16/AtPMEI11/NA/CML41/AtKPI-1/PYL13/PMEI7/NA/ANK1/ATBAG3/NA/PMEI13",20
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","4/433","28/21875",0.00212736931391129,0.0501647635205206,0.0460351406126235,"NA/ATTI1/ATTI2/AtKPI-1",4
"GO:0060089","GO:0060089","molecular transducer activity","11/433","201/21875",0.0023040650597017,0.0501647635205206,0.0460351406126235,"LecRK-S.1/LORE/AP4.3A/ATHLECRK/PYL13/LecRK-VII.2/HHP4/LecRK-VI.2/LecRK-VI.3/APRR5/APRR1",11
"GO:0005351","GO:0005351","carbohydrate:proton symporter activity","3/433","14/21875",0.00238313545150224,0.0501647635205206,0.0460351406126235,"ATPLT5/ATSTP4/ATSTP13",3
"GO:0005402","GO:0005402","carbohydrate:cation symporter activity","3/433","14/21875",0.00238313545150224,0.0501647635205206,0.0460351406126235,"ATPLT5/ATSTP4/ATSTP13",3
"GO:0061135","GO:0061135","endopeptidase regulator activity","4/433","29/21875",0.00242963242122179,0.0501647635205206,0.0460351406126235,"NA/ATTI1/ATTI2/AtKPI-1",4
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","10/433","177/21875",0.0028557649413443,0.0556874163562139,0.0511031621082665,"PLL5/PAPP2C/PP2CG1/ATHPP2C5/NA/AtPFA-DSP3/NA/ABI1/ABI2/HAI1",10
"GO:0071949","GO:0071949","FAD binding","6/433","76/21875",0.00395501813590894,0.0705219590485807,0.064716507628927,"ACX3/AtBBE7/AtBBE12/AtBBE16/AT-POX/MO1",6
"GO:0038023","GO:0038023","signaling receptor activity","9/433","157/21875",0.0041439941922947,0.0705219590485807,0.064716507628927,"LecRK-S.1/LORE/AP4.3A/ATHLECRK/PYL13/LecRK-VII.2/HHP4/LecRK-VI.2/LecRK-VI.3",9
"GO:0019199","GO:0019199","transmembrane receptor protein kinase activity","6/433","77/21875",0.00421926250718004,0.0705219590485807,0.064716507628927,"LecRK-S.1/AP4.3A/ATHLECRK/LecRK-VII.2/LecRK-VI.2/LecRK-VI.3",6
"GO:0016791","GO:0016791","phosphatase activity","14/433","327/21875",0.00591507767236223,0.0943723755908702,0.0866035295570738,"PLL5/PAPP2C/ATPAP10/PP2CG1/ATHPP2C5/NA/AtPFA-DSP3/NPC3/NA/ATPAP18/5PTASE2/ABI1/ABI2/HAI1",14
"GO:0004842","GO:0004842","ubiquitin-protein transferase activity","18/433","473/21875",0.00659332109107511,0.100619813172494,0.0923366706576195,"NA/RHA2A/NA/NA/AtPUB23/NA/RHC2A/RGLG1/NA/ATRMA1/AtSAP9/ATRMA3/CER9/NA/JUL1/NA/NA/AtARRE",18
"GO:0051119","GO:0051119","sugar transmembrane transporter activity","4/433","39/21875",0.00720543849065033,0.105379537925761,0.0967045692166229,"ESL1/ATPLT5/ATSTP4/ATSTP13",4
"GO:0019787","GO:0019787","ubiquitin-like protein transferase activity","18/433","480/21875",0.00761866684521743,0.106966082506853,0.0981605075636435,"NA/RHA2A/NA/NA/AtPUB23/NA/RHC2A/RGLG1/NA/ATRMA1/AtSAP9/ATRMA3/CER9/NA/JUL1/NA/NA/AtARRE",18
"GO:0004712","GO:0004712","protein serine/threonine/tyrosine kinase activity","5/433","63/21875",0.00814872515062765,0.110007789533473,0.100951817655549,"VIK/ATMEK4/NA/NA/ATMEK1",5
"GO:0016840","GO:0016840","carbon-nitrogen lyase activity","3/433","24/21875",0.0114482603247016,0.148827384221121,0.136575737206966,"NA/AtGGCT2;1/NA",3
"GO:0015295","GO:0015295","solute:proton symporter activity","3/433","27/21875",0.0158390431208313,0.197011912247258,0.180793657662801,"ATPLT5/ATSTP4/ATSTP13",3
"GO:0052689","GO:0052689","carboxylic ester hydrolase activity","10/433","229/21875",0.0162773374791182,0.197011912247258,0.180793657662801,"ATPME1/NA/MAGL4/DALL3/PGL2/ATMES10/PAE8/ATMES9/SDP1/MAGL15",10
"GO:0015114","GO:0015114","phosphate ion transmembrane transporter activity","3/433","28/21875",0.0174844439776617,0.204567994538642,0.187727714286473,"NA/SHB1/APC3",3
"GO:0004806","GO:0004806","triglyceride lipase activity","2/433","11/21875",0.0191035241800031,0.209541780849409,0.192292052601347,"DALL3/SDP1",2
"GO:0016160","GO:0016160","amylase activity","2/433","11/21875",0.0191035241800031,0.209541780849409,0.192292052601347,"AT-BETA-AMY/AMY1",2
"GO:0004888","GO:0004888","transmembrane signaling receptor activity","6/433","109/21875",0.0213686402866748,0.227284628503723,0.208574287965629,"LecRK-S.1/AP4.3A/ATHLECRK/LecRK-VII.2/LecRK-VI.2/LecRK-VI.3",6
"GO:0004708","GO:0004708","MAP kinase kinase activity","2/433","12/21875",0.022627553240021,0.233596211389629,0.214366293852831,"ATMEK4/ATMEK1",2
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","14/433","391/21875",0.0246390829207538,0.247094803005274,0.22675366537596,"PLL5/PAPP2C/ATPAP10/PP2CG1/ATHPP2C5/NA/AtPFA-DSP3/NPC3/NA/ATPAP18/5PTASE2/ABI1/ABI2/HAI1",14
"GO:0015149","GO:0015149","hexose transmembrane transporter activity","2/433","13/21875",0.0263961614314098,0.256988841664694,0.235833215022931,"ATPLT5/ATSTP13",2
"GO:0016645","GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","3/433","33/21875",0.0270899918563923,0.256988841664694,0.235833215022931,"ATPAO4/AT-POX/LKR",3
"GO:0015294","GO:0015294","solute:cation symporter activity","3/433","34/21875",0.0292868069580264,0.270517611638612,0.248248280586041,"ATPLT5/ATSTP4/ATSTP13",3
"GO:0016298","GO:0016298","lipase activity","6/433","119/21875",0.0311495168640486,0.280345651776438,0.257267264788094,"GLIP5/MAGL4/DALL3/SDP1/MAGL15/NA",6
"GO:0015293","GO:0015293","symporter activity","3/433","36/21875",0.0339540274410003,0.290679600775393,0.266750510833019,"ATPLT5/ATSTP4/ATSTP13",3
"GO:0080030","GO:0080030","methyl indole-3-acetate esterase activity","3/433","36/21875",0.0339540274410003,0.290679600775393,0.266750510833019,"NA/ATMES10/ATMES9",3
"GO:0019903","GO:0019903","protein phosphatase binding","2/433","16/21875",0.0390609811646861,0.326438199733448,0.299565419458495,"NA/ANK1",2
"GO:0015144","GO:0015144","carbohydrate transmembrane transporter activity","5/433","95/21875",0.0404704584946619,0.330351882130845,0.30315692287311,"ESL1/AtERDL6/ATPLT5/ATSTP4/ATSTP13",5
"GO:0043178","GO:0043178","alcohol binding","3/433","39/21875",0.0416306351034639,0.332098930029905,0.304760151714353,"NA/PYL13/SHB1",3
"GO:0015085","GO:0015085","calcium ion transmembrane transporter activity","4/433","69/21875",0.0478945602977551,0.37357757032249,0.342824221078668,"NA/APC3/CCX2/cMCU",4
"GO:0000822","GO:0000822","inositol hexakisphosphate binding","2/433","19/21875",0.0535502556812835,0.391586244669386,0.359350399966508,"NA/SHB1",2
"GO:0080031","GO:0080031","methyl salicylate esterase activity","2/433","19/21875",0.0535502556812835,0.391586244669386,0.359350399966508,"ATMES10/ATMES9",2
"GO:0080032","GO:0080032","methyl jasmonate esterase activity","2/433","19/21875",0.0535502556812835,0.391586244669386,0.359350399966508,"ATMES10/ATMES9",2
"GO:0005347","GO:0005347","ATP transmembrane transporter activity","3/433","44/21875",0.0561750284193919,0.402396632147073,0.369270863508785,"NA/NA/APC3",3
"GO:0019902","GO:0019902","phosphatase binding","2/433","20/21875",0.0587407984700002,0.40427490711706,0.370994516652633,"NA/ANK1",2
"GO:0047372","GO:0047372","acylglycerol lipase activity","2/433","20/21875",0.0587407984700002,0.40427490711706,0.370994516652633,"MAGL4/MAGL15",2
"GO:0000295","GO:0000295","adenine nucleotide transmembrane transporter activity","3/433","47/21875",0.0659071459651606,0.436479400637196,0.400547898020638,"NA/NA/APC3",3
"GO:0005346","GO:0005346","purine ribonucleotide transmembrane transporter activity","3/433","47/21875",0.0659071459651606,0.436479400637196,0.400547898020638,"NA/NA/APC3",3
"GO:0015216","GO:0015216","purine nucleotide transmembrane transporter activity","3/433","48/21875",0.0693116274637858,0.450525578514608,0.413437777854161,"NA/NA/APC3",3
"GO:0015215","GO:0015215","nucleotide transmembrane transporter activity","3/433","49/21875",0.0727941442808633,0.463511663338456,0.425354832753239,"NA/NA/APC3",3
"GO:0004568","GO:0004568","chitinase activity","2/433","23/21875",0.0752711248156467,0.463511663338456,0.425354832753239,"ATCHITIV/NA",2
"GO:0015923","GO:0015923","mannosidase activity","2/433","23/21875",0.0752711248156467,0.463511663338456,0.425354832753239,"MAN1/MNS3",2
"GO:0051213","GO:0051213","dioxygenase activity","5/433","115/21875",0.0785020422651944,0.475072704053159,0.435964154866597,"JAO4/DIN11/ATJRG21/JAO2/AtDMR6",5
"GO:0019888","GO:0019888","protein phosphatase regulator activity","3/433","54/21875",0.0913280126310307,0.532739036527319,0.48888332636785,"NA/PYL13/ANK1",3
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","6/433","157/21875",0.0923763517363398,0.532739036527319,0.48888332636785,"ACX3/AtBBE7/AtBBE12/AtBBE16/AT-POX/MO1",6
"GO:0046906","GO:0046906","tetrapyrrole binding","12/433","393/21875",0.0925842770033233,0.532739036527319,0.48888332636785,"CYP71B2/CYP71B29/CYP76C6/LHCB4.3/CYP76C2/ATPCB/CYTC-2/ATR4/ROT3/PRX52/NA/CYP94B1",12
"GO:0015605","GO:0015605","organophosphate ester transmembrane transporter activity","3/433","56/21875",0.0992372708772676,0.544254407467514,0.499450738296774,"NA/NA/APC3",3
"GO:0019208","GO:0019208","phosphatase regulator activity","3/433","56/21875",0.0992372708772676,0.544254407467514,0.499450738296774,"NA/PYL13/ANK1",3
"GO:0044390","GO:0044390","ubiquitin-like protein conjugating enzyme binding","3/433","56/21875",0.0992372708772676,0.544254407467514,0.499450738296774,"NA/ATRMA1/ATRMA3",3
"GO:0008353","GO:0008353","RNA polymerase II CTD heptapeptide repeat kinase activity","2/433","28/21875",0.105536148798349,0.569895203511087,0.522980753559432,"NA/NA",2
"GO:0004364","GO:0004364","glutathione transferase activity","3/433","59/21875",0.111593720941353,0.59347569773356,0.544620073493685,"ATGSTU12/ATGSTF3/ATGSTU7",3
"GO:0016405","GO:0016405","CoA-ligase activity","2/433","30/21875",0.118421198213169,0.611152678446434,0.56084186416137,"4CL5/AAE3",2
