"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.41310208745659,0.127,0.003,0,"Chir08Ox-b05880.2"
0,0.538040432883815,0.132,0.005,0,"Chir01Ox-b16440.2"
0,0.333533566870486,0.154,0.005,0,"Chir06Ox-b31270.2"
9.21818131695476e-220,1.30230443252531,0.102,0.006,1.81229444691331e-215,"Chir03Ox-b19560.2"
0,1.39784801359459,0.316,0.013,0,"Chir02Ox-b19530.2"
0,1.59902342727213,0.213,0.013,0,"Chir08Ox-b03300.2"
1.31849712472449e-270,0.301535415663963,0.159,0.013,2.59216534720834e-266,"Chir08Ox-b19860.2"
0,1.53753282182388,0.328,0.014,0,"Chir06Ox-b16730.2"
0,0.974752686729863,0.412,0.014,0,"Chir06Ox-b25230.2"
0,1.91078015100949,0.34,0.017,0,"Chir06Ox-b16750.2"
0,0.284019007722082,0.222,0.018,0,"Chir05Ox-b17280.2"
0,0.30953668311406,0.296,0.02,0,"Chir05Ox-b08450.2"
0,0.383432506787699,0.246,0.021,0,"Chir06Ox-b29150.2"
2.53195810707724e-159,0.349378327287211,0.163,0.023,4.97782963851385e-155,"Chir03Ox-b15410.2"
0,0.44711537337153,0.351,0.028,0,"Chir03Ox-b13130.2"
1.21142302971217e-115,0.444434660020119,0.155,0.028,2.38165767641412e-111,"Chir04Ox-b19600.2"
0,0.723055680778823,0.553,0.029,0,"Chir06Ox-b31280.2"
1.29286210977667e-250,0.471272325410131,0.233,0.03,2.54176690782094e-246,"Chir01Ox-b34820.2"
0,1.77361675081961,0.638,0.031,0,"Chir07Ox-b09390.2"
2.42108410528705e-267,0.333722820647376,0.244,0.031,4.75985135099435e-263,"Chir06Ox-b31470.2"
5.64223039307932e-58,0.294008073386034,0.128,0.033,1.10926249527939e-53,"Chir01Ox-b25590.2"
0,1.21397695226532,0.344,0.034,0,"Chir07Ox-b35760.2"
6.8871675140497e-55,0.263820659772941,0.131,0.036,1.35401713326217e-50,"Chir07Ox-b14860.2"
3.99086806417986e-231,0.312330421210849,0.252,0.038,7.84604661417761e-227,"Chir04Ox-b12630.2"
9.27501208163957e-153,0.436675164265077,0.209,0.038,1.82346737525034e-148,"Chir06Ox-b17360.2"
1.89761918953841e-29,0.259386519289742,0.109,0.039,3.7307193266325e-25,"Chir01Ox-b41510.2"
0,0.623765956750948,0.461,0.04,0,"Chir01Ox-b36490.2"
0,0.592606439367812,0.364,0.041,0,"Chir05Ox-b13500.2"
5.53264624804315e-198,0.272716756643809,0.243,0.041,1.08771825236528e-193,"Chir01Ox-b41040.2"
0,0.975530433672507,0.321,0.043,0,"Chir04Ox-b25840.2"
0,0.815173587696231,0.419,0.044,0,"Chir02Ox-b24130.2"
7.87691578013229e-246,0.367606842889217,0.282,0.045,1.54860164237401e-241,"Chir07Ox-b13120.2"
1.14360244594881e-228,0.291329809876977,0.272,0.045,2.24832240873536e-224,"Chir05Ox-b00960.2"
0,2.26090229001938,0.69,0.046,0,"Chir03Ox-b31670.2"
0,2.46283124167837,0.782,0.049,0,"Chir07Ox-b09460.2"
0,0.567152665294928,0.369,0.053,0,"Chir01Ox-b20860.2"
6.34045104214882e-14,0.27044738373715,0.106,0.053,1.24653267488646e-09,"Chir06Ox-b24640.2"
4.34337397345758e-189,0.309844852232085,0.275,0.055,8.5390732318176e-185,"Chir01Ox-b31410.2"
3.7366243120028e-195,0.52094864941047,0.3,0.061,7.34620339739751e-191,"Chir07Ox-b35940.2"
7.98887912930261e-215,0.275914266540394,0.314,0.063,1.57061363682089e-210,"Chir04Ox-b08740.2"
4.00962116552075e-67,0.399282023754023,0.201,0.063,7.88291521141379e-63,"Chir08Ox-b16470.2"
0,0.923827680216567,0.411,0.065,0,"Chir03Ox-b24290.2"
0,0.424330918947422,0.387,0.067,0,"Chir08Ox-b23350.2"
1.38741103859276e-84,0.279503360063239,0.227,0.069,2.72765010187336e-80,"Chir07Ox-b18570.2"
0,1.25745201428466,0.557,0.072,0,"Chir02Ox-b11540.2"
3.36810175195232e-261,0.580599488656207,0.374,0.073,6.62168804433827e-257,"Chir08Ox-b06940.2"
9.93722888563495e-122,0.336516354033316,0.273,0.073,1.95365919891583e-117,"Chir01Ox-b24160.2"
0,0.711254800828298,0.545,0.074,0,"Chir04Ox-b14970.2"
1.93016211045332e-20,0.332493238469171,0.155,0.076,3.79469870915122e-16,"Chir02Ox-b03080.2"
7.82260945177656e-199,0.341728363289203,0.341,0.078,1.53792501821927e-194,"Chir04Ox-b23600.2"
0,0.577909567090434,0.502,0.083,0,"Chir06Ox-b08920.2"
3.77341309058923e-81,0.261622240985691,0.253,0.083,7.41853013609842e-77,"Chir02Ox-b20100.2"
0,1.79682654345936,0.848,0.085,0,"Chir07Ox-b09470.2"
5.71036062953002e-196,0.36109479504148,0.356,0.086,1.1226568997656e-191,"Chir02Ox-b18540.2"
5.81071523924731e-176,0.296981859047005,0.344,0.086,1.14238661603602e-171,"Chir06Ox-b20470.2"
9.57923847974383e-78,0.299202832320354,0.258,0.087,1.88327828511764e-73,"Chir08Ox-b22680.2"
7.61351085207915e-20,0.268689410385419,0.169,0.087,1.49681623351876e-15,"Chir08Ox-b25990.2"
4.45311792863328e-245,0.345757584208063,0.397,0.09,8.75482984769304e-241,"Chir07Ox-b00240.2"
2.89202212950965e-218,0.891018176012895,0.382,0.09,5.68571550661597e-214,"Chir07Ox-b11520.2"
0,1.23562637205635,0.554,0.092,0,"Chir06Ox-b24490.2"
2.6557683668885e-84,0.324466756023303,0.277,0.092,5.22124060930279e-80,"Chir04Ox-b10040.2"
0,1.09203460695654,0.559,0.095,0,"Chir05Ox-b24830.2"
4.17632659854907e-25,0.37973208846411,0.196,0.098,8.21065809274747e-21,"Chir06Ox-b17160.2"
0,1.12332274047891,0.627,0.101,0,"Chir07Ox-b35780.2"
0,0.685271096554269,0.526,0.108,0,"Chir04Ox-b21410.2"
0,1.44956860588443,0.854,0.11,0,"Chir03Ox-b03770.2"
0,0.631483466458647,0.613,0.113,0,"Chir07Ox-b26310.2"
0,1.10028357862209,0.626,0.125,0,"Chir01Ox-b23760.2"
0,0.858261958218635,0.667,0.134,0,"Chir03Ox-b28830.2"
0,3.30424210475797,0.935,0.135,0,"Chir02Ox-b20950.2"
7.0139925913802e-220,0.458023318720793,0.489,0.142,1.37895094346535e-215,"Chir01Ox-b15200.2"
3.84775735378111e-166,0.464257131389256,0.446,0.142,7.56469095753365e-162,"Chir03Ox-b18100.2"
0,2.19366037489327,0.839,0.167,0,"Chir04Ox-b13630.2"
0,0.770397416250051,0.589,0.177,0,"Chir03Ox-b35160.2"
0,2.73758490462079,0.937,0.179,0,"Chir04Ox-b29570.2"
