"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015630","GO:0015630","microtubule cytoskeleton","19/95","255/25052",1.61120416374239e-19,1.0795067897074e-17,3.73120964235079e-18,"AtTPX2/NA/CORD4/CYCB2;4/CYCB2;1/AtAUR2/RSW7/EDE1/ATN/CYC2/AtMAD2/PAKRP2/NA/NA/AtAUR1/CYCB2;2/CYC1/CYC1BAT/NA",19
"GO:0005856","GO:0005856","cytoskeleton","20/95","348/25052",2.75777634616208e-18,9.23855075964297e-17,3.19321471660873e-17,"NET3A/AtTPX2/NA/CORD4/CYCB2;4/CYCB2;1/AtAUR2/RSW7/EDE1/ATN/CYC2/AtMAD2/PAKRP2/NA/NA/AtAUR1/CYCB2;2/CYC1/CYC1BAT/NA",20
"GO:0005813","GO:0005813","centrosome","9/95","43/25052",5.57632747991818e-14,1.24537980384839e-12,4.30453349327017e-13,"CYCB2;4/CYCB2;1/AtAUR2/EDE1/CYC2/AtAUR1/CYCB2;2/CYC1/CYC1BAT",9
"GO:0099081","GO:0099081","supramolecular polymer","13/95","184/25052",2.43678064833206e-13,2.7210717239708e-12,9.40511829180795e-13,"NET3A/AtTPX2/NA/CORD4/AtAUR2/RSW7/EDE1/AtMAD2/PAKRP2/NA/NA/AtAUR1/NA",13
"GO:0099512","GO:0099512","supramolecular fiber","13/95","184/25052",2.43678064833206e-13,2.7210717239708e-12,9.40511829180795e-13,"NET3A/AtTPX2/NA/CORD4/AtAUR2/RSW7/EDE1/AtMAD2/PAKRP2/NA/NA/AtAUR1/NA",13
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","13/95","184/25052",2.43678064833206e-13,2.7210717239708e-12,9.40511829180795e-13,"NET3A/AtTPX2/NA/CORD4/AtAUR2/RSW7/EDE1/AtMAD2/PAKRP2/NA/NA/AtAUR1/NA",13
"GO:0005815","GO:0005815","microtubule organizing center","9/95","52/25052",3.53807210803869e-13,3.3864404462656e-12,1.17049002070453e-12,"CYCB2;4/CYCB2;1/AtAUR2/EDE1/CYC2/AtAUR1/CYCB2;2/CYC1/CYC1BAT",9
"GO:0005874","GO:0005874","microtubule","12/95","169/25052",2.0160425888651e-12,1.68843566817452e-11,5.83591275724107e-12,"AtTPX2/NA/CORD4/AtAUR2/RSW7/EDE1/AtMAD2/PAKRP2/NA/NA/AtAUR1/NA",12
"GO:0099080","GO:0099080","supramolecular complex","13/95","290/25052",7.66287347887572e-11,5.70458358982971e-10,1.97173352672826e-10,"NET3A/AtTPX2/NA/CORD4/AtAUR2/RSW7/EDE1/AtMAD2/PAKRP2/NA/NA/AtAUR1/NA",13
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","6/95","62/25052",1.31273879222162e-07,8.79534990788486e-07,3.04002667672375e-07,"CYCB2;4/CYCB2;1/CYC2/CYCB2;2/CYC1/CYC1BAT",6
"GO:0005875","GO:0005875","microtubule associated complex","6/95","69/25052",2.50589926246004e-07,1.52632045986202e-06,5.27557739465272e-07,"NA/AtAUR2/ATN/PAKRP2/NA/AtAUR1",6
"GO:0005819","GO:0005819","spindle","6/95","78/25052",5.22407346113389e-07,2.91677434913309e-06,1.00815452758724e-06,"AtTPX2/AtAUR2/RSW7/AtMAD2/AtAUR1/NA",6
"GO:1902554","GO:1902554","serine/threonine protein kinase complex","6/95","80/25052",6.07474443993717e-07,3.13082982673685e-06,1.08214070994832e-06,"CYCB2;4/CYCB2;1/CYC2/CYCB2;2/CYC1/CYC1BAT",6
