"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016168","GO:0016168","chlorophyll binding","14/475","21/21875",4.33836549651749e-19,1.47938263431246e-16,1.20104223745695e-16,"CP24/AB140/CP22/LHCA3/LHCB2/LHB1B1/LHCB4.2/LHCB2/CAB4/LHCA1/LHCA2/LHCB5/SEP1/LHCB4.1",14
"GO:0003735","GO:0003735","structural constituent of ribosome","35/475","290/21875",1.91800772522576e-16,3.27020317150993e-14,2.65492648281251e-14,"EMB2394/EMB2784/PRPL34/PRPL11/RPL21C/EMB3105/PRPS6/PSRP3/1/RPS9/emb2184/emb1473/CS17/PRPL35/PRPL28/EMB3113/PRPL3/PRPS10/PRPS20/RFC3/NA/RPL15/GHS1/RPL12-C/RPL9/PRPL17/EMB3126/PRPL5/NA/EMB3136/EMB3137/PSRP6/ARRPS1/RPL27/RPL24/PRPL29",35
"GO:0005198","GO:0005198","structural molecule activity","35/475","414/21875",8.05786404618104e-12,9.15910546582578e-10,7.43585348823022e-10,"EMB2394/EMB2784/PRPL34/PRPL11/RPL21C/EMB3105/PRPS6/PSRP3/1/RPS9/emb2184/emb1473/CS17/PRPL35/PRPL28/EMB3113/PRPL3/PRPS10/PRPS20/RFC3/NA/RPL15/GHS1/RPL12-C/RPL9/PRPL17/EMB3126/PRPL5/NA/EMB3136/EMB3137/PSRP6/ARRPS1/RPL27/RPL24/PRPL29",35
"GO:0008266","GO:0008266","poly(U) RNA binding","11/475","29/21875",1.09706070962274e-11,9.35244254953389e-10,7.59281491133636e-10,"OE23/EMB2784/ATLFNR2/ATHPR1/NA/OEC33/CSP41A/ATRBP31/SHM1/ATLFNR1/MSP-1",11
"GO:0008187","GO:0008187","poly-pyrimidine tract binding","11/475","33/21875",5.67403409520354e-11,3.86969125292882e-09,3.14162308850217e-09,"OE23/EMB2784/ATLFNR2/ATHPR1/NA/OEC33/CSP41A/ATRBP31/SHM1/ATLFNR1/MSP-1",11
"GO:0004176","GO:0004176","ATP-dependent peptidase activity","10/475","29/21875",2.93560828935233e-10,1.66840404444857e-08,1.35449996508713e-08,"CLPP5/CLPP6/CLP2/CLPR1/FTSH1/CLPP3/FTSH2/CLPR4/CLPP4/ATHSP93-V",10
"GO:0016651","GO:0016651","oxidoreductase activity, acting on NAD(P)H","15/475","94/21875",1.7458209761571e-09,8.50464218385102e-08,6.90452506359876e-08,"POR/ATHM1/ATLFNR2/Aty2/ATHX/CRR23/NDH-O/NTRC/TRX/ATHM4/ATHM2/NDH-M/NdhN/NADP-MDH/ATLFNR1",15
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","12/475","61/21875",6.35616922928302e-09,2.70931713398189e-07,2.19956908855452e-07,"NA/NA/NA/ATCYP38/NA/NA/CYP20-3/FKBP16-2/ATCYP20-2/NA/ATFKBP13/TIG1",12
"GO:0016859","GO:0016859","cis-trans isomerase activity","12/475","66/21875",1.62805661062211e-08,6.16852560246822e-07,5.00794021746918e-07,"NA/NA/NA/ATCYP38/NA/NA/CYP20-3/FKBP16-2/ATCYP20-2/NA/ATFKBP13/TIG1",12
"GO:0051117","GO:0051117","ATPase binding","7/475","17/21875",3.50932856346989e-08,1.19668104014323e-06,9.71529907571138e-07,"CLPP5/CLPP6/CLP2/CLPR1/CLPP3/CLPR4/CLPP4",7
"GO:0016853","GO:0016853","isomerase activity","22/475","262/21875",7.39968669595891e-08,2.29390287574726e-06,1.8623134938155e-06,"NA/NDF5/NDF2/NA/LQY1/PDTPI/NA/PDE328/ATCYP38/EMB3119/NA/NA/CYP20-3/FKBP16-2/AtCHIL/ATCYP20-2/NA/ATFKBP13/TIG1/EMB2728/GSA1/NA",22
"GO:0003727","GO:0003727","single-stranded RNA binding","12/475","76/21875",8.42983055454144e-08,2.39547684924886e-06,1.94477669810912e-06,"OE23/EMB2784/ATLFNR2/ATHPR1/NA/OEC33/CSP41A/ATRBP31/SHM1/mTERF6/ATLFNR1/MSP-1",12
"GO:0016671","GO:0016671","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","9/475","40/21875",1.49649244126154e-07,3.92541478823219e-06,3.18686244576344e-06,"ATHM1/Aty2/ATHX/NTRC/ATHM4/ATHM2/MSRB2/MSRA4/HCF164",9
"GO:0047134","GO:0047134","protein-disulfide reductase activity","6/475","14/21875",2.63134932988765e-07,6.40921515351205e-06,5.20334491549211e-06,"ATHM1/Aty2/ATHX/TRX/ATHM4/ATHM2",6
"GO:0016209","GO:0016209","antioxidant activity","15/475","139/21875",3.75671977194271e-07,8.54027628154976e-06,6.933454736989e-06,"NA/TAPX/ATGPX1/AtSOD2/NA/NTRC/2CPA/ATPRX/PrxIIE/APX4/ATFSD1/CAT2/DHAR3/FSD3/FSD2",15
"GO:0019843","GO:0019843","rRNA binding","10/475","61/21875",7.09641856794424e-07,1.51242420729312e-05,1.22786716011141e-05,"SDP/PRPL11/EMB3105/PRPS6/HPE1/AtPPR2/PRPS20/RFC3/NA/PSRP6",10
"GO:0016668","GO:0016668","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","7/475","29/21875",2.24693937793612e-06,4.5070960463307e-05,3.65910251639133e-05,"ATHM1/Aty2/ATHX/NTRC/TRX/ATHM4/ATHM2",7
"GO:0008320","GO:0008320","protein transmembrane transporter activity","8/475","46/21875",5.89193450905227e-06,0.000105744719346675,8.58492396609832e-05,"ATTOC33/atTIC20/APG2/ALB3/TIC56/emb1211/HCF106/HP22",8
"GO:0022884","GO:0022884","macromolecule transmembrane transporter activity","8/475","46/21875",5.89193450905227e-06,0.000105744719346675,8.58492396609832e-05,"ATTOC33/atTIC20/APG2/ALB3/TIC56/emb1211/HCF106/HP22",8
"GO:0140318","GO:0140318","protein transporter activity","8/475","47/21875",6.96685100502349e-06,0.000118784809635651,9.64358849642726e-05,"ATTOC33/atTIC20/APG2/ALB3/TIC56/emb1211/HCF106/HP22",8
"GO:0016667","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","12/475","117/21875",9.32809218900238e-06,0.000151367093825309,0.000122887932323063,"ATHM1/Aty2/ATHX/ATGRX2/NTRC/TRX/ATHM4/ATHM2/MSRB2/MSRA4/HCF164/DHAR3",12
"GO:0043021","GO:0043021","ribonucleoprotein complex binding","10/475","81/21875",1.00365611428855e-05,0.000151367093825309,0.000122887932323063,"AtIF3-2/NA/DG238/BDS2/AtcpRRF/emb2726/RBF1/NA/NA/TIG1",10
"GO:0009055","GO:0009055","electron transfer activity","14/475","159/21875",1.02095107272203e-05,0.000151367093825309,0.000122887932323063,"PnsL2/DRT112/FdC2/NA/ATFD2/AtPGR5/ATGRX2/PnsL3/NDF4/PETC/PSBQ/FdC1/PSBQ/ATLFNR1",14
"GO:1904680","GO:1904680","peptide transmembrane transporter activity","8/475","60/21875",4.42946447834759e-05,0.00062935307796522,0.000510942613072551,"ATTOC33/atTIC20/APG2/ALB3/TIC56/emb1211/HCF106/HP22",8
"GO:0016628","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","7/475","45/21875",4.8399818912234e-05,0.000660173529962872,0.000535964310480739,"POR/AOR/NA/NA/PORB/DVR/PORA",7
"GO:0015036","GO:0015036","disulfide oxidoreductase activity","9/475","80/21875",5.88909983173706e-05,0.000772378093316284,0.000627057998278076,"ATHM1/Aty2/ATHX/ATGRX2/NTRC/TRX/ATHM4/ATHM2/DHAR3",9
"GO:0016627","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","9/475","85/21875",9.50311213710806e-05,0.00120020786620513,0.000974393174292171,"ATCPO-I/POR/AOR/NA/NA/HEMG1/PORB/DVR/PORA",9
"GO:0046906","GO:0046906","tetrapyrrole binding","21/475","393/21875",0.000154457112073511,0.00188106697203812,0.00152715114568923,"CP24/AtHBP1/AB140/CP22/LHCA3/TAPX/LHCB2/CYP707A2/NA/LHB1B1/LHCB4.2/LHCB2/CAB4/LHCA1/GUN4/LHCA2/APX4/LHCB5/SEP1/CAT2/LHCB4.1",21
"GO:0042887","GO:0042887","amide transmembrane transporter activity","8/475","76/21875",0.000241224030868785,0.00283646188021572,0.00230279201881998,"ATTOC33/atTIC20/APG2/ALB3/TIC56/emb1211/HCF106/HP22",8
"GO:0015035","GO:0015035","protein disulfide oxidoreductase activity","7/475","66/21875",0.000561581541019983,0.00638331018292714,0.00518231386976335,"ATHM1/Aty2/ATHX/ATGRX2/TRX/ATHM4/ATHM2",7
"GO:0005507","GO:0005507","copper ion binding","12/475","191/21875",0.00099788431316737,0.0109284647252405,0.00887231431621623,"DRT112/CGE2/RBCS1A/AtSOD2/NA/CP12/NA/AtcpRRF/ATFSD1/AtHMAC6/CGE1/ATCPN21",12
"GO:0008379","GO:0008379","thioredoxin peroxidase activity","3/475","10/21875",0.00108964164415888,0.0109284647252405,0.00887231431621623,"2CPA/ATPRX/PrxIIE",3
"GO:0016730","GO:0016730","oxidoreductase activity, acting on iron-sulfur proteins as donors","3/475","10/21875",0.00108964164415888,0.0109284647252405,0.00887231431621623,"ATLFNR2/PGR5-LIKE/ATLFNR1",3
"GO:0051920","GO:0051920","peroxiredoxin activity","3/475","10/21875",0.00108964164415888,0.0109284647252405,0.00887231431621623,"2CPA/ATPRX/PrxIIE",3
"GO:0008135","GO:0008135","translation factor activity, RNA binding","8/475","101/21875",0.00161583982882708,0.015742896618001,0.0127809285708729,"FUG1/AtIF3-2/NA/APG3/ATRAB8D/emb2726/HCF244/ATPRFB",8
"GO:0044183","GO:0044183","protein folding chaperone","4/475","25/21875",0.00193345665619385,0.017824595768413,0.0144709636891268,"NA/BDS2/CDF1/TIG1",4
"GO:0070181","GO:0070181","small ribosomal subunit rRNA binding","3/475","12/21875",0.00193404704818557,0.017824595768413,0.0144709636891268,"PRPS6/PRPS20/RFC3",3
"GO:0016620","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","5/475","43/21875",0.00230561835829692,0.0206898910573487,0.0167971642169554,"GAPA-2/ATCCR1/GAPB/AtHEMA1/ATP5CS",5
"GO:0016830","GO:0016830","carbon-carbon lyase activity","8/475","110/21875",0.00276813719073551,0.0242034559497644,0.0196496648087298,"DHNS/RBCS1A/AtFBA1/HEME2/PHR2/HEME1/AtFBA2/RBCS1B",8
"GO:0051082","GO:0051082","unfolded protein binding","8/475","111/21875",0.00292792930031461,0.024960597285182,0.0202643527890195,"CGE2/AtHsp90.5/CHL-CPN10/NACA2/DJA5/CGE1/ATCPN21/cpHsc70-2",8
"GO:0004601","GO:0004601","peroxidase activity","8/475","112/21875",0.00309481713639598,0.0251269677026436,0.0203994212248657,"TAPX/ATGPX1/NA/2CPA/ATPRX/PrxIIE/APX4/CAT2",8
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding","8/475","112/21875",0.00309481713639598,0.0251269677026436,0.0203994212248657,"FUG1/AtIF3-2/NA/APG3/ATRAB8D/emb2726/HCF244/ATPRFB",8
"GO:0045182","GO:0045182","translation regulator activity","8/475","116/21875",0.00383756308520575,0.030432767722213,0.024706954502059,"FUG1/AtIF3-2/NA/APG3/ATRAB8D/emb2726/HCF244/ATPRFB",8
