"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.342356530946275,0.372,0.035,0,"Chir07Ox-b24580.2"
0,1.02513162214258,0.602,0.038,0,"Chir01Ox-b03040.2"
0,0.806543325438817,0.468,0.058,0,"Chir05Ox-b06930.2"
0,0.39053901089609,0.377,0.064,0,"Chir02Ox-b10450.2"
2.35312123979393e-13,0.525118276320264,0.117,0.068,4.62623635743488e-09,"Chir01Ox-b40890.2"
0,1.17577351947261,0.711,0.072,0,"Chir08Ox-b08610.2"
0,1.38143573299742,0.771,0.077,0,"Chir07Ox-b09860.2"
1.50661654331469e-26,0.30788213846998,0.161,0.084,2.96200812415667e-22,"Chir02Ox-b20340.2"
2.16445453011143e-29,0.426363212903597,0.181,0.094,4.25531760619907e-25,"Chir05Ox-b05920.2"
5.91788403884097e-61,0.357756868005465,0.228,0.098,1.16345600203613e-56,"Chir06Ox-b04370.2"
0,1.29119197371922,0.764,0.103,0,"Chir05Ox-b08510.2"
0,2.87085622911937,0.815,0.105,0,"Chir07Ox-b19660.2"
0,1.04166825341406,0.615,0.108,0,"Chir02Ox-b17600.2"
0,1.44318840890781,0.803,0.111,0,"Chir08Ox-b15980.2"
0,0.676268052064562,0.525,0.112,0,"Chir02Ox-b08360.2"
1.78683214615842e-93,1.32884890842335,0.279,0.112,3.51291199934746e-89,"Chir08Ox-b06850.2"
0,0.957598592957938,0.729,0.114,0,"Chir06Ox-b31020.2"
7.9658123267195e-139,0.33711668971604,0.336,0.121,1.56607870343305e-134,"Chir01Ox-b28450.2"
0,0.664790740408535,0.632,0.123,0,"Chir04Ox-b16850.2"
0,0.695689877806295,0.725,0.124,0,"Chir04Ox-b20230.2"
5.90774010543303e-75,0.373707437483381,0.277,0.124,1.16146170472813e-70,"Chir08Ox-b23810.2"
1.68738936699839e-50,0.289708663128888,0.251,0.125,3.31740749551884e-46,"Chir01Ox-b43120.2"
9.66997698301085e-92,0.483025844634356,0.307,0.131,1.90111747485993e-87,"Chir02Ox-b14000.2"
1.8736405905677e-83,0.67406679166237,0.303,0.135,3.6835774010561e-79,"Chir05Ox-b29240.2"
0,1.10531423281438,0.583,0.141,0,"Chir06Ox-b10160.2"
0,2.91213231149007,0.876,0.142,0,"Chir06Ox-b22130.2"
2.81244925823334e-65,0.294556073143578,0.299,0.144,5.52927524168675e-61,"Chir04Ox-b23190.2"
4.46724887111191e-154,0.351522458476099,0.393,0.147,8.78261128060601e-150,"Chir01Ox-b15240.2"
8.90548459591584e-80,0.505183474229704,0.329,0.151,1.75081827155705e-75,"Chir06Ox-b14980.2"
1.80303681374255e-151,0.258995651605657,0.393,0.152,3.54477037581785e-147,"Chir01Ox-b34570.2"
8.39212287056089e-85,1.07199755391771,0.338,0.156,1.64989135635227e-80,"Chir01Ox-b41230.2"
6.54496829936038e-90,0.524895768284369,0.351,0.157,1.28674076765425e-85,"Chir06Ox-b14990.2"
9.86181134087809e-78,0.550534294295124,0.335,0.158,1.93883210961663e-73,"Chir01Ox-b41240.2"
0,3.53417329723638,0.908,0.161,0,"Chir06Ox-b07350.2"
7.66360125833199e-203,0.362638059492212,0.463,0.172,1.50666400738807e-198,"Chir08Ox-b05470.2"
1.74791695830825e-31,0.283072957941378,0.284,0.175,3.43640474003402e-27,"Chir07Ox-b35440.2"
4.4940896785028e-61,0.941879956158966,0.333,0.18,8.83538030793651e-57,"Chir05Ox-b03710.2"
3.90648489572711e-152,0.343148216516722,0.448,0.19,7.6801493049995e-148,"Chir05Ox-b19080.2"
0,1.73399561779953,0.713,0.192,0,"Chir05Ox-b20680.2"
0,0.636238368445469,0.616,0.195,0,"Chir03Ox-b21710.2"
0,2.94303125832455,0.765,0.201,0,"Chir06Ox-b25540.2"
2.60550737192224e-91,0.502520859348544,0.412,0.201,5.12242749319913e-87,"Chir01Ox-b12050.2"
5.48657087294204e-90,0.373013950671397,0.398,0.201,1.0786598336204e-85,"Chir05Ox-b11620.2"
