"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004805","GO:0004805","trehalose-phosphatase activity","3/145","11/21809",4.56783182420628e-05,0.00593818137146817,0.00562564550981195,"ATTPPB/TPPH/TPPJ",3
"GO:0019203","GO:0019203","carbohydrate phosphatase activity","3/145","28/21809",0.000834821683203046,0.0488746005537792,0.0463022531562119,"ATTPPB/TPPH/TPPJ",3
"GO:0001228","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","4/145","69/21809",0.00115918152512363,0.0488746005537792,0.0463022531562119,"NA/AtbHLH112/NA/bhlh68",4
"GO:0001216","GO:0001216","DNA-binding transcription activator activity","4/145","74/21809",0.00150383386319321,0.0488746005537792,0.0463022531562119,"NA/AtbHLH112/NA/bhlh68",4
"GO:0004084","GO:0004084","branched-chain-amino-acid transaminase activity","2/145","10/21809",0.00190764195114341,0.0495986907297285,0.0469882333229007,"ATBCAT-2/BCAT4",2
"GO:0050664","GO:0050664","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor","2/145","11/21809",0.0023214116473437,0.0502972523591136,0.0476500285507392,"ATRBOH/AtPCBER1",2
"GO:0008483","GO:0008483","transaminase activity","3/145","52/21809",0.00501381321971538,0.0859473495831472,0.0814238048682447,"ATBCAT-2/BCAT4/RSA1",3
"GO:0016769","GO:0016769","transferase activity, transferring nitrogenous groups","3/145","53/21809",0.00528906766665521,0.0859473495831472,0.0814238048682447,"ATBCAT-2/BCAT4/RSA1",3
"GO:0016791","GO:0016791","phosphatase activity","6/145","326/21809",0.0220070603637791,0.317879760810142,0.301149247083292,"ATTPPB/AtPFA-DSP2/NPC3/EGR1/TPPH/TPPJ",6
"GO:0016671","GO:0016671","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","2/145","40/21809",0.0290380457214361,0.377494594378669,0.357626457832424,"ATMSRB5/ATMSRA2",2
"GO:0000981","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","5/145","272/21809",0.0354897859470053,0.419424743010063,0.397349756535849,"NA/AtbHLH112/AT3G01472.1/NA/bhlh68",5
"GO:0005507","GO:0005507","copper ion binding","4/145","191/21809",0.0388711155550956,0.421103751846869,0.398940396486508,"ATMT3/JAL34/MT2B/NA",4
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","6/145","390/21809",0.046359090850772,0.46359090850772,0.439191387007314,"ATTPPB/AtPFA-DSP2/NPC3/EGR1/TPPH/TPPJ",6
"GO:0004857","GO:0004857","enzyme inhibitor activity","4/145","208/21809",0.0503655575799403,0.467680177528017,0.443065431342332,"ATPMEPCRA/PRN2/PME1/SIM",4
