"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
3.64512526262706e-22,0.261807558874635,0.378,0.203,6.51821299462971e-18,"Chir03Ox-b10200.2"
0,0.629274779138937,0.64,0.248,0,"Chir06Ox-b37080.2"
5.28786987875348e-06,0.453532503086076,0.374,0.345,0.0945576891718698,"Chir02Ox-b23390.2"
0,0.585568620166906,0.666,0.348,0,"Chir06Ox-b36980.2"
7.71259542829789e-81,0.594380845241615,0.486,0.348,1.37916631448823e-76,"Chir04Ox-b23440.2"
1.32415330083622e-75,0.663862923762684,0.497,0.362,2.36785093255533e-71,"Chir03Ox-b14380.2"
2.74613443248121e-130,0.511630191069381,0.586,0.367,4.9106375921629e-126,"Chir02Ox-b26330.2"
1.02285177578247e-81,0.256185134372348,0.492,0.37,1.82906354545422e-77,"Chir07Ox-b25010.2"
0,0.719553243546483,0.67,0.389,0,"Chir06Ox-b28370.2"
5.81414694471063e-119,0.324063273255533,0.555,0.401,1.03968575665315e-114,"Chir04Ox-b25610.2"
6.05767454474942e-157,0.679200931083431,0.588,0.403,1.08323336209209e-152,"Chir05Ox-b01380.2"
0,1.2154205915402,0.858,0.406,0,"Chir08Ox-b14990.2"
2.88535654875604e-124,0.257230074148393,0.579,0.408,5.15959458048555e-120,"Chir01Ox-b42590.2"
3.05014786786243e-89,0.256508033782976,0.548,0.412,5.4542744173116e-85,"Chir07Ox-b25450.2"
7.33397353025303e-257,0.318304412939423,0.666,0.414,1.31146114667985e-252,"Chir07Ox-b15100.2"
1.42310631607623e-221,0.281421369943467,0.654,0.419,2.54479871440752e-217,"Chir01Ox-b16770.2"
1.97133209047765e-96,0.258710745997743,0.534,0.419,3.52513604419213e-92,"Chir07Ox-b01280.2"
0.047928369590002,0.25631950437415,0.348,0.422,1,"Chir01Ox-b44640.2"
4.85356604725052e-199,0.315370597769906,0.641,0.428,8.67914680569337e-195,"Chir05Ox-b26010.2"
2.79804431412131e-21,0.285480780332686,0.448,0.43,5.00346284251172e-17,"Chir01Ox-b11730.2"
4.95291162345235e-84,0.750836427584054,0.552,0.432,8.85679656505749e-80,"Chir04Ox-b28190.2"
5.35205412043224e-183,0.499492024192846,0.63,0.437,9.57054317815694e-179,"Chir01Ox-b37770.2"
1.64038511671814e-231,0.738576426243412,0.642,0.439,2.93333666571537e-227,"Chir07Ox-b14510.2"
3.44221389751568e-267,0.408030035665067,0.666,0.441,6.15536689153755e-263,"Chir01Ox-b04280.2"
4.55959915854902e-158,0.400366350443878,0.638,0.442,8.15347521531736e-154,"Chir01Ox-b11090.2"
2.85432333729121e-06,0.29810747737101,0.342,0.444,0.0510410099174415,"Chir04Ox-b05930.2"
2.99437776122542e-202,0.382414912033025,0.634,0.446,5.35454631262329e-198,"Chir08Ox-b03330.2"
3.98618635970152e-152,0.293881515170318,0.605,0.446,7.12809844841825e-148,"Chir08Ox-b09440.2"
8.09177155537784e-251,0.406729393862292,0.679,0.45,1.44697058953266e-246,"Chir07Ox-b23030.2"
1.24417059598994e-134,0.545381398509613,0.597,0.45,2.22482585974921e-130,"Chir04Ox-b30440.2"
8.14765472561294e-109,0.523185166747599,0.575,0.453,1.45696361803411e-104,"Chir01Ox-b16530.2"
7.11251335824246e-160,0.459528219163837,0.609,0.454,1.27185963872092e-155,"Chir03Ox-b07970.2"
0,2.03737671192751,0.876,0.455,0,"Chir08Ox-b23340.2"
1.41792046148734e-177,0.597605511967681,0.627,0.456,2.53552536923166e-173,"Chir01Ox-b22090.2"
0,0.552876142044972,0.827,0.46,0,"Chir01Ox-b18000.2"
2.879177531536e-233,0.334503080194893,0.629,0.46,5.14854526189267e-229,"Chir06Ox-b00840.2"
2.07993088287368e-228,0.309125371011283,0.675,0.463,3.71933240475472e-224,"Chir05Ox-b20690.2"
9.32059890254491e-113,0.300986594466852,0.602,0.463,1.66670949575308e-108,"Chir03Ox-b09520.2"
0,0.745479574501267,0.839,0.464,0,"Chir01Ox-b07190.2"
1.70246441809301e-103,0.375127890651603,0.553,0.464,3.04434687243393e-99,"Chir04Ox-b12770.2"
1.01796756173736e-144,0.26117099286146,0.61,0.465,1.82032959389875e-140,"Chir06Ox-b30740.2"
5.09428399024158e-135,1.75769565081872,0.572,0.466,9.10959863134999e-131,"Chir01Ox-b32760.2"
9.42624536100129e-47,0.32447114673069,0.523,0.466,1.68560119545425e-42,"Chir02Ox-b11260.2"
3.70801801115601e-170,0.700982870113446,0.61,0.469,6.63067780754918e-166,"Chir03Ox-b22760.2"
3.61694080972699e-85,0.439564499087479,0.589,0.47,6.4678135559538e-81,"Chir01Ox-b14270.2"
1.17776434963189e-44,0.26614716800981,0.499,0.47,2.10607821001174e-40,"Chir01Ox-b35540.2"
1.31529119312811e-263,0.409246823467865,0.684,0.471,2.35200371155168e-259,"Chir04Ox-b18640.2"
0,0.494854052495111,0.774,0.473,0,"Chir08Ox-b00530.2"
1.18636058763602e-278,0.495893043533964,0.678,0.473,2.12145000281073e-274,"Chir07Ox-b16250.2"
