"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.414553339053681,0.124,0.003,0,"Chir08Ox-b05880.2"
0,0.545654958414471,0.132,0.005,0,"Chir01Ox-b16440.2"
0,0.334533402994822,0.146,0.005,0,"Chir06Ox-b31270.2"
6.6814248656307e-215,1.31242078288243,0.103,0.006,1.313568128583e-210,"Chir03Ox-b19560.2"
5.53823411245317e-188,0.275548783024034,0.137,0.013,1.08881682650829e-183,"Chir08Ox-b19860.2"
0,1.38688663694374,0.305,0.014,0,"Chir02Ox-b19530.2"
0,1.59489670054121,0.209,0.014,0,"Chir08Ox-b03300.2"
0,1.53575042581431,0.318,0.015,0,"Chir06Ox-b16730.2"
0,0.963079994883882,0.379,0.015,0,"Chir06Ox-b25230.2"
0,0.296110454445151,0.229,0.018,0,"Chir05Ox-b17280.2"
0,1.89597691077638,0.33,0.018,0,"Chir06Ox-b16750.2"
0,0.28185393880366,0.263,0.021,0,"Chir05Ox-b08450.2"
0,0.387481895614143,0.245,0.021,0,"Chir06Ox-b29150.2"
2.95964450084248e-65,0.250708693859345,0.115,0.025,5.81866108865632e-61,"Chir03Ox-b15410.2"
8.53740145301173e-94,0.426026881564644,0.144,0.028,1.67845312566211e-89,"Chir04Ox-b19600.2"
0,0.445016729685646,0.333,0.029,0,"Chir03Ox-b13130.2"
4.24599617913822e-219,0.470799534260581,0.224,0.031,8.34762848818575e-215,"Chir01Ox-b34820.2"
0,0.688010934074269,0.491,0.032,0,"Chir06Ox-b31280.2"
7.39334657635332e-231,0.326381413609222,0.233,0.032,1.45353193691106e-226,"Chir06Ox-b31470.2"
5.85771851350951e-73,0.404656774834467,0.141,0.033,1.15162745975597e-68,"Chir01Ox-b25590.2"
0,1.73565631207636,0.576,0.034,0,"Chir07Ox-b09390.2"
0,1.20455440202347,0.34,0.035,0,"Chir07Ox-b35760.2"
3.81355521470736e-145,0.454030547882742,0.207,0.038,7.49744955211466e-141,"Chir06Ox-b17360.2"
8.82242582156413e-158,0.278480921208588,0.218,0.04,1.73448891651951e-153,"Chir04Ox-b12630.2"
0,0.616282669374672,0.447,0.041,0,"Chir01Ox-b36490.2"
4.06355058815059e-168,0.269630184147719,0.231,0.041,7.98894045630405e-164,"Chir01Ox-b41040.2"
0,0.567043711015078,0.319,0.042,0,"Chir05Ox-b13500.2"
0,0.980611153966324,0.316,0.043,0,"Chir04Ox-b25840.2"
0,0.827445907539714,0.412,0.045,0,"Chir02Ox-b24130.2"
3.00906473887895e-204,0.354371458812114,0.265,0.046,5.91582127663602e-200,"Chir07Ox-b13120.2"
5.59066106531342e-153,0.269490512457162,0.234,0.047,1.09912396544062e-148,"Chir05Ox-b00960.2"
0,2.24019919358018,0.658,0.048,0,"Chir03Ox-b31670.2"
6.39114838123275e-45,0.481059398231319,0.152,0.051,1.25649977175036e-40,"Chir06Ox-b24640.2"
0,2.39542375956067,0.727,0.052,0,"Chir07Ox-b09460.2"
0,0.569965900091601,0.361,0.054,0,"Chir01Ox-b20860.2"
1.44786783158547e-150,0.290441618733503,0.254,0.056,2.84650815689703e-146,"Chir01Ox-b31410.2"
4.59985575821498e-177,0.539256783476409,0.293,0.062,9.04331642065065e-173,"Chir07Ox-b35940.2"
3.62786655725263e-183,0.281623819131497,0.298,0.064,7.13238565155866e-179,"Chir04Ox-b08740.2"
2.68840737527229e-50,0.383456169171224,0.184,0.064,5.28540889978533e-46,"Chir08Ox-b16470.2"
0,0.97270742804695,0.442,0.065,0,"Chir03Ox-b24290.2"
0,0.44298679457467,0.39,0.067,0,"Chir08Ox-b23350.2"
0,1.24917424090521,0.533,0.074,0,"Chir02Ox-b11540.2"
0,0.747581695454383,0.551,0.074,0,"Chir04Ox-b14970.2"
5.06619393793424e-188,0.529919412487921,0.333,0.074,9.96013728197871e-184,"Chir08Ox-b06940.2"
1.13684830066148e-73,0.295411087575908,0.231,0.074,2.23504375910047e-69,"Chir01Ox-b24160.2"
3.73771170772456e-13,0.302459390129406,0.139,0.077,7.34834121738648e-09,"Chir02Ox-b03080.2"
1.35544599558123e-185,0.35399335460946,0.335,0.079,2.6648068273127e-181,"Chir04Ox-b23600.2"
6.3420346364522e-91,0.287659932581387,0.265,0.083,1.2468440095265e-86,"Chir02Ox-b20100.2"
0,0.575396858127479,0.49,0.084,0,"Chir06Ox-b08920.2"
3.51673763380326e-184,0.376624191143723,0.351,0.086,6.9139061880572e-180,"Chir02Ox-b18540.2"
6.36770705349735e-109,0.304960630018033,0.286,0.086,1.25189120671758e-104,"Chir02Ox-b20450.2"
0,1.7745105520982,0.828,0.087,0,"Chir07Ox-b09470.2"
1.48595121296688e-63,0.284459382037509,0.244,0.087,2.92138008469288e-59,"Chir08Ox-b22680.2"
6.50676468278967e-17,0.284678718112542,0.163,0.087,1.27922993663645e-12,"Chir08Ox-b25990.2"
6.34522441344859e-271,0.387834322028892,0.416,0.09,1.24747111968399e-266,"Chir07Ox-b00240.2"
1.25888359158227e-172,0.912178145780113,0.353,0.091,2.47496514105074e-168,"Chir07Ox-b11520.2"
0,1.22149989127919,0.518,0.094,0,"Chir06Ox-b24490.2"
1.89578816655125e-57,0.297747571986409,0.247,0.094,3.72711953543976e-53,"Chir04Ox-b10040.2"
1.4303781721399e-99,0.256885426769374,0.295,0.095,2.81212348642704e-95,"Chir01Ox-b27350.2"
0,1.10644946773543,0.539,0.096,0,"Chir05Ox-b24830.2"
