"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010374","GO:0010374","stomatal complex development","11/90","66/21826",2.78131560389861e-15,1.17093386924131e-12,1.07739383393125e-12,"AtSDD1/EPF2/NA/AtRLP17/FOCL1/atEPF1/ATHPP2C5/MUTE/SOL1/FMA/BASL",11
"GO:0090558","GO:0090558","plant epidermis development","15/90","283/21826",6.51341805875213e-13,1.37107450136732e-10,1.26154623453725e-10,"AtSDD1/EPF2/NA/AtRLP17/FOCL1/atEPF1/ATHPP2C5/ATROPGEF4/ABCB4/MUTE/SOL1/FMA/WVD2/TRY/BASL",15
"GO:0010103","GO:0010103","stomatal complex morphogenesis","6/90","30/21826",2.27608676012504e-09,3.19410842004213e-07,2.93894711482812e-07,"AtSDD1/EPF2/NA/AtRLP17/atEPF1/FMA",6
"GO:0090626","GO:0090626","plant epidermis morphogenesis","8/90","94/21826",5.07283376831985e-09,5.33915754115665e-07,4.91263901774133e-07,"AtSDD1/EPF2/NA/AtRLP17/atEPF1/FMA/WVD2/TRY",8
"GO:0010052","GO:0010052","guard cell differentiation","4/90","18/21826",7.91390505762488e-07,6.66350805852015e-05,6.13119381306517e-05,"EPF2/NA/atEPF1/FMA",4
"GO:0090698","GO:0090698","post-embryonic plant morphogenesis","7/90","201/21826",1.98151876594294e-05,0.00139036566743663,0.00127929632608246,"AtSDD1/EPF2/NA/AtRLP17/atEPF1/ATNEK5/FMA",7
"GO:0010375","GO:0010375","stomatal complex patterning","3/90","20/21826",7.34646411864411e-05,0.00369783160876635,0.00340243038386302,"AtRLP17/atEPF1/SOL1",3
"GO:0010440","GO:0010440","stomatal lineage progression","3/90","20/21826",7.34646411864411e-05,0.00369783160876635,0.00340243038386302,"ATHPP2C5/SOL1/FMA",3
"GO:0090627","GO:0090627","plant epidermal cell differentiation","6/90","172/21826",7.90510320163827e-05,0.00369783160876635,0.00340243038386302,"EPF2/NA/atEPF1/ATROPGEF4/ABCB4/FMA",6
"GO:0010016","GO:0010016","shoot system morphogenesis","6/90","199/21826",0.000175621570515678,0.0070650553511692,0.00650066350601392,"AtSDD1/EPF2/NA/AtRLP17/atEPF1/FMA",6
