"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","14/365","97/21895",7.99737659402396e-10,9.10101456399927e-07,8.44354602505899e-07,"ATPDI10/ATUTR3/EBS5/AtHrd1B/EBS1/ATUTR1/ATPDI4/ATPDI1/NA/DER1/EBS7/AtOS9/MNS4/NA",14
"GO:0036503","GO:0036503","ERAD pathway","9/365","57/21895",4.00447317541134e-07,0.000227854523680906,0.000211394031312504,"EBS5/AtHrd1B/EBS1/NA/DER1/EBS7/AtOS9/MNS4/NA",9
"GO:0070085","GO:0070085","glycosylation","13/365","165/21895",4.21791590219429e-06,0.00146321291406545,0.00135750860494649,"DPMS1/ATFUT12/EBS1/OST1b/OST1a/NA/DAD2/NA/GPT/MANIA/UGNT1/STT3A/MNS4",13
"GO:0009100","GO:0009100","glycoprotein metabolic process","13/365","168/21895",5.14310338863075e-06,0.00146321291406545,0.00135750860494649,"DPMS1/ATFUT12/EBS1/OST1b/OST1a/NA/DAD2/NA/GPT/MANIA/UGNT1/STT3A/MNS4",13
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process","22/365","453/21895",8.53777452497611e-06,0.00182474263069178,0.00169292096807312,"DPMS1/ATNUDT15/PRS2/ATFUT12/ATMUM4/EBS1/OST1b/OST1a/AXS1/NA/GLCNA.UT2/DAD2/NA/GPT/NA/MANIA/UXS5/CTPS4/STT3A/MNS4/ATUXS3/NA",22
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","8/365","63/21895",9.62078715654716e-06,0.00182474263069178,0.00169292096807312,"NA/NA/NA/NA/NA/ERD2B/NA/NA",8
"GO:0043413","GO:0043413","macromolecule glycosylation","12/365","158/21895",1.43089384712956e-05,0.00192810911282277,0.00178882012779691,"DPMS1/ATFUT12/EBS1/OST1b/OST1a/NA/DAD2/NA/GPT/MANIA/STT3A/MNS4",12
"GO:1901698","GO:1901698","response to nitrogen compound","17/365","317/21895",2.63321999435153e-05,0.00299660435357204,0.00278012595193114,"EBS5/DPMS1/ATWRKY6/AtHrd1B/EBS1/CIK2/ATWRKY17/ATMPK12/NRG2/NA/AT-HSFA4A/DER1/EBS7/AtOS9/MNS4/NA/ATDI8",17
"GO:0016192","GO:0016192","vesicle-mediated transport","22/365","499/21895",3.75018347262653e-05,0.00387973526531727,0.00359945839525781,"PRA1.E/NA/AUXILIN-LIKE3/NA/AP4E/NA/ATVSR3/PRA1.B4/NA/GOM8/ERD2B/CLC3/VPS28-2/ATSYP23/AP4M/NA/PRA1.A1/ATSNX1/SNX2b/AP4B/NA/ckl12",22
"GO:0030968","GO:0030968","endoplasmic reticulum unfolded protein response","5/365","29/21895",0.000107008448544585,0.00893313733831422,0.00828779645761647,"ATUTR3/ATUTR1/NA/DER1/NA",5
"GO:0090481","GO:0090481","pyrimidine nucleotide-sugar transmembrane transport","4/365","17/21895",0.000152259531660921,0.0111111415593554,0.0103084589621991,"ATUTR3/NA/ATUTR1/UGNT1",4
"GO:0009738","GO:0009738","abscisic acid-activated signaling pathway","12/365","202/21895",0.000156219916475999,0.0111111415593554,0.0103084589621991,"ZFP7/MAPKKK17/AtPYL4/ATHPP2C5/ATBZIP12/ATGPX3/RGLG1/MPK9/ATOST1/ABIG1/HAI1/ARAC10",12
"GO:0031204","GO:0031204","posttranslational protein targeting to membrane, translocation","3/365","10/21895",0.000505429999793654,0.0305621294225346,0.0283542834250321,"NA/NA/NA",3
"GO:0097306","GO:0097306","cellular response to alcohol","12/365","234/21895",0.000595337320514243,0.032261612892629,0.0299309941090619,"ZFP7/MAPKKK17/AtPYL4/ATHPP2C5/ATBZIP12/ATGPX3/RGLG1/MPK9/ATOST1/ABIG1/HAI1/ARAC10",12
"GO:0009226","GO:0009226","nucleotide-sugar biosynthetic process","5/365","42/21895",0.000641948136714422,0.0331564137170918,0.0307611534161901,"ATMUM4/AXS1/GLCNA.UT2/UXS5/ATUXS3",5
"GO:0010118","GO:0010118","stomatal movement","9/365","151/21895",0.000998363034108925,0.0420791530672577,0.0390393030491716,"AHA1/ArathEULS3/ATBZIP12/ATMPK12/ATBAG4/ATOST1/BGLU37/HAI1/SCAP1",9
"GO:0006986","GO:0006986","response to unfolded protein","5/365","47/21895",0.00108151044524764,0.0439556745247078,0.040780262277571,"ATUTR3/ATUTR1/NA/DER1/NA",5
