"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006949","GO:0006949","syncytium formation","3/23","16/21826",5.67300692386456e-07,4.68023071218827e-05,2.62749794368464e-05,"ATEXPB1/ATEXP3/ATEXP4",3
"GO:0009938","GO:0009938","negative regulation of gibberellic acid mediated signaling pathway","3/23","16/21826",5.67300692386456e-07,4.68023071218827e-05,2.62749794368464e-05,"AtSTY1/SRS2/SHI",3
"GO:0009739","GO:0009739","response to gibberellin","4/23","118/21826",6.63926653142121e-06,0.000213358255104268,0.000119780073040993,"ATEXP3/AtSTY1/SRS2/SHI",4
"GO:0009828","GO:0009828","plant-type cell wall loosening","3/23","37/21826",7.75848200379158e-06,0.000213358255104268,0.000119780073040993,"ATEXPB1/ATEXP3/ATEXP4",3
"GO:0040034","GO:0040034","regulation of development, heterochronic","3/23","49/21826",1.82455782149586e-05,0.00043007434363831,0.000241445245551332,"TCP10/ATHB51/TCP5",3
"GO:0048653","GO:0048653","anther development","3/23","80/21826",7.96494012524614e-05,0.00101093470820432,0.000567542292325231,"AtSTY1/SRS2/SHI",3
"GO:0010648","GO:0010648","negative regulation of cell communication","3/23","109/21826",0.00019950453139429,0.00177989225590892,0.000999237757703256,"AtSTY1/SRS2/SHI",3
"GO:0023057","GO:0023057","negative regulation of signaling","3/23","109/21826",0.00019950453139429,0.00177989225590892,0.000999237757703256,"AtSTY1/SRS2/SHI",3
"GO:0009965","GO:0009965","leaf morphogenesis","3/23","115/21826",0.000233673845782704,0.00192780922770731,0.00108227886467779,"TCP10/ATHB51/TCP5",3
"GO:0071669","GO:0071669","plant-type cell wall organization or biogenesis","4/23","303/21826",0.000261790815887026,0.00205692783911234,0.00115476650616833,"ATEXPB1/ATEXP3/ATEXP4/ANAC076",4
"GO:0010252","GO:0010252","auxin homeostasis","2/23","39/21826",0.000768665611575096,0.00528457607957879,0.00296677955344774,"AtSTY1/SRS2",2
"GO:0048585","GO:0048585","negative regulation of response to stimulus","3/23","224/21826",0.00162308604777717,0.00923479992700803,0.00518444908182907,"AtSTY1/SRS2/SHI",3
"GO:0010051","GO:0010051","xylem and phloem pattern formation","2/23","71/21826",0.00252551173530265,0.0134422398814496,0.00754652063519976,"AtSTY1/SRS2",2
"GO:0009555","GO:0009555","pollen development","3/23","350/21826",0.00570691036528575,0.0254497354127608,0.0142875707580411,"AtSTY1/SRS2/SHI",3
"GO:0009826","GO:0009826","unidimensional cell growth","3/23","357/21826",0.0060282742365935,0.0261754012904718,0.0146949621279841,"ATEXPB1/ATEXP3/ATEXP4",3
"GO:0071396","GO:0071396","cellular response to lipid","3/23","364/21826",0.00636035437449819,0.0269091915844154,0.0151069145737069,"AtSTY1/SRS2/SHI",3
"GO:0048759","GO:0048759","xylem vessel member cell differentiation","1/23","11/21826",0.0115334248635183,0.042289224499567,0.0237413190173008,"ANAC076",1
"GO:0000902","GO:0000902","cell morphogenesis","3/23","458/21826",0.011900833479855,0.0426877722646972,0.0239650651310581,"ATEXPB1/ATEXP3/ATEXP4",3
"GO:0010274","GO:0010274","hydrotropism","1/23","12/21826",0.0125755853598801,0.0441483315825579,0.0247850282568746,"NA",1
"GO:0007568","GO:0007568","aging","2/23","173/21826",0.0141677814854665,0.0465070085973635,0.0261091978090462,"TCP10/TCP5",2
"GO:0016049","GO:0016049","cell growth","3/23","491/21826",0.0143423428593644,0.0465070085973635,0.0261091978090462,"ATEXPB1/ATEXP3/ATEXP4",3
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","1/23","14/21826",0.0146567542246236,0.0465070085973635,0.0261091978090462,"TCP10",1
"GO:2000032","GO:2000032","regulation of secondary shoot formation","1/23","14/21826",0.0146567542246236,0.0465070085973635,0.0261091978090462,"TCP10",1
"GO:0009750","GO:0009750","response to fructose","1/23","15/21826",0.0156957646158229,0.0479592807705699,0.0269245085027761,"AtDRM1",1
"GO:0005992","GO:0005992","trehalose biosynthetic process","1/23","16/21826",0.0167337269932392,0.0493047313193654,0.027679849161749,"TPPJ",1
"GO:0009299","GO:0009299","mRNA transcription","1/23","16/21826",0.0167337269932392,0.0493047313193654,0.027679849161749,"SRS7",1
