"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005507","GO:0005507","copper ion binding","28/520","191/21875",1.37484918632283e-14,5.77436658255588e-12,4.80473610378083e-12,"ATCCS/ATCOX6B2/ATCYTC-A/mMDH1/ACO2/CuAO1/ATGSR2/NA/MGP1/ASP1/AAC1/ATMT-1/mMDH2/ATMT3/JAL31/ATPQ/ATCTIMC/CCH/CYTC-2/ACO2/MT2B/SIR/GDH2/NA/AAT2/NA/NA/ADK1",28
"GO:0015078","GO:0015078","proton transmembrane transporter activity","19/520","152/21875",3.92565484272257e-09,8.2438751697174e-07,6.85956530412575e-07,"ATVHA-C/ATSUC2/NA/AHA1/ATP3/AVMA10/NA/ATPQ/ATECA2/NA/ATINT4/NA/NA/NA/NA/ATP5/NA/AHA3/AtNPF2.11",19
"GO:0008137","GO:0008137","NADH dehydrogenase (ubiquinone) activity","7/520","14/21875",1.2238937617008e-08,1.28508844978584e-06,1.06929665495965e-06,"NA/NA/NA/NA/NA/NA/NA",7
"GO:0050136","GO:0050136","NADH dehydrogenase (quinone) activity","7/520","14/21875",1.2238937617008e-08,1.28508844978584e-06,1.06929665495965e-06,"NA/NA/NA/NA/NA/NA/NA",7
"GO:0050897","GO:0050897","cobalt ion binding","11/520","51/21875",2.48557069366371e-08,2.08787938267752e-06,1.73728309536074e-06,"IAR4/mtACP2/MGP1/NA/ATCYS6/NA/NAD-ME2/CAT2/GDH2/ATP5/SDH1-1",11
"GO:0009055","GO:0009055","electron transfer activity","17/520","159/21875",2.61001587142633e-07,1.82701110999843e-05,1.52021977072551e-05,"CEPD1/NA/ATCYTC-A/ROXY7/NA/NA/NA/NA/CYTC-2/AtENODL2/NA/RISP/NA/AtGRXC2/SDH2-2/GRXC1/SDH1-1",17
"GO:0051287","GO:0051287","NAD binding","10/520","75/21875",1.09671782626659e-05,0.000329015347879977,0.000273767156631961,"GAPB/UXS4/IDH-VI/ATGHBDH/UXS5/ATUXS2/NAD-ME2/IDH-V/AtFDH1/UGD3",10
"GO:0016615","GO:0016615","malate dehydrogenase activity","5/520","16/21875",2.61795058207787e-05,0.000733026162981803,0.000609936556666563,"c-NAD-MDH1/mMDH1/mMDH2/NAD-ME2/c-NAD-MDH2",5
"GO:0016831","GO:0016831","carboxy-lyase activity","9/520","67/21875",2.84106787266054e-05,0.000745780316573392,0.000620549035344276,"GAD4/UXS4/SAMDC/ATPPC3/UXS5/ATUXS2/PCK1/SAMDC2/RBCS1B",9
"GO:0050145","GO:0050145","nucleoside monophosphate kinase activity","5/520","19/21875",6.56951644040966e-05,0.00153288716942892,0.00127548506328422,"ADK/AGK2/PYR6/NA/ADK1",5
"GO:0016776","GO:0016776","phosphotransferase activity, phosphate group as acceptor","6/520","32/21875",9.38948690967834e-05,0.00197179225103245,0.0016406892915859,"ADK/AGK2/NA/PYR6/NA/ADK1",6
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","5/520","28/21875",0.000465382004292159,0.00723927562232248,0.00602365791130592,"AtSERPIN1/SPI-1/ATCYSA/ATCYS6/ATCYS1",5
"GO:0061135","GO:0061135","endopeptidase regulator activity","5/520","29/21875",0.000551443642699223,0.00827165464048835,0.00688268005173466,"AtSERPIN1/SPI-1/ATCYSA/ATCYS6/ATCYS1",5
"GO:0000287","GO:0000287","magnesium ion binding","10/520","130/21875",0.0011046719261989,0.0136459473236335,0.0113545225850785,"PGM3/AtPPa2/AHA1/AtPRS4/IDH-VI/NA/AtPPa4/IDH-V/AtITPK1/AHA3",10
"GO:0060590","GO:0060590","ATPase regulator activity","4/520","21/21875",0.001369582996103,0.0164349959532359,0.0136752347280059,"NA/NA/ATBAG3/NA",4
"GO:0016853","GO:0016853","isomerase activity","15/520","262/21875",0.00160497172101115,0.0187246700784634,0.0155804272332076,"ATPDI5/PGM3/NA/RSW10/ATPDI6/MTI1/AtCYP19-1/PIN1AT/NA/ATRGP1/NA/ATCTIMC/NA/NA/ATUGE2",15
"GO:0003843","GO:0003843","1,3-beta-D-glucan synthase activity","3/520","12/21875",0.00250355044183819,0.0256461264773668,0.0213396340613679,"ATGSL07/ATGSL03/ATGSL04",3
"GO:0140104","GO:0140104","molecular carrier activity","4/520","27/21875",0.00358861890508802,0.0334937764474882,0.0278695082219701,"ATCCS/mtACP2/MTACP-1/CCH",4
"GO:0016627","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","7/520","85/21875",0.00412005878999011,0.0376179280825184,0.0313011331413436,"SDH4/DECR/ACX4/SDH3-2/SDH2-2/SDHAF2/SDH1-1",7
"GO:0005216","GO:0005216","ion channel activity","9/520","137/21875",0.00553906128290537,0.048466786225422,0.0403282532001005,"NA/ATP3/ATVDAC1/AVMA10/NA/ATP5/AtVDAC-3/NA/ATVDAC2",9
