"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
1.56255045748717e-287,0.316973112866395,0.701,0.358,2.79415272807856e-283,"Chir06Ox-b33380.2"
0,0.482859804450329,0.813,0.387,0,"Chir05Ox-b17310.2"
0,0.464535220044872,0.741,0.397,0,"Chir08Ox-b17810.2"
0,0.336318975167675,0.802,0.406,0,"Chir05Ox-b21710.2"
0,0.394241668051555,0.818,0.409,0,"Chir08Ox-b03260.2"
0,0.351502242860763,0.807,0.426,0,"Chir08Ox-b00690.2"
0,0.305079458853027,0.788,0.449,0,"Chir02Ox-b23180.2"
0,0.70079604858132,0.848,0.455,0,"Chir01Ox-b14270.2"
0,0.778350454759402,0.888,0.468,0,"Chir04Ox-b12000.2"
0,1.67731362124033,0.948,0.47,0,"Chir01Ox-b03800.2"
0,0.491605532835483,0.847,0.479,0,"Chir02Ox-b13790.2"
0,0.562454519916522,0.835,0.48,0,"Chir03Ox-b06410.2"
0,1.17272722619635,0.847,0.481,0,"Chir03Ox-b04700.2"
0,0.98517948257846,0.901,0.481,0,"Chir07Ox-b21320.2"
0,0.450643517083462,0.825,0.485,0,"Chir04Ox-b20530.2"
0,0.761551178623939,0.808,0.49,0,"Chir03Ox-b16050.2"
0,1.46755008001331,0.932,0.494,0,"Chir03Ox-b13730.2"
0,0.637179494561071,0.878,0.494,0,"Chir08Ox-b12940.2"
0,0.527082564949613,0.862,0.496,0,"Chir07Ox-b04740.2"
0,0.99021980070836,0.924,0.499,0,"Chir01Ox-b02600.2"
0,0.454035396029467,0.806,0.5,0,"Chir07Ox-b25670.2"
6.42248419727977e-295,0.405407916242104,0.829,0.502,1.14846862415757e-290,"Chir01Ox-b07390.2"
0,0.461237751065494,0.826,0.503,0,"Chir08Ox-b29660.2"
0,0.517965816728902,0.848,0.508,0,"Chir04Ox-b02920.2"
0,0.941031212156966,0.88,0.509,0,"Chir07Ox-b25410.2"
0,0.833273603848246,0.901,0.517,0,"Chir04Ox-b26990.2"
0,1.24054964279397,0.96,0.519,0,"Chir01Ox-b30050.2"
0,1.89671454550719,0.974,0.519,0,"Chir05Ox-b17110.2"
0,0.752418070831621,0.908,0.525,0,"Chir06Ox-b37380.2"
0,0.816865569374194,0.898,0.527,0,"Chir05Ox-b20190.2"
0,1.07274127604534,0.954,0.528,0,"Chir01Ox-b19100.2"
0,0.80729690530743,0.927,0.529,0,"Chir01Ox-b38820.2"
0,0.645488854787533,0.912,0.53,0,"Chir01Ox-b29140.2"
0,0.865109015563472,0.89,0.53,0,"Chir03Ox-b31960.2"
0,0.832609940325315,0.941,0.53,0,"Chir07Ox-b01770.2"
0,2.32095875212997,0.995,0.531,0,"Chir06Ox-b25630.2"
1.3049346985318e-306,1.51589907687353,0.835,0.533,2.33348422791457e-302,"Chir04Ox-b19610.2"
0,1.00147967461038,0.88,0.535,0,"Chir04Ox-b16340.2"
0,0.879421216572899,0.845,0.539,0,"Chir03Ox-b30200.2"
0,2.27461192948498,0.95,0.539,0,"Chir07Ox-b30590.2"
0,0.656865265651823,0.872,0.542,0,"Chir05Ox-b21740.2"
0,1.33500699682576,0.914,0.546,0,"Chir05Ox-b03290.2"
0,0.917883658890412,0.929,0.549,0,"Chir02Ox-b13120.2"
0,0.687576556427631,0.88,0.551,0,"Chir03Ox-b35140.2"
0,0.878923914765581,0.956,0.552,0,"Chir05Ox-b23930.2"
0,0.493082587945396,0.894,0.555,0,"Chir07Ox-b18750.2"
0,1.70178944810634,0.915,0.558,0,"Chir08Ox-b18100.2"
0,1.05275093359244,0.902,0.56,0,"Chir03Ox-b10770.2"
0,0.612436794263078,0.898,0.563,0,"Chir04Ox-b30460.2"
0,1.94248889601728,0.89,0.565,0,"Chir08Ox-b30440.2"
0,1.58758397093981,0.929,0.567,0,"Chir01Ox-b02880.2"
0,2.34764989917016,0.965,0.567,0,"Chir06Ox-b14720.2"
0,0.602499853845753,0.875,0.567,0,"Chir07Ox-b35530.2"
0,1.10700208449717,0.969,0.568,0,"Chir06Ox-b09080.2"
0,0.506749675172377,0.918,0.575,0,"Chir03Ox-b05790.2"
0,1.39747556193424,0.956,0.576,0,"Chir05Ox-b17060.2"
0,0.995597044593691,0.894,0.577,0,"Chir06Ox-b14540.2"
0,0.885115511655779,0.926,0.578,0,"Chir01Ox-b23560.2"
0,2.13928887023401,0.946,0.578,0,"Chir07Ox-b33070.2"
0,1.18413257648705,0.955,0.58,0,"Chir02Ox-b02110.2"
0,1.21445665124677,0.908,0.58,0,"Chir07Ox-b34930.2"
0,1.29156651196291,0.932,0.583,0,"Chir06Ox-b35060.2"
0,1.36600665458748,0.926,0.584,0,"Chir07Ox-b11460.2"
0,2.26728757476857,0.89,0.585,0,"Chir08Ox-b30340.2"
0,2.5552461973702,0.972,0.588,0,"Chir06Ox-b00350.2"
0,2.98117069776934,0.991,0.594,0,"Chir01Ox-b29930.2"
0,0.793760367454899,0.934,0.594,0,"Chir03Ox-b02860.2"
0,0.429630575096986,0.897,0.594,0,"Chir03Ox-b10900.2"
0,0.869020109311835,0.904,0.594,0,"Chir07Ox-b23780.2"
0,1.73010098804586,0.958,0.597,0,"Chir06Ox-b23890.2"
0,1.47121838516835,0.968,0.598,0,"Chir01Ox-b18390.2"
0,1.14374933244533,0.978,0.599,0,"Chir04Ox-b15490.2"
0,0.920872234905346,0.944,0.599,0,"Chir05Ox-b24490.2"
0,1.89003913514185,0.981,0.601,0,"Chir06Ox-b05150.2"
0,1.72126778897248,0.99,0.601,0,"Chir07Ox-b30150.2"
0,0.759708062711015,0.929,0.602,0,"Chir08Ox-b09270.2"
0,1.01490114755139,0.928,0.603,0,"Chir03Ox-b23840.2"
0,2.00845969614774,0.974,0.604,0,"Chir02Ox-b02100.2"
0,0.671391207050171,0.91,0.604,0,"Chir08Ox-b18690.2"
0,2.25819211846271,0.981,0.606,0,"Chir04Ox-b24880.2"
0,2.47416676748119,0.979,0.606,0,"Chir05Ox-b16570.2"
0,1.36374493344265,0.979,0.607,0,"Chir07Ox-b13730.2"
0,0.748918677277594,0.941,0.609,0,"Chir04Ox-b20070.2"
0,0.712732836651222,0.931,0.618,0,"Chir06Ox-b09350.2"
0,1.24861808504692,0.943,0.622,0,"Chir07Ox-b10240.2"
0,0.835444258773216,0.928,0.624,0,"Chir06Ox-b15860.2"
0,2.35861524284567,0.959,0.624,0,"Chir06Ox-b32640.2"
0,1.19870385304335,0.94,0.63,0,"Chir08Ox-b29030.2"
0,2.0502166967781,0.957,0.633,0,"Chir07Ox-b06540.2"
0,2.41885306233467,0.953,0.633,0,"Chir08Ox-b02080.2"
0,0.808682767385102,0.945,0.635,0,"Chir02Ox-b05210.2"
0,3.28208694606261,0.95,0.637,0,"Chir03Ox-b01760.2"
0,1.07629890938874,0.968,0.637,0,"Chir04Ox-b01980.2"
0,1.77726411824021,0.976,0.637,0,"Chir04Ox-b10210.2"
0,0.740811584468198,0.949,0.637,0,"Chir07Ox-b08900.2"
