"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015979","GO:0015979","photosynthesis","94/481","197/21895",1.44309048882558e-103,1.49359865593448e-100,1.18789132869643e-100,"PSB27/OE23/PSAO/CLPP6/GAPA-2/PnsL2/CP24/NDF6/LHCA2*1/ATLFNR2/PYG7/AB140/PRK/OHP2/GAPB/Lhca5/NA/AtTLP18.3/NDF5/ZKT/PSAG/cPGK2/ATFD2/LHCA3/NDF2/RBCS1A/PSBY/CRR23/LIL8/LPA3/LQY1/NA/NA/PSBR/LHCB2/AtPGR5/PSB29/PDTPI/PSBW/FTSH2/LHB1B1/EDA3/PnsL1/ATFER4/CURT1B/CP12/DEG2/PnsL3/ATCYP38/ATBCA1/EMB3119/LHCB4.2/ADS3/NDF4/GBP/LHCB2/CAB4/OEC33/cfbp1/LHCA1/PDE329/PPL1/SBPASE/NA/AtTKL1/LHCA2/TROL/AGY1/MPH2/PETC/ATPC1/PSBQ/ATPD/LHCB5/PAM68/PSBQ/PGR5-LIKE/NARA5/PPH1/FAD6/AtHMAC6/HCF244/LHCB4.1/FTRA2/PPD5/NA/FTSH5/AtCEST/AtProRS-Org/LHCB3/EMB2728/PSAN/ATLFNR1/MSP-1",94
"GO:0019684","GO:0019684","photosynthesis, light reaction","69/481","128/21895",1.35889522905647e-80,7.03228281036726e-78,5.59292667959033e-78,"PSB27/OE23/PSAO/PnsL2/CP24/NDF6/LHCA2*1/PYG7/AB140/OHP2/Lhca5/NA/AtTLP18.3/NDF5/ZKT/PSAG/ATFD2/LHCA3/NDF2/PSBY/CRR23/LIL8/LPA3/LQY1/PSBR/LHCB2/AtPGR5/PSB29/PSBW/FTSH2/LHB1B1/EDA3/CURT1B/DEG2/PnsL3/ATCYP38/LHCB4.2/ADS3/NDF4/GBP/LHCB2/CAB4/OEC33/cfbp1/LHCA1/PDE329/NA/LHCA2/TROL/MPH2/PETC/ATPC1/PSBQ/ATPD/LHCB5/PAM68/PSBQ/PGR5-LIKE/PPH1/FAD6/AtHMAC6/HCF244/LHCB4.1/FTSH5/AtCEST/LHCB3/PSAN/ATLFNR1/MSP-1",69
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","80/481","351/21895",5.48360317662537e-58,1.89184309593575e-55,1.5046237488144e-55,"PSB27/OE23/PSAO/PnsL2/CP24/NDF6/LHCA2*1/PYG7/AB140/FdC2/OHP2/Lhca5/NA/AtTLP18.3/NDF5/ZKT/PSAG/cPGK2/ATFD2/LHCA3/NDF2/PSBY/CRR23/LIL8/LPA3/LQY1/PSBR/LHCB2/AtPGR5/PSB29/PDTPI/AtFBA1/PSBW/FTSH2/LHB1B1/EDA3/CURT1B/DEG2/PnsL3/ATCYP38/EMB3119/LHCB4.2/ADS3/NDF4/GBP/LHCB2/CAB4/OEC33/cfbp1/LHCA1/PDE329/NA/AtTKL1/LHCA2/TROL/MPH2/PETC/ATPC1/PSBQ/ATPD/LHCB5/FdC1/PAM68/PSBQ/PGR5-LIKE/PPH1/FAD6/AtHMAC6/HCF244/AtFBA2/LHCB4.1/ADG2/FTSH5/AtCEST/LHCB3/NADP-MDH/EMB2728/PSAN/ATLFNR1/MSP-1",80
"GO:0009657","GO:0009657","plastid organization","70/481","311/21895",2.93386961688091e-50,7.59138763367935e-48,6.03759484316018e-48,"ATTIC110/ABC1/CRB/CLPP6/CLP2/AtLrgB/RPL21C/SGRL/CP22/NA/CLPR1/GDC1/cPGK2/EMB1303/ATSCO1/PTAC4/PSRP3/1/FLN2/HPE1/RIQ2/CS17/APG2/NA/PSB29/PDTPI/ATSULA/AtIF3-2/CH-CPN60A/ALB3/FTSH2/MRL7-L/EMB3113/EDA3/PSRP4/PDE328/CURT1B/DEG2/TRX/ATYLMG1-1/ABCI6/PLSP1/FLN1/PSRP5/ACSF/APG3/CSP41A/AtcpRRF/CURT1A/AGY1/PTAC14/ATRAB8D/CGA1/EMB2797/mTERF6/SAMC1/RIQ1/ATTIC40/ATYLMG2/emb1211/CDF1/HCF136/PDE225/AtRH3/AtCEST/CLPP4/PRDA1/ATHSP93-V/RPL24/AtRNJ/ATERS",70
"GO:0009767","GO:0009767","photosynthetic electron transport chain","32/481","48/21895",5.04443576680313e-42,1.04419820372825e-39,8.30473425187378e-40,"PSAO/PnsL2/NDF6/NDF5/PSAG/ATFD2/NDF2/PSBY/CRR23/AtPGR5/FTSH2/CURT1B/PnsL3/ADS3/NDF4/GBP/OEC33/cfbp1/TROL/PETC/ATPC1/PSBQ/ATPD/PSBQ/PGR5-LIKE/PPH1/FAD6/AtHMAC6/FTSH5/PSAN/ATLFNR1/MSP-1",32
"GO:0009658","GO:0009658","chloroplast organization","49/481","240/21895",3.99455511660961e-33,6.89060757615158e-31,5.48024930033108e-31,"ATTIC110/ABC1/CRB/CLPP6/CLP2/AtLrgB/RPL21C/SGRL/NA/CLPR1/GDC1/EMB1303/ATSCO1/FLN2/RIQ2/PDTPI/ATSULA/AtIF3-2/CH-CPN60A/FTSH2/MRL7-L/CURT1B/DEG2/ATYLMG1-1/FLN1/ACSF/APG3/CSP41A/AtcpRRF/CURT1A/AGY1/PTAC14/ATRAB8D/CGA1/mTERF6/SAMC1/RIQ1/ATTIC40/ATYLMG2/emb1211/CDF1/PDE225/AtRH3/AtCEST/CLPP4/PRDA1/ATHSP93-V/AtRNJ/ATERS",49
"GO:0022900","GO:0022900","electron transport chain","34/481","101/21895",2.96149376793169e-31,4.37878007115615e-29,3.48253853612419e-29,"PSAO/PnsL2/NDF6/FdC2/NDF5/PSAG/ATFD2/NDF2/PSBY/CRR23/AtPGR5/FTSH2/CURT1B/PnsL3/ADS3/NDF4/GBP/OEC33/cfbp1/TROL/PETC/ATPC1/PSBQ/ATPD/FdC1/PSBQ/PGR5-LIKE/PPH1/FAD6/AtHMAC6/FTSH5/PSAN/ATLFNR1/MSP-1",34
"GO:0033014","GO:0033014","tetrapyrrole biosynthetic process","30/481","74/21895",1.4040904697497e-30,1.81654204523867e-28,1.44473519387403e-28,"ATCPO-I/POR/ALB-1V/ATCAO/ALAD1/NA/HO2/HEME2/NTRC/PDE326/FLU/HEME1/GBP/ELIP/ATG4/ACSF/GUN4/HEMG1/LIL3:1/CH-42/CHLM/CGA1/PORB/HEMC/ABAR/DVR/LIL3:2/ATHSP93-V/EMB3143/GSA1",30
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","33/481","99/21895",3.31997523053104e-30,3.8179715151107e-28,3.03651535704711e-28,"ATCPO-I/POR/ALB-1V/ATCAO/EMB1303/ALAD1/NA/PSB29/HO2/HEME2/NTRC/PDE326/FLU/HEME1/GBP/ELIP/ATG4/ACSF/GUN4/HEMG1/LIL3:1/CH-42/CHLM/CGA1/PORB/HEMC/ABAR/DVR/CLD1/LIL3:2/ATHSP93-V/EMB3143/GSA1",33
"GO:0033013","GO:0033013","tetrapyrrole metabolic process","33/481","100/21895",4.85646068789892e-30,5.02643681197539e-28,3.99763395572312e-28,"ATCPO-I/POR/ALB-1V/ATCAO/EMB1303/ALAD1/NA/PSB29/HO2/HEME2/NTRC/PDE326/FLU/HEME1/GBP/ELIP/ATG4/ACSF/GUN4/HEMG1/LIL3:1/CH-42/CHLM/CGA1/PORB/HEMC/ABAR/DVR/CLD1/LIL3:2/ATHSP93-V/EMB3143/GSA1",33
