"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015630","GO:0015630","microtubule cytoskeleton","75/1130","255/25124",2.69736145842724e-40,8.52366220863007e-38,4.71328423262023e-38,"AtTPX2/ARK3/IQD28/CYCB3;1/IQD7/NA/IQD32/CYCB2;3/VETH2/CORD4/ATMAP70-2/NA/ATMAP70-1/CYCB2;4/IQD29/SKU6/NA/CYCB2;1/Kin7.2/AtAUR2/IQD6/RSW7/TBB7/BUBR1/GEM1/NA/EDE1/AtAUR3/SP1L3/ATN/CYC2/POK1/POK2/BUB3.1/NA/KINESIN-12B/AtMAD2/NA/CDC2/TON1B/TRM7/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/MAP65-2/WDL5/AtAUR1/ARAC3/CYCB2;2/ATPLDDELTA/CYC1/Kin7.4/NA/iqd2/CYC1BAT/MPB2C/TUB6/NA/NA/EMB40/EMB3013/TUA5/NA/NA/ADL1/TUB4/ATMAP65-3/ATK3/NA/NA/TUB2/ATEB1C",75
"GO:0005730","GO:0005730","nucleolus","100/1130","486/25124",2.15683756532178e-38,3.40780335320841e-36,1.88439492549166e-36,"HAP1/MAC3A/AtSR45/ARP4/PCP2/ARAC4/NA/NUP54/NA/ATU2AF35A/RH5/ARP1/NA/HON5/ATNUC-L1/HTA10/Y14/NOP56/NA/CRWN3/AtTPR/NA/EMB2296/NA/ACG1/EDA27/At-RSZ22a/AGO4/HIS4/H1.2/MEE21/RPL24A/ARRS1/H2A.Z/SNZ/AtPEIP1/EMB2777/NA/ATSAP18/NSN1/SmD1a/NA/SAC56/CMR1/RACK1C/MOS4/NA/EIF4A-III/CDC73/EBP2/NA/NA/NA/ATEBP1/AtFBA8/RPL24/AtCBF5/PP2A-4/NA/LSM6A/ATRPS13A/MEE49/AtSAM2/NA/SmD1b/ATFKBP53/NA/NA/RUXF/AtAUR1/ARAC3/AT-HSC70-1/RPL4/HD2C/NA/NA/NA/NA/ACT7/HIT4/UAP56a/NA/NA/DOT2/ATTIP49A/ATHD2/NA/PDP3/ATPHB3/NA/GBPL3/ATFBR1/ATHTA1/NA/h2a.w.6/PPAN/TUB2/NA/DGL1/ATEB1C",100
"GO:0099081","GO:0099081","supramolecular polymer","57/1130","184/25124",3.24433856934632e-32,1.46458712559062e-30,8.0986496618269e-31,"NET3A/AtTPX2/ARK3/IQD7/NA/VETH2/CORD4/ATMAP70-2/ATMAP70-1/SKU6/NA/Kin7.2/AtAUR2/IQD6/RSW7/TBB7/BUBR1/GEM1/NA/EDE1/AtAUR3/SP1L3/POK1/POK2/BUB3.1/NA/KINESIN-12B/AtMAD2/NA/CDC2/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/MAP65-2/WDL5/AtAUR1/Kin7.4/NA/iqd2/TUB6/NA/NA/EMB3013/TUA5/NA/NA/ADL1/TUB4/AtFIM2/ATMAP65-3/ATK3/NA/TUB2/ATEB1C",57
"GO:0099512","GO:0099512","supramolecular fiber","57/1130","184/25124",3.24433856934632e-32,1.46458712559062e-30,8.0986496618269e-31,"NET3A/AtTPX2/ARK3/IQD7/NA/VETH2/CORD4/ATMAP70-2/ATMAP70-1/SKU6/NA/Kin7.2/AtAUR2/IQD6/RSW7/TBB7/BUBR1/GEM1/NA/EDE1/AtAUR3/SP1L3/POK1/POK2/BUB3.1/NA/KINESIN-12B/AtMAD2/NA/CDC2/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/MAP65-2/WDL5/AtAUR1/Kin7.4/NA/iqd2/TUB6/NA/NA/EMB3013/TUA5/NA/NA/ADL1/TUB4/AtFIM2/ATMAP65-3/ATK3/NA/TUB2/ATEB1C",57
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","20/1130","62/25124",1.47937589405581e-12,3.3391627322974e-11,1.84643908581402e-11,"CYCA2;3/CYCB3;1/CYCB2;3/CDKB2;2/CYCA1;1/NA/CYCB2;4/CDKB2;1/CYCA2;4/CYCB2;1/CKS2/CDKB1;2/CYC2/CDC2/CDC2B/CYCD3/CYCB2;2/CYC1/CYC1BAT/CYCD3;2",20
"GO:0030684","GO:0030684","preribosome","21/1130","90/25124",3.77702821916068e-10,7.02082892502809e-09,3.8822704915212e-09,"NA/NA/NOP56/NA/MEE21/ARRS1/AtPEIP1/EMB2777/EBP2/NA/NA/MEE49/NA/NA/NA/NA/NA/NA/ATFBR1/PPAN/NA",21
"GO:1905368","GO:1905368","peptidase complex","21/1130","93/25124",7.22610779989648e-10,1.14172503238364e-08,6.3133362883306e-09,"PAB1/EMB2719/ATS9/NA/NA/PAF2/NA/RPT1A/PBG1/RPN12a/PAA2/PAG1/NA/NA/RPT2a/AE3/ATSUG1/NA/NA/RPT3/RPN5B",21
"GO:0009524","GO:0009524","phragmoplast","17/1130","62/25124",1.2184797422419e-09,1.54015839419376e-08,8.51653209314338e-09,"AtTPX2/ATSYP111/ATNACK1/FU/NA/SKU6/GEM1/POK2/BUB3.1/KINESIN-12B/PAKRP2/MAP65-2/EMB40/EMB3013/ATMAP65-3/ANQ1/ATEB1C",17
"GO:0005635","GO:0005635","nuclear envelope","21/1130","108/25124",1.26415566272025e-08,1.42668996221285e-07,7.88909172975792e-08,"NET3A/SIRANBP/AtNEAP3/IQD7/NUP54/14-3-3PHI/WPP2/SINE1/AtLINC1/AtTPR/NA/NA/AtNEAP1/SINE3/NA/AtMAD2/ALADIN/AtCLB/ATRANGAP1/GF14/RANGAP2",21
"GO:0008250","GO:0008250","oligosaccharyltransferase complex","7/1130","10/25124",3.89424064747189e-08,3.84556263937849e-07,2.12646035355373e-07,"ATDAD1/ARTUMES/OST1b/OST1a/HAP6/NA/DGL1",7
"GO:0046658","GO:0046658","anchored component of plasma membrane","26/1130","174/25124",7.53619070910947e-08,6.61510073355164e-07,3.65791712781337e-07,"LTPG1/NA/NA/NA/ARPN/FLA7/AtENODL14/AGP8/COBL1/NA/NHL2/LTPG2/PDCB5/SKU5/ATSEB1/SKS1/AtENODL15/PIP2;7/AtENODL17/NA/AtENODL13/ATBG_PPAP/NA/NA/FLA1/AtPDCB1",26
"GO:0101031","GO:0101031","chaperone complex","8/1130","15/25124",7.92808218708869e-08,6.77101073275683e-07,3.74412985222396e-07,"NA/NA/NA/NA/NA/ATTCP-1/p23-1/NA",8
"GO:0005832","GO:0005832","chaperonin-containing T-complex","7/1130","11/25124",1.02909727796126e-07,8.55775631146736e-07,4.73213706763352e-07,"NA/NA/NA/NA/NA/ATTCP-1/NA",7
"GO:0009505","GO:0009505","plant-type cell wall","30/1130","235/25124",2.78758671876617e-07,2.14848147104905e-06,1.18803439105311e-06,"NA/LTPG1/AtBGAL5/AtMSR2/ATPME2/BDG1/NA/NA/OST1a/NA/NA/AtLtpI-5/ROPGAP3/NA/NA/ATPHB4/APAP1/IMK2/NA/SKU5/HAP6/EMP1/BGLC1/ATBG_PPAP/PAE11/AtPDCB1/ATCNX1/EXL2/14-3-3KAPPA/DGL1",30
"GO:0097526","GO:0097526","spliceosomal tri-snRNP complex","11/1130","41/25124",1.32172048594826e-06,8.52374843999289e-06,4.71333191551905e-06,"NA/LSM3A/EMB2816/SmD1a/LSM6A/SmD1b/PCP-like/DOT2/emb1644/NA/AtLSM5",11
"GO:0120114","GO:0120114","Sm-like protein family complex","16/1130","87/25124",1.47233025392195e-06,9.30512720478673e-06,5.14540678212724e-06,"NA/LSM3A/SINE1/EMB2816/U2B''/SmD1a/LSM6A/SmD1b/RUXF/PCP-like/ELF9/DOT2/emb1644/NA/AtLSM5/NA",16
"GO:0031225","GO:0031225","anchored component of membrane","34/1130","315/25124",2.38938531508586e-06,1.45201107609064e-05,8.02910854866909e-06,"PDCB3/NA/LTPG1/LTPG6/NA/NA/PDCB4/AtRLP17/NA/ARPN/FLA7/AGP9/AtENODL14/AGP8/COBL1/NA/NA/NHL2/LTPG2/PDCB5/SKU5/ATSEB1/SKS1/AtENODL15/PIP2;7/NA/AtENODL17/NA/AtENODL13/ATBG_PPAP/NA/NA/FLA1/AtPDCB1",34
"GO:0071013","GO:0071013","catalytic step 2 spliceosome","13/1130","62/25124",3.06509959593373e-06,1.79365087465752e-05,9.91825600243664e-06,"MAC3A/NA/LSM3A/NA/EMB2816/SmD1a/MOS4/NA/EIF4A-III/SmD1b/RUXF/NA/NA",13
"GO:0044815","GO:0044815","DNA packaging complex","8/1130","25/25124",8.90716680741237e-06,4.77061815447849e-05,2.63798338988484e-05,"HON5/HIS4/H1.2/EMB2795/NA/ATCAP-C/ATCAP-E1/ATDDM1",8
"GO:0005732","GO:0005732","small nucleolar ribonucleoprotein complex","8/1130","26/25124",1.23594447512016e-05,6.19934054187254e-05,3.42801642222132e-05,"NOP56/EDA27/AtCBF5/LSM6A/RUXF/NA/NA/ATFBR1",8
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","31/1130","298/25124",1.37796522811111e-05,6.78737279966344e-05,3.75317749748212e-05,"ADS1/NA/ATDAD1/NA/WPP2/NA/AtCRT1a/ARTUMES/RTN3/OST1b/OST1a/NA/NA/NA/NA/p24beta2/ELL1/ATTSC13/(AT)VAP/HAP6/NA/NA/NA/PRCE2/PAS2/NA/NA/BTI3/AtORM2/ATCNX1/DGL1",31
"GO:0005938","GO:0005938","cell cortex","18/1130","126/25124",1.39613681005735e-05,6.78737279966344e-05,3.75317749748212e-05,"ADL1C/ARAC4/VETH2/ATMAP70-1/SKU6/GEM1/NA/SP1L3/CDC2/TON1B/TPXL3/MAP65-2/ARAC7/WDL5/ARAC3/ARAC6/ATMAP65-3/BASL",18
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","30/1130","293/25124",2.55291980274532e-05,0.0001222307057072,6.75892643151074e-05,"ADS1/NA/ATDAD1/NA/NA/AtCRT1a/ARTUMES/RTN3/OST1b/OST1a/NA/NA/NA/NA/p24beta2/ELL1/ATTSC13/(AT)VAP/HAP6/NA/NA/NA/PRCE2/PAS2/NA/NA/BTI3/AtORM2/ATCNX1/DGL1",30
"GO:0018995","GO:0018995","host cellular component","20/1130","161/25124",3.86036642900554e-05,0.0001626501055421,8.99397652231467e-05,"IMPA-6/POLD4/CYCA2;3/CYCB2;3/CYCA1;1/HON5/CYCB2;4/AtAO1/CYCA2;4/CYCB2;1/H1.2/CYC2/ATMBD11/ATIMPALPHA3/CYCD3/CYCB2;2/CYC1/CYC1BAT/RAD23D/CYCD3;2",20
"GO:0033643","GO:0033643","host cell part","20/1130","161/25124",3.86036642900554e-05,0.0001626501055421,8.99397652231467e-05,"IMPA-6/POLD4/CYCA2;3/CYCB2;3/CYCA1;1/HON5/CYCB2;4/AtAO1/CYCA2;4/CYCB2;1/H1.2/CYC2/ATMBD11/ATIMPALPHA3/CYCD3/CYCB2;2/CYC1/CYC1BAT/RAD23D/CYCD3;2",20
"GO:0033646","GO:0033646","host intracellular part","20/1130","161/25124",3.86036642900554e-05,0.0001626501055421,8.99397652231467e-05,"IMPA-6/POLD4/CYCA2;3/CYCB2;3/CYCA1;1/HON5/CYCB2;4/AtAO1/CYCA2;4/CYCB2;1/H1.2/CYC2/ATMBD11/ATIMPALPHA3/CYCD3/CYCB2;2/CYC1/CYC1BAT/RAD23D/CYCD3;2",20
"GO:0033647","GO:0033647","host intracellular organelle","20/1130","161/25124",3.86036642900554e-05,0.0001626501055421,8.99397652231467e-05,"IMPA-6/POLD4/CYCA2;3/CYCB2;3/CYCA1;1/HON5/CYCB2;4/AtAO1/CYCA2;4/CYCB2;1/H1.2/CYC2/ATMBD11/ATIMPALPHA3/CYCD3/CYCB2;2/CYC1/CYC1BAT/RAD23D/CYCD3;2",20
"GO:0033648","GO:0033648","host intracellular membrane-bounded organelle","20/1130","161/25124",3.86036642900554e-05,0.0001626501055421,8.99397652231467e-05,"IMPA-6/POLD4/CYCA2;3/CYCB2;3/CYCA1;1/HON5/CYCB2;4/AtAO1/CYCA2;4/CYCB2;1/H1.2/CYC2/ATMBD11/ATIMPALPHA3/CYCD3/CYCB2;2/CYC1/CYC1BAT/RAD23D/CYCD3;2",20
