"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015630","GO:0015630","microtubule cytoskeleton","41/233","255/25124",1.03186454529808e-38,1.2898306816226e-36,8.03768172126928e-37,"AtTPX2/IQD28/NA/IQD32/CYCB2;3/CORD4/CYCB2;4/CYCB2;1/AtAUR2/RSW7/BUBR1/EDE1/ATN/CYC2/POK1/POK2/BUB3.1/NA/KINESIN-12B/AtMAD2/NA/TRM7/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/AtAUR1/CYCB2;2/CYC1/NA/CYC1BAT/MPB2C/NA/NA/NA/ADL1/ATMAP65-3/NA/ATEB1C",41
"GO:0099081","GO:0099081","supramolecular polymer","32/233","184/25124",1.93194987402647e-31,4.82987468506619e-30,3.00977454058861e-30,"NET3A/AtTPX2/NA/CORD4/NA/AtAUR2/RSW7/BUBR1/EDE1/POK1/POK2/BUB3.1/NA/KINESIN-12B/AtMAD2/NA/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/AtAUR1/NA/NA/NA/NA/ADL1/AtFIM2/ATMAP65-3/NA/ATEB1C",32
"GO:0099512","GO:0099512","supramolecular fiber","32/233","184/25124",1.93194987402647e-31,4.82987468506619e-30,3.00977454058861e-30,"NET3A/AtTPX2/NA/CORD4/NA/AtAUR2/RSW7/BUBR1/EDE1/POK1/POK2/BUB3.1/NA/KINESIN-12B/AtMAD2/NA/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/AtAUR1/NA/NA/NA/NA/ADL1/AtFIM2/ATMAP65-3/NA/ATEB1C",32
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","10/233","62/25124",2.73532658280244e-10,2.44225587750218e-09,1.52191103103294e-09,"CYCB2;3/CDKB2;2/CYCB2;4/CDKB2;1/CYCB2;1/CDKB1;2/CYC2/CYCB2;2/CYC1/CYC1BAT",10
"GO:0009524","GO:0009524","phragmoplast","10/233","62/25124",2.73532658280244e-10,2.44225587750218e-09,1.52191103103294e-09,"AtTPX2/ATSYP111/ATNACK1/POK2/BUB3.1/KINESIN-12B/PAKRP2/ATMAP65-3/ANQ1/ATEB1C",10
"GO:0031225","GO:0031225","anchored component of membrane","18/233","315/25124",1.03842889620027e-09,8.65357413500227e-09,5.3925430399172e-09,"NA/NA/LYM1/NA/PDCB4/NA/AGP17/AtENODL14/NHL2/PDCB5/SKU5/SKS1/NA/AtENODL15/NA/AtENODL13/NA/AGP7",18
"GO:0046658","GO:0046658","anchored component of plasma membrane","12/233","174/25124",8.8682638272794e-08,5.83438409689434e-07,3.63574251090679e-07,"LYM1/NA/NA/AtENODL14/NHL2/PDCB5/SKU5/SKS1/NA/AtENODL15/AtENODL13/NA",12
"GO:0000794","GO:0000794","condensed nuclear chromosome","6/233","42/25124",2.36694953924194e-06,1.47934346202621e-05,9.21864557388965e-06,"AtAUR2/EMB2795/BUBR1/3xHMG-box1/3xHMG-box2/AtAUR1",6
"GO:0018995","GO:0018995","host cellular component","9/233","161/25124",2.04620158181781e-05,8.25081282991052e-05,5.14155915295477e-05,"IMPA-6/CYCB2;3/CYCB2;4/CYCB2;1/CYC2/ATIMPALPHA3/CYCB2;2/CYC1/CYC1BAT",9
"GO:0033643","GO:0033643","host cell part","9/233","161/25124",2.04620158181781e-05,8.25081282991052e-05,5.14155915295477e-05,"IMPA-6/CYCB2;3/CYCB2;4/CYCB2;1/CYC2/ATIMPALPHA3/CYCB2;2/CYC1/CYC1BAT",9
"GO:0033646","GO:0033646","host intracellular part","9/233","161/25124",2.04620158181781e-05,8.25081282991052e-05,5.14155915295477e-05,"IMPA-6/CYCB2;3/CYCB2;4/CYCB2;1/CYC2/ATIMPALPHA3/CYCB2;2/CYC1/CYC1BAT",9
"GO:0033647","GO:0033647","host intracellular organelle","9/233","161/25124",2.04620158181781e-05,8.25081282991052e-05,5.14155915295477e-05,"IMPA-6/CYCB2;3/CYCB2;4/CYCB2;1/CYC2/ATIMPALPHA3/CYCB2;2/CYC1/CYC1BAT",9
"GO:0033648","GO:0033648","host intracellular membrane-bounded organelle","9/233","161/25124",2.04620158181781e-05,8.25081282991052e-05,5.14155915295477e-05,"IMPA-6/CYCB2;3/CYCB2;4/CYCB2;1/CYC2/ATIMPALPHA3/CYCB2;2/CYC1/CYC1BAT",9
"GO:0042025","GO:0042025","host cell nucleus","9/233","161/25124",2.04620158181781e-05,8.25081282991052e-05,5.14155915295477e-05,"IMPA-6/CYCB2;3/CYCB2;4/CYCB2;1/CYC2/ATIMPALPHA3/CYCB2;2/CYC1/CYC1BAT",9
"GO:0043656","GO:0043656","host intracellular region","9/233","161/25124",2.04620158181781e-05,8.25081282991052e-05,5.14155915295477e-05,"IMPA-6/CYCB2;3/CYCB2;4/CYCB2;1/CYC2/ATIMPALPHA3/CYCB2;2/CYC1/CYC1BAT",9
"GO:0043657","GO:0043657","host cell","9/233","161/25124",2.04620158181781e-05,8.25081282991052e-05,5.14155915295477e-05,"IMPA-6/CYCB2;3/CYCB2;4/CYCB2;1/CYC2/ATIMPALPHA3/CYCB2;2/CYC1/CYC1BAT",9
