"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006631","GO:0006631","fatty acid metabolic process","22/280","244/21895",8.67338350344149e-13,7.28564214289085e-10,6.30874526408218e-10,"KCS1/ADS1/NA/LACS2/LACS3/ATLOX6/AtCER6/EDA17/KCS8/FDH/KCS12/ATCB5-B/CYP86A8/CER8/ATMYB30/SFAR4/ATT1/ATCCH1/KCS16/KCS19/PAS2/KCS20",22
"GO:0042335","GO:0042335","cuticle development","10/280","33/21895",7.11631185200251e-12,2.46964879073796e-09,2.13850540651621e-09,"KCS1/CER1/ABCG11/LTPG1/BDG1/AtCER6/FDH/AtLtpI-5/LTPG2/ATMIXTA",10
"GO:0010143","GO:0010143","cutin biosynthetic process","9/280","24/21895",8.89397815254966e-12,2.46964879073796e-09,2.13850540651621e-09,"ATGPAT4/LACS2/BDG1/AtLtpI-5/CER8/AtEH1/AtGPAT8/ATMIXTA/DCR",9
"GO:0006633","GO:0006633","fatty acid biosynthetic process","17/280","152/21895",1.17602323368475e-11,2.46964879073796e-09,2.13850540651621e-09,"KCS1/ADS1/NA/LACS2/LACS3/ATLOX6/AtCER6/KCS8/FDH/KCS12/ATCB5-B/ATMYB30/ATCCH1/KCS16/KCS19/PAS2/KCS20",17
"GO:0080167","GO:0080167","response to karrikin","15/280","128/21895",9.98574606311939e-11,1.67760533860406e-08,1.45266326939274e-08,"ATGSTU17/CASPL2A1/NA/NA/BGLU4/FDH/GIR2/ATBFRUCT1/ATGSTU27/ATMYB94/SDR1/AtCHIL/ATFLS1/DGR2/sks17",15
"GO:0009415","GO:0009415","response to water","24/280","408/21895",6.2932471751701e-10,8.81054604523813e-08,7.62918210182901e-08,"CER1/ATGSTU17/ATOCT6/ANN1/TG/BDG1/AKT1/ATGSTF10/AtLtpI-5/ANNAT4/ANN3/GPDHC1/AtLtpI-6/ASPG1/ATGRP-5/ATMYB94/ATCML9/ATWRKY70/ATRD22/RS5/CYP707A3/COR78/ATPLC/ANNAT2",24
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","19/280","256/21895",9.13549605982392e-10,1.09625952717887e-07,9.49267334938095e-08,"KCS1/ADS1/NA/NA/LACS2/LACS3/BDG1/ATLOX6/AtCER6/KCS8/FDH/KCS12/ATCB5-B/ATMYB30/ATCCH1/KCS16/KCS19/PAS2/KCS20",19
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process","9/280","41/21895",1.97038670204357e-09,2.06890603714575e-07,1.79149633041067e-07,"KCS1/ADS1/AtCER6/KCS8/FDH/ATCB5-B/ATMYB30/KCS16/PAS2",9
"GO:0001101","GO:0001101","response to acid chemical","24/280","440/21895",2.81616889738296e-09,2.6284243042241e-07,2.27599147145219e-07,"CER1/ATGSTU17/ATOCT6/ANN1/TG/BDG1/AKT1/ATGSTF10/AtLtpI-5/ANNAT4/ANN3/GPDHC1/AtLtpI-6/ASPG1/ATGRP-5/ATMYB94/ATCML9/ATWRKY70/ATRD22/RS5/CYP707A3/COR78/ATPLC/ANNAT2",24
"GO:0009414","GO:0009414","response to water deprivation","21/280","398/21895",5.03949769683466e-08,4.23317806534112e-06,3.665571482645e-06,"CER1/ATGSTU17/ATOCT6/ANN1/BDG1/AKT1/ATGSTF10/AtLtpI-5/ANNAT4/ANN3/AtLtpI-6/ASPG1/ATMYB94/ATCML9/ATWRKY70/ATRD22/RS5/CYP707A3/COR78/ATPLC/ANNAT2",21
