"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022402","GO:0022402","cell cycle process","54/173","491/21895",1.21319197036779e-46,6.89093039168902e-44,4.32917976794399e-44,"CENH3/ATPRD3/ATCSLD5/AtTPX2/JASON/CYCA2;3/CENP-C/ATNACK1/CYCB2;3/CDKB2;2/CYCA1;1/FU/DRP5A/CYCB2;4/CDKB2;1/CYCA2;4/CYCB2;1/NA/AtAUR2/RSW7/NA/EMB2795/NA/BUBR1/CDKB1;2/PYM/AtAUR3/POK1/POK2/BUB3.1/KINESIN-12B/ATTOPII/AtMAD2/NA/CDC2B/NA/GIG1/TRM7/ATK5/TPXL3/PCH2/AtAUR1/CYC1/NA/AtMYB3R4/PANS2/EMB3013/EMB2656/ADL1/ATCAP-C/ATMAP65-3/ANQ1/NA/ATEB1C",54
"GO:0007017","GO:0007017","microtubule-based process","40/173","241/21895",1.42670767381112e-41,4.05184979362358e-39,2.54554684958931e-39,"AtTPX2/ATNACK1/NA/ZCF125/NA/NA/AtAUR2/RSW7/TBB7/NA/NA/NA/AtAUR3/NA/BPP2/NA/POK1/POK2/NA/KINESIN-12B/NA/TRM7/ATK5/PAKRP2/NA/NA/TPXL3/NA/AtAUR1/Kin7.4/NA/EMB3013/NA/NA/NA/ATMAP65-3/NA/NA/KAC2/ATEB1C",40
"GO:0000278","GO:0000278","mitotic cell cycle","41/173","289/21895",1.04446349833005e-39,1.97751755683822e-37,1.24236184538206e-37,"ATCSLD5/AtTPX2/AtHaspin/CYCA2;3/CENP-C/CYCB2;3/CDKB2;2/CYCA1;1/CYCB2;4/CDKB2;1/CYCA2;4/CYCB2;1/NA/AtAUR2/CKS2/RSW7/TBB7/EMB2795/BUBR1/CDKB1;2/AtAUR3/POK1/POK2/BUB3.1/KINESIN-12B/ATTOPII/AtMAD2/CDC2B/NA/GIG1/TRM7/TPXL3/AtAUR1/CYC1/NA/PANS2/EMB3013/EMB2656/ADL1/ATCAP-C/NA",41
"GO:0007018","GO:0007018","microtubule-based movement","26/173","67/21895",6.36307498154311e-38,9.03556647379122e-36,5.67653268090294e-36,"ATNACK1/NA/ZCF125/NA/NA/RSW7/NA/NA/NA/NA/POK1/POK2/NA/KINESIN-12B/NA/ATK5/PAKRP2/NA/Kin7.4/NA/NA/NA/NA/NA/NA/KAC2",26
"GO:1903047","GO:1903047","mitotic cell cycle process","37/173","236/21895",1.82808049007046e-37,2.07669943672004e-35,1.3046721813345e-35,"ATCSLD5/AtTPX2/CYCA2;3/CENP-C/CYCB2;3/CDKB2;2/CYCA1;1/CYCB2;4/CDKB2;1/CYCA2;4/CYCB2;1/NA/AtAUR2/RSW7/EMB2795/BUBR1/CDKB1;2/AtAUR3/POK1/POK2/BUB3.1/KINESIN-12B/ATTOPII/AtMAD2/CDC2B/NA/GIG1/TRM7/TPXL3/AtAUR1/CYC1/NA/EMB3013/EMB2656/ADL1/ATCAP-C/NA",37
"GO:0006928","GO:0006928","movement of cell or subcellular component","27/173","89/21895",6.66314912094905e-36,6.30778116783177e-34,3.9628202666697e-34,"ATMYA1/ATNACK1/NA/ZCF125/NA/NA/RSW7/NA/NA/NA/NA/POK1/POK2/NA/KINESIN-12B/NA/ATK5/PAKRP2/NA/Kin7.4/NA/NA/NA/NA/NA/NA/KAC2",27
"GO:0048285","GO:0048285","organelle fission","31/173","257/21895",8.85445089619777e-28,7.18475444148619e-26,4.51377271249781e-26,"CENH3/ATPRD3/AtTPX2/JASON/ADL6/CENP-C/FU/NA/NA/EMB2795/NA/BUBR1/PYM/FHA3/BUB3.1/ARC5/KINESIN-12B/ATTOPII/AtMAD2/NA/GIG1/ADL1E/TPXL3/PCH2/NA/PANS2/EMB2656/ADL1/ATCAP-C/ATMAP65-3/ANQ1",31
"GO:0000280","GO:0000280","nuclear division","27/173","213/21895",7.47180531146401e-25,5.30498177113945e-23,3.33281842182408e-23,"CENH3/ATPRD3/AtTPX2/JASON/CENP-C/FU/NA/NA/EMB2795/NA/BUBR1/PYM/BUB3.1/KINESIN-12B/ATTOPII/AtMAD2/NA/GIG1/TPXL3/PCH2/NA/PANS2/EMB2656/ADL1/ATCAP-C/ATMAP65-3/ANQ1",27
"GO:0051726","GO:0051726","regulation of cell cycle","27/173","251/21895",6.43341681879177e-23,4.06020083674858e-21,2.55079333517007e-21,"AtTPX2/CYCA2;3/CYCB2;3/CDKB2;2/CYCA1;1/CYCB2;4/CDKB2;1/CYCA2;4/CYCB2;1/NA/AtAUR2/CKS2/BUBR1/CDKB1;2/AtAUR3/BUB3.1/ATTOPII/AtMAD2/CDC2B/GIG1/TPXL3/PCH2/AtAUR1/CYC1/NA/AtMYB3R4/PANS2",27
"GO:0010564","GO:0010564","regulation of cell cycle process","19/173","131/21895",6.83613400436508e-19,3.88292411447936e-17,2.4394204499787e-17,"AtTPX2/CYCA2;3/CDKB2;2/CDKB2;1/CYCA2;4/NA/AtAUR2/BUBR1/CDKB1;2/AtAUR3/BUB3.1/AtMAD2/CDC2B/GIG1/TPXL3/PCH2/AtAUR1/NA/AtMYB3R4",19
"GO:0000910","GO:0000910","cytokinesis","18/173","112/21895",8.73801796207523e-19,4.51199472950793e-17,2.83462975037656e-17,"ATCSLD5/ATNACK1/FU/DRP5A/AtAUR2/RSW7/AtAUR3/POK1/POK2/KINESIN-12B/NA/TRM7/AtAUR1/AtMYB3R4/EMB3013/ADL1/ATMAP65-3/ANQ1",18
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","16/173","85/21895",5.59249038447146e-18,2.64711211531649e-16,1.6630300353823e-16,"CYCA2;3/CYCB2;3/CDKB2;2/CYCA1;1/CYCB2;4/CDKB2;1/CYCA2;4/CYCB2;1/NA/BUBR1/CDKB1;2/BUB3.1/AtMAD2/CDC2B/CYC1/NA",16
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","17/173","108/21895",1.21212691388072e-17,4.95354631648058e-16,3.11203150720333e-16,"AtTPX2/CYCA2;3/CDKB2;2/CDKB2;1/CYCA2;4/NA/CKS2/BUBR1/CDKB1;2/BUB3.1/ATTOPII/AtMAD2/CDC2B/GIG1/TPXL3/NA/PANS2",17
"GO:0044770","GO:0044770","cell cycle phase transition","16/173","89/21895",1.2209445146255e-17,4.95354631648058e-16,3.11203150720333e-16,"CYCA2;3/CYCB2;3/CDKB2;2/CYCA1;1/CYCB2;4/CDKB2;1/CYCA2;4/CYCB2;1/NA/BUBR1/CDKB1;2/BUB3.1/AtMAD2/CDC2B/CYC1/NA",16
"GO:0007010","GO:0007010","cytoskeleton organization","24/173","304/21895",2.59145372045039e-17,9.81297142143881e-16,6.1649320086504e-16,"AtTPX2/ATMYA1/AtAUR2/RSW7/TBB7/ATVLN1/NA/AtAUR3/BPP2/POK2/KINESIN-12B/TRM7/ATK5/ATEHD2/NA/NA/TPXL3/ARAC7/AtAUR1/EMB3013/AtFIM2/ATMAP65-3/NA/ATEB1C",24
"GO:0000226","GO:0000226","microtubule cytoskeleton organization","19/173","177/21895",2.20937859034562e-16,7.84329399572696e-15,4.92749567188925e-15,"AtTPX2/AtAUR2/RSW7/TBB7/NA/AtAUR3/BPP2/POK2/KINESIN-12B/TRM7/ATK5/NA/NA/TPXL3/AtAUR1/EMB3013/ATMAP65-3/NA/ATEB1C",19
"GO:0007059","GO:0007059","chromosome segregation","17/173","132/21895",4.02012908040594e-16,1.34319606921799e-14,8.43853720283353e-15,"CENH3/ATPRD3/CENP-C/NA/EMB2795/BUBR1/AtAUR3/BUB3.1/ATTOPII/AtMAD2/SPC25/NA/PCH2/NA/PANS2/EMB2656/ATCAP-C",17
"GO:1903046","GO:1903046","meiotic cell cycle process","18/173","168/21895",1.45751614745115e-15,4.5992731764014e-14,2.88946183617508e-14,"CENH3/ATPRD3/JASON/CENP-C/FU/NA/NA/NA/BUBR1/KINESIN-12B/ATTOPII/NA/GIG1/PCH2/NA/PANS2/EMB3013/ANQ1",18
"GO:0140013","GO:0140013","meiotic nuclear division","16/173","123/21895",2.59931489227478e-15,7.77058346743196e-14,4.881815781059e-14,"CENH3/ATPRD3/JASON/CENP-C/FU/NA/NA/NA/BUBR1/KINESIN-12B/ATTOPII/GIG1/PCH2/NA/PANS2/ANQ1",16
"GO:0051301","GO:0051301","cell division","21/173","269/21895",3.59441646081572e-15,1.02081427487166e-13,6.41319568535015e-14,"CENH3/ATCSLD5/ATMYA1/ATNACK1/FU/DRP5A/CYCA2;4/AtAUR2/RSW7/AtAUR3/POK1/POK2/KINESIN-12B/NA/TRM7/AtAUR1/AtMYB3R4/EMB3013/ADL1/ATMAP65-3/ANQ1",21
"GO:0051321","GO:0051321","meiotic cell cycle","18/173","186/21895",8.8601988288642e-15,2.39647282609279e-13,1.50556762054384e-13,"CENH3/ATPRD3/JASON/CENP-C/FU/NA/NA/NA/BUBR1/KINESIN-12B/ATTOPII/NA/GIG1/PCH2/NA/PANS2/EMB3013/ANQ1",18
"GO:0098813","GO:0098813","nuclear chromosome segregation","15/173","122/21895",4.67481578770102e-14,1.20695243973372e-12,7.58259594273037e-13,"CENH3/ATPRD3/CENP-C/NA/EMB2795/BUBR1/BUB3.1/ATTOPII/AtMAD2/NA/PCH2/NA/PANS2/EMB2656/ATCAP-C",15
"GO:0140014","GO:0140014","mitotic nuclear division","14/173","102/21895",7.06305526741353e-14,1.74426756169169e-12,1.09582413531038e-12,"AtTPX2/CENP-C/NA/EMB2795/BUBR1/BUB3.1/AtMAD2/NA/GIG1/TPXL3/NA/EMB2656/ADL1/ATCAP-C",14
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","11/173","51/21895",1.96982712431804e-13,4.66192419421936e-12,2.92882190852551e-12,"CYCA2;3/CDKB2;2/CDKB2;1/CYCA2;4/NA/BUBR1/CDKB1;2/BUB3.1/AtMAD2/CDC2B/NA",11
"GO:0000911","GO:0000911","cytokinesis by cell plate formation","12/173","71/21895",3.44292339526812e-13,7.82232195404917e-12,4.91432013050902e-12,"ATCSLD5/ATNACK1/FU/DRP5A/RSW7/POK1/POK2/KINESIN-12B/TRM7/EMB3013/ADL1/ATMAP65-3",12
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","11/173","54/21895",3.87909748678488e-13,8.47433604805311e-12,5.32394351425131e-12,"CYCA2;3/CDKB2;2/CDKB2;1/CYCA2;4/NA/BUBR1/CDKB1;2/BUB3.1/AtMAD2/CDC2B/NA",11
"GO:0000819","GO:0000819","sister chromatid segregation","12/173","82/21895",2.06706266850745e-12,4.34848739152678e-11,2.73190738644844e-11,"CENP-C/NA/EMB2795/BUBR1/BUB3.1/ATTOPII/AtMAD2/NA/NA/PANS2/EMB2656/ATCAP-C",12
"GO:0051338","GO:0051338","regulation of transferase activity","13/173","120/21895",1.24940207969573e-11,2.53450136166848e-10,1.59228310156711e-10,"AtTPX2/CYCA2;3/CYCB2;3/CYCA1;1/CYCB2;4/CYCA2;4/CYCB2;1/CKS2/PYM/GIG1/TPXL3/CYC1/FD-GOGAT",13
"GO:0007135","GO:0007135","meiosis II","8/173","28/21895",3.50715780237081e-11,6.64021877248873e-10,4.1716719122937e-10,"JASON/NA/NA/NA/BUBR1/GIG1/NA/PANS2",8
"GO:0061983","GO:0061983","meiosis II cell cycle process","8/173","28/21895",3.50715780237081e-11,6.64021877248873e-10,4.1716719122937e-10,"JASON/NA/NA/NA/BUBR1/GIG1/NA/PANS2",8
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","10/173","63/21895",6.50197931347405e-11,1.19133040324299e-09,7.48445156966962e-10,"CENP-C/NA/EMB2795/BUBR1/BUB3.1/AtMAD2/NA/NA/EMB2656/ATCAP-C",10
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","8/173","33/21895",1.51493225706473e-10,2.68900475628989e-09,1.68934879981889e-09,"AtTPX2/AtAUR2/RSW7/AtAUR3/TRM7/TPXL3/AtAUR1/NA",8
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","9/173","55/21895",4.53296453468918e-10,7.80219350213168e-09,4.90167456861127e-09,"ATCSLD5/FU/RSW7/POK1/POK2/KINESIN-12B/EMB3013/ADL1/ANQ1",9
