"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009415","GO:0009415","response to water","48/812","408/21895",1.65958808695124e-12,1.68899130341772e-09,1.46154760226573e-09,"AtLEA14/CER1/ATCTL1/ESL1/ERD6/ATGSTU17/ATOCT6/ANN1/TG/BDG1/ATHVA22C/ATHVA22A/ATCOR413-PM1/ATHB6/AKT1/ATGSTF10/AtCRL1/AtPUB23/AtLtpI-5/ANNAT4/ANN3/CID1/GPDHC1/LEA26/AtLtpI-6/ATCYS6/ASPG1/ATGRP-5/AtGRP4/ATMYB94/ALDH10A9/ATCML9/ATWRKY70/AtCLB/ATGRP2/PYR1/AtHsp90-7/ATMEK1/RD19/ATPLAT1/ATCIPK14/ATRD22/RS5/CYP707A3/COR78/ATPLC/DEWAX/ANNAT2",48
"GO:0009651","GO:0009651","response to salt stress","53/812","485/21895",2.0942235628242e-12,1.68899130341772e-09,1.46154760226573e-09,"ATCTL1/BBX24/ESL1/ERD6/ATGSTU17/NA/ATOCT6/ABCG11/AtSTOP1/ANN1/ABCG12/AtNCL/ATHVA22C/ATHVA22A/ATNRP1/IQM4/AKT1/ANNAT4/ANN3/CYT1/GLX2-1/BGLU26/BGLU25/ATLTL1/BGLU23/AtGRP4/GAMMA-TIP2/ATCML9/BGLU16/AtCLB/ATGRP2/AtCDPK6/AtHsp90-7/ANY1/RD19/ATPLAT1/ATCIPK14/SIS/AtTudor1/ANAC083/STT3A/HHP1/SIED1/FAR1/ATRD22/ASKalpha/ATGH9A1/COR78/ATPLC/COB/AtTudor2/RZFP/ANNAT2",53
"GO:0006631","GO:0006631","fatty acid metabolic process","35/812","244/21895",7.02452077031437e-12,2.95987778617775e-09,2.56129340194584e-09,"KCS1/ADS1/ACX3/NA/ACLA-1/ACC1/LACS2/LACS3/ATLOX6/ATKCR1/AtCER6/EDA17/KCS8/FDH/KCS12/ATCB5-B/CYP86A8/CER8/ACP/ACLB-1/AtFAD2/PLD/ATMYB30/SFAR4/ATTSC13/ATT1/ATCCH1/LACS4/KCS16/ATCAD7/KCS19/PAS2/KCS20/MOB1-like/ACLB-2",35
"GO:0001101","GO:0001101","response to acid chemical","49/812","440/21895",7.34005650633045e-12,2.95987778617775e-09,2.56129340194584e-09,"AtLEA14/CER1/ATCTL1/ESL1/ERD6/ATGSTU17/ATOCT6/ANN1/TG/BDG1/ATHVA22C/ATHVA22A/ATCOR413-PM1/ATHB6/AKT1/ATGSTF10/AtCRL1/AtPUB23/AtLtpI-5/ANNAT4/ANN3/CID1/GPDHC1/GLX2-1/LEA26/AtLtpI-6/ATCYS6/ASPG1/ATGRP-5/AtGRP4/ATMYB94/ALDH10A9/ATCML9/ATWRKY70/AtCLB/ATGRP2/PYR1/AtHsp90-7/ATMEK1/RD19/ATPLAT1/ATCIPK14/ATRD22/RS5/CYP707A3/COR78/ATPLC/DEWAX/ANNAT2",49
"GO:0080167","GO:0080167","response to karrikin","23/812","128/21895",3.14607267348436e-10,7.24945031761468e-08,6.27322160156431e-08,"NA/BBX24/ATGSTU17/CASPL2A1/NA/NA/BGLU4/FDH/RTNLB5/ATGSTF5/GIR2/ATBFRUCT1/ATGSTU27/ATMYB94/AtFBA8/A11/SDR1/KAI2/AtCHIL/ATFLS1/DGR2/NA/sks17",23
"GO:0046686","GO:0046686","response to cadmium ion","36/812","319/21895",3.22529377837002e-09,5.78044318278982e-07,5.00203456154227e-07,"APX1/ATGLX1/NA/ARF1/ATGSTU13/eEF-1Bb1/ANN1/AtCRT1a/AtNRX1/cICDH/TPX1/ATXYL1/ATPDI6/ATGSTF7/ATGSTF10/AtCRL1/ATSFGH/LEA26/ATPDI11/NA/NA/PLD/ATGSKB6/AtFBA8/NA/AtPPa4/AtHsp90-7/AtTudor1/NA/AtFDH1/ATRGP2/ATCIMS/TUA5/BIP/AtTudor2/NA",36
"GO:0019748","GO:0019748","secondary metabolic process","38/812","363/21895",9.54588820443392e-09,1.39977433397745e-06,1.21127729751956e-06,"ATCTL1/APX1/ATGSTU17/ATVHA-C/NA/ATGSTU26/ABCG11/ATGSTU13/eEF-1Bb1/BDG1/KFB20/ATNRP1/ATGSTU7/ATGSTF7/ATGSTF10/BGLU26/ATGSTF5/BGLU25/BGLU23/SCPL7/CBB1/ALDH1A/ATGSTU27/ATWRKY70/AtKFB50/BGLU16/AR1/GGP1/ATCAD7/ATMYB4/ATCAD9/ATCESA3/AtTudor1/ATCHS/FAR1/AtMAPR5/DEWAX/AtTudor2",38
"GO:0042335","GO:0042335","cuticle development","11/812","33/21895",1.56417859963018e-08,2.10251673433624e-06,1.81938668693826e-06,"KCS1/CER1/ABCG11/LTPG1/BDG1/AtCER6/FDH/AtLtpI-5/LTPG2/ATTSC13/ATMIXTA",11
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","17/812","97/21895",9.41650101957849e-08,1.15872748063448e-05,1.00269040318551e-05,"AtCRT3/AtCRT1b/NA/ATPDI5/AtCRT1a/ATPDI6/ATPDI9/ATVAMP722/ATPDI11/ATPDI1/AtHsp90-7/ATRMA2/AtORM2/BIP/FKBP15-2/ATPDI2/ATCNX1",17
"GO:0010143","GO:0010143","cutin biosynthetic process","9/812","24/21895",1.00571511028411e-07,1.15872748063448e-05,1.00269040318551e-05,"ATGPAT4/LACS2/BDG1/AtLtpI-5/CER8/AtEH1/AtGPAT8/ATMIXTA/DCR",9
