"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007389","GO:0007389","pattern specification process","17/114","212/21826",1.03616890064469e-15,3.73953048160642e-13,2.86084299139289e-13,"CVP2/ARF5/ATHB-15/CRC/ATK1/ATPIN1/LAX2/PRS/LSH3/OPS/FKD1/BP/FL3/PTL/AIL6/AtIAMT1/DOF5.3",17
"GO:0003002","GO:0003002","regionalization","16/114","179/21826",1.36230618637757e-15,3.73953048160642e-13,2.86084299139289e-13,"CVP2/ARF5/ATHB-15/CRC/ATK1/ATPIN1/LAX2/PRS/LSH3/OPS/FKD1/BP/FL3/AIL6/AtIAMT1/DOF5.3",16
"GO:0048507","GO:0048507","meristem development","16/114","282/21826",1.63512381548967e-12,2.83534438983688e-10,2.16911592665117e-10,"CVP2/CYP78A5/ARF5/KNAT6/ATHB-15/BUM/CRC/MIF1/LSH3/CIK3/ATHB-8/ANT/TFL-1/AIL6/AGO10/PXY",16
"GO:0009733","GO:0009733","response to auxin","17/114","337/21826",2.06582469204873e-12,2.83534438983688e-10,2.16911592665117e-10,"ARF5/GH3.17/ATPIN1/MIF1/UMAMIT5/PIN6/IAA26/NA/DOF3.4/IAA30/FKD1/AXR5/FL3/anac071/ATHB-8/AIL6/IAA28",17
"GO:0090698","GO:0090698","post-embryonic plant morphogenesis","13/114","201/21826",4.45327967511785e-11,4.8897010832794e-09,3.74075492709899e-09,"CVP2/ATK1/ATPIN1/LAX2/LSH3/ROXY1/LSH2/OPS/LSH4/PTL/AIL6/IAA28/LSH1",13
"GO:0009908","GO:0009908","flower development","18/114","488/21826",7.91912962017909e-11,7.24600360246387e-09,5.54339073412536e-09,"CYP78A5/ARF5/ATHB-15/BUM/PAN/CRC/ATK1/ATPIN1/PRS/LSH3/ROXY1/CIK3/atbzip14/PTL/TFL-1/AIL6/ROXY2/SAP",18
"GO:0010051","GO:0010051","xylem and phloem pattern formation","8/114","71/21826",3.4950896766725e-09,2.40064882288014e-07,1.8365619410012e-07,"CVP2/ARF5/ATPIN1/LAX2/OPS/FKD1/BP/FL3",8
"GO:0010087","GO:0010087","phloem or xylem histogenesis","9/114","103/21826",3.49821322095466e-09,2.40064882288014e-07,1.8365619410012e-07,"ATHB-15/AHP6/OPS/FKD1/BP/FL3/ATHB-8/ACL5/PXY",9
"GO:0010073","GO:0010073","meristem maintenance","10/114","144/21826",4.32542394449733e-09,2.63850860614337e-07,2.01853117409875e-07,"CYP78A5/KNAT6/ATHB-15/BUM/CRC/LSH3/CIK3/ANT/TFL-1/AIL6",10
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis","11/114","221/21826",2.30870132319208e-08,1.26747702643245e-06,9.69654555740676e-07,"CYP78A5/AtMYB117/ATK1/ATPIN1/LSH3/ATEXP3/ATEXP4/ROXY1/AIL6/PXY/LOB",11
"GO:1905392","GO:1905392","plant organ morphogenesis","14/114","445/21826",8.55103766821069e-08,3.99722944363992e-06,3.05798973830376e-06,"CVP2/CYP78A5/ATHB-15/ATK1/ATPIN1/PIN6/LAX2/ROXY1/OPS/DROP2/ANT/PTL/AIL6/IAA28",14
"GO:0071365","GO:0071365","cellular response to auxin stimulus","8/114","107/21826",9.16471968070439e-08,3.99722944363992e-06,3.05798973830376e-06,"ATPIN1/UMAMIT5/PIN6/NA/FKD1/FL3/anac071/AIL6",8
"GO:0010016","GO:0010016","shoot system morphogenesis","10/114","199/21826",9.46520633284498e-08,3.99722944363992e-06,3.05798973830376e-06,"CVP2/CYP78A5/ATHB-15/ATPIN1/LAX2/OPS/ATHB-8/PTL/AGO10/PXY",10
"GO:0009734","GO:0009734","auxin-activated signaling pathway","7/114","86/21826",3.36690530997114e-07,1.32030786798154e-05,1.01007159299134e-05,"ATPIN1/UMAMIT5/PIN6/NA/FKD1/FL3/AIL6",7
"GO:0048437","GO:0048437","floral organ development","10/114","255/21826",9.32204655362377e-07,3.4118690386263e-05,2.61017303501466e-05,"CYP78A5/ATHB-15/BUM/CRC/ATK1/LSH3/ROXY1/CIK3/PTL/ROXY2",10
"GO:0048438","GO:0048438","floral whorl development","9/114","203/21826",1.21736767703641e-06,3.95274186999442e-05,3.02395552895748e-05,"ATHB-15/BUM/CRC/ATK1/LSH3/ROXY1/CIK3/PTL/ROXY2",9
"GO:0009299","GO:0009299","mRNA transcription","4/114","16/21826",1.22398199981612e-06,3.95274186999442e-05,3.02395552895748e-05,"LSH3/LSH2/LSH4/LSH1",4
"GO:0010252","GO:0010252","auxin homeostasis","5/114","39/21826",1.77817010375911e-06,5.42341881646529e-05,4.14906357543793e-05,"GH3.17/ATPIN1/PIN6/GH3.3/AtIAMT1",5
"GO:0010089","GO:0010089","xylem development","5/114","42/21826",2.5946278664078e-06,7.49710894030464e-05,5.73549317837514e-05,"AHP6/BP/ATHB-8/ACL5/PXY",5
