"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045735","GO:0045735","nutrient reservoir activity","2/33","44/21875",0.00200662458198894,0.0512033554030334,0.0416948872199477,"ATGER1/ATGER3",2
"GO:0016769","GO:0016769","transferase activity, transferring nitrogenous groups","2/33","53/21875",0.00289830313602076,0.0512033554030334,0.0416948872199477,"ATCAT3/AGT",2
"GO:0030145","GO:0030145","manganese ion binding","2/33","53/21875",0.00289830313602076,0.0512033554030334,0.0416948872199477,"ATGER1/ATGER3",2
"GO:0005509","GO:0005509","calcium ion binding","3/33","263/21875",0.00718266360417927,0.0951702927553753,0.0774971599398289,"PnsL2/ATSPLA2-ALPHA/PnsL1",3
"GO:0032440","GO:0032440","2-alkenal reductase [NAD(P)+] activity","1/33","13/21875",0.0194401798867507,0.160245095330952,0.130487565214876,"AOR",1
"GO:0004089","GO:0004089","carbonate dehydratase activity","1/33","18/21875",0.0268191653488258,0.160245095330952,0.130487565214876,"ATBCA1",1
"GO:0030246","GO:0030246","carbohydrate binding","2/33","176/21875",0.0288674142483711,0.160245095330952,0.130487565214876,"CRB/NDF2",2
"GO:0005504","GO:0005504","fatty acid binding","1/33","21/21875",0.0312206801026933,0.160245095330952,0.130487565214876,"DIR1-like",1
"GO:0016168","GO:0016168","chlorophyll binding","1/33","21/21875",0.0312206801026933,0.160245095330952,0.130487565214876,"LHB1B1",1
"GO:0016655","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","1/33","31/21875",0.0457534194824873,0.160245095330952,0.130487565214876,"NDH-O",1
"GO:0070566","GO:0070566","adenylyltransferase activity","1/33","31/21875",0.0457534194824873,0.160245095330952,0.130487565214876,"ADG2",1
"GO:0052689","GO:0052689","carboxylic ester hydrolase activity","2/33","229/21875",0.0465855930281302,0.160245095330952,0.130487565214876,"ATSPLA2-ALPHA/ATCXE12",2
"GO:0016857","GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives","1/33","34/21875",0.0500718628890392,0.160245095330952,0.130487565214876,"NDF2",1
"GO:0005372","GO:0005372","water transmembrane transporter activity","1/33","36/21875",0.0529402904545391,0.160245095330952,0.130487565214876,"PIP2;6",1
"GO:0015250","GO:0015250","water channel activity","1/33","36/21875",0.0529402904545391,0.160245095330952,0.130487565214876,"PIP2;6",1
"GO:0080030","GO:0080030","methyl indole-3-acetate esterase activity","1/33","36/21875",0.0529402904545391,0.160245095330952,0.130487565214876,"ATCXE12",1
"GO:0008289","GO:0008289","lipid binding","2/33","269/21875",0.0619878250010399,0.160245095330952,0.130487565214876,"ATSPLA2-ALPHA/DIR1-like",2
"GO:0016854","GO:0016854","racemase and epimerase activity","1/33","43/21875",0.0629137941539711,0.160245095330952,0.130487565214876,"NDF2",1
"GO:0016628","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","1/33","45/21875",0.0657446095279119,0.160245095330952,0.130487565214876,"AOR",1
"GO:0033293","GO:0033293","monocarboxylic acid binding","1/33","46/21875",0.0671569058121809,0.160245095330952,0.130487565214876,"DIR1-like",1
"GO:0033612","GO:0033612","receptor serine/threonine kinase binding","1/33","46/21875",0.0671569058121809,0.160245095330952,0.130487565214876,"AtEPFL9",1
"GO:0004190","GO:0004190","aspartic-type endopeptidase activity","1/33","50/21875",0.0727854169185281,0.160245095330952,0.130487565214876,"NA",1
"GO:0050897","GO:0050897","cobalt ion binding","1/33","51/21875",0.0741873908585823,0.160245095330952,0.130487565214876,"ATCAT3",1
"GO:0070001","GO:0070001","aspartic-type peptidase activity","1/33","51/21875",0.0741873908585823,0.160245095330952,0.130487565214876,"NA",1
"GO:0008483","GO:0008483","transaminase activity","1/33","52/21875",0.0755873091183734,0.160245095330952,0.130487565214876,"AGT",1
"GO:0004620","GO:0004620","phospholipase activity","1/33","59/21875",0.0853294226756317,0.173940746223403,0.141639932376555,"ATSPLA2-ALPHA",1
"GO:0030247","GO:0030247","polysaccharide binding","1/33","64/21875",0.0922270440962707,0.181038271744531,0.147419446703591,"CRB",1
"GO:0046906","GO:0046906","tetrapyrrole binding","2/33","393/21875",0.118223632931475,0.210740889710652,0.171606285563788,"ATCAT3/LHB1B1",2
"GO:0016627","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","1/33","85/21875",0.120650278864203,0.210740889710652,0.171606285563788,"AOR",1
"GO:0016836","GO:0016836","hydro-lyase activity","1/33","88/21875",0.124639623997126,0.210740889710652,0.171606285563788,"ATBCA1",1
"GO:0019901","GO:0019901","protein kinase binding","1/33","92/21875",0.12993145999573,0.210740889710652,0.171606285563788,"AtEPFL9",1
"GO:0016651","GO:0016651","oxidoreductase activity, acting on NAD(P)H","1/33","94/21875",0.132565731784388,0.210740889710652,0.171606285563788,"NDH-O",1
"GO:0031406","GO:0031406","carboxylic acid binding","1/33","96/21875",0.135192268870985,0.210740889710652,0.171606285563788,"DIR1-like",1
"GO:0043177","GO:0043177","organic acid binding","1/33","96/21875",0.135192268870985,0.210740889710652,0.171606285563788,"DIR1-like",1
"GO:0005102","GO:0005102","signaling receptor binding","1/33","110/21875",0.153363297443084,0.229561761920701,0.186932119935427,"AtEPFL9",1
"GO:0004601","GO:0004601","peroxidase activity","1/33","112/21875",0.155928743946136,0.229561761920701,0.186932119935427,"ATCAT3",1
"GO:0016684","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","1/33","118/21875",0.163579936185303,0.229920386524778,0.187224147914914,"ATCAT3",1
"GO:0016298","GO:0016298","lipase activity","1/33","119/21875",0.164848579017765,0.229920386524778,0.187224147914914,"ATSPLA2-ALPHA",1
"GO:0019900","GO:0019900","kinase binding","1/33","137/21875",0.187367627370085,0.251528846178892,0.204819914465434,"AtEPFL9",1
"GO:0016209","GO:0016209","antioxidant activity","1/33","139/21875",0.189833091455768,0.251528846178892,0.204819914465434,"ATCAT3",1
"GO:0005543","GO:0005543","phospholipid binding","1/33","144/21875",0.195965060516015,0.253320687984117,0.20627901106949,"ATSPLA2-ALPHA",1
