"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015979","GO:0015979","photosynthesis","7/34","197/21895",1.87886549715556e-08,3.64499906448179e-06,2.55130156982176e-06,"PnsL2/NDF6/Lhca5/NDF2/LHB1B1/PnsL1/ATBCA1",7
"GO:0017014","GO:0017014","protein nitrosylation","3/34","16/21895",1.8895462523023e-06,9.16429932366613e-05,6.41451227755253e-05,"CRB/ATCAT3/ATGER3",3
"GO:0018119","GO:0018119","peptidyl-cysteine S-nitrosylation","3/34","16/21895",1.8895462523023e-06,9.16429932366613e-05,6.41451227755253e-05,"CRB/ATCAT3/ATGER3",3
"GO:0009409","GO:0009409","response to cold","6/34","427/21895",4.49677860791818e-05,0.00124625007133733,0.000872307429205182,"CRB/ATCAT3/AOR/Lhca5/ATBCA1/ATGER3",6
"GO:1902183","GO:1902183","regulation of shoot apical meristem development","2/34","10/21895",0.000104507909240454,0.00225272604362757,0.0015767859990665,"AFO/YAB3",2
"GO:0010275","GO:0010275","NAD(P)H dehydrogenase complex assembly","2/34","11/21895",0.000127607509936452,0.00247558569276716,0.00173277566124234,"NDH-O/CRR9",2
"GO:1902182","GO:1902182","shoot apical meristem development","2/34","15/21895",0.000242667051194946,0.00427976435743814,0.00299560283293283,"AFO/YAB3",2
"GO:2000038","GO:2000038","regulation of stomatal complex development","2/34","16/21895",0.000277063837615323,0.0044791987081144,0.00313519605722603,"ATBCA1/AtEPFL9",2
"GO:0009944","GO:0009944","polarity specification of adaxial/abaxial axis","2/34","23/21895",0.000580176009989267,0.00703463412111986,0.00492386219004049,"AFO/YAB3",2
"GO:0001708","GO:0001708","cell fate specification","2/34","35/21895",0.0013486129059547,0.0130815451877606,0.00915637183516613,"AFO/YAB3",2
