"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005856","GO:0005856","cytoskeleton","31/92","348/25052",9.58693460702386e-35,4.67470890978445e-33,2.38267711745246e-33,"TOR2/NA/CYCB2;3/CYCB2;4/AtAUR2/IQD6/RSW7/TBB7/BUBR1/NA/AtAUR3/POK2/NA/KINESIN-12B/NA/TRM7/ATK5/CORD3/PAKRP2/NA/NA/ARAC7/AtAUR1/NA/NA/NA/ADL1/AtFIM2/ATMAP65-3/NA/ATEB1C",31
"GO:0099081","GO:0099081","supramolecular polymer","26/92","184/25052",1.9682984883303e-34,4.67470890978445e-33,2.38267711745246e-33,"NA/AtAUR2/IQD6/RSW7/TBB7/BUBR1/NA/AtAUR3/POK2/NA/KINESIN-12B/NA/ATK5/CORD3/PAKRP2/NA/NA/AtAUR1/NA/NA/NA/ADL1/AtFIM2/ATMAP65-3/NA/ATEB1C",26
"GO:0099512","GO:0099512","supramolecular fiber","26/92","184/25052",1.9682984883303e-34,4.67470890978445e-33,2.38267711745246e-33,"NA/AtAUR2/IQD6/RSW7/TBB7/BUBR1/NA/AtAUR3/POK2/NA/KINESIN-12B/NA/ATK5/CORD3/PAKRP2/NA/NA/AtAUR1/NA/NA/NA/ADL1/AtFIM2/ATMAP65-3/NA/ATEB1C",26
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","26/92","184/25052",1.9682984883303e-34,4.67470890978445e-33,2.38267711745246e-33,"NA/AtAUR2/IQD6/RSW7/TBB7/BUBR1/NA/AtAUR3/POK2/NA/KINESIN-12B/NA/ATK5/CORD3/PAKRP2/NA/NA/AtAUR1/NA/NA/NA/ADL1/AtFIM2/ATMAP65-3/NA/ATEB1C",26
"GO:0000794","GO:0000794","condensed nuclear chromosome","7/92","42/25052",1.73479006557585e-10,1.64805056229706e-09,8.40003610699885e-10,"AtAUR2/BUBR1/AtAUR3/NA/3xHMG-box1/3xHMG-box2/AtAUR1",7
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","7/92","62/25052",2.97988104893678e-09,2.35907249707495e-08,1.20240814255344e-08,"CYCB2;3/CDKB2;2/CYCA1;1/CYCB2;4/CDKB2;1/CKS2/CDC2B",7
"GO:0009524","GO:0009524","phragmoplast","6/92","62/25052",1.08326295842161e-07,5.41631479210806e-07,2.76067014334594e-07,"POK2/KINESIN-12B/PAKRP2/ATMAP65-3/ANQ1/ATEB1C",6
"GO:0018995","GO:0018995","host cellular component","6/92","161/25052",2.89994228346585e-05,7.87127191226444e-05,4.01195022674974e-05,"IMPA-6/POLD4/CYCB2;3/CYCA1;1/CYCB2;4/ATIMPALPHA3",6
"GO:0033643","GO:0033643","host cell part","6/92","161/25052",2.89994228346585e-05,7.87127191226444e-05,4.01195022674974e-05,"IMPA-6/POLD4/CYCB2;3/CYCA1;1/CYCB2;4/ATIMPALPHA3",6
"GO:0033646","GO:0033646","host intracellular part","6/92","161/25052",2.89994228346585e-05,7.87127191226444e-05,4.01195022674974e-05,"IMPA-6/POLD4/CYCB2;3/CYCA1;1/CYCB2;4/ATIMPALPHA3",6
"GO:0033647","GO:0033647","host intracellular organelle","6/92","161/25052",2.89994228346585e-05,7.87127191226444e-05,4.01195022674974e-05,"IMPA-6/POLD4/CYCB2;3/CYCA1;1/CYCB2;4/ATIMPALPHA3",6
"GO:0033648","GO:0033648","host intracellular membrane-bounded organelle","6/92","161/25052",2.89994228346585e-05,7.87127191226444e-05,4.01195022674974e-05,"IMPA-6/POLD4/CYCB2;3/CYCA1;1/CYCB2;4/ATIMPALPHA3",6
"GO:0042025","GO:0042025","host cell nucleus","6/92","161/25052",2.89994228346585e-05,7.87127191226444e-05,4.01195022674974e-05,"IMPA-6/POLD4/CYCB2;3/CYCA1;1/CYCB2;4/ATIMPALPHA3",6
"GO:0043656","GO:0043656","host intracellular region","6/92","161/25052",2.89994228346585e-05,7.87127191226444e-05,4.01195022674974e-05,"IMPA-6/POLD4/CYCB2;3/CYCA1;1/CYCB2;4/ATIMPALPHA3",6
"GO:0043657","GO:0043657","host cell","6/92","161/25052",2.89994228346585e-05,7.87127191226444e-05,4.01195022674974e-05,"IMPA-6/POLD4/CYCB2;3/CYCA1;1/CYCB2;4/ATIMPALPHA3",6
"GO:0005938","GO:0005938","cell cortex","3/92","125/25052",0.0110306508187828,0.0261977956946091,0.0133528930964213,"NA/ARAC7/ATMAP65-3",3
