"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
2.27840377647959e-08,0.803711005998794,0.145,0.052,0.000447934182455887,"Chir04Ox-b25860.2"
0.000803565703475299,0.303208841467276,0.11,0.052,1,"Chir01Ox-b41050.2"
2.3056270053933e-102,0.522996266059064,0.416,0.053,4.53286269260323e-98,"Chir08Ox-b15750.2"
3.94505240745347e-56,0.304082357126211,0.324,0.053,7.75597303305353e-52,"Chir02Ox-b16340.2"
4.93893646562462e-11,0.403630272894107,0.162,0.053,9.70994909141801e-07,"Chir02Ox-b14850.2"
4.44335486817903e-85,0.720851012235911,0.387,0.054,8.73563567083997e-81,"Chir08Ox-b19970.2"
1.64546139285327e-08,2.18846769471658,0.145,0.054,0.000323497709834954,"Chir06Ox-b16320.2"
5.19636721382429e-39,0.744546671543876,0.277,0.055,1.02160579423785e-34,"Chir03Ox-b05930.2"
3.14925109719149e-74,0.840107664272355,0.37,0.056,6.19142765707846e-70,"Chir06Ox-b11030.2"
4.08289269198557e-27,0.261339309510116,0.249,0.056,8.02696703244363e-23,"Chir07Ox-b16300.2"
1.30243110430675e-58,0.717516736494334,0.335,0.057,2.56057955106707e-54,"Chir04Ox-b14340.2"
2.51750254397791e-17,0.322498692011747,0.208,0.057,4.94941000146057e-13,"Chir01Ox-b32760.2"
5.80410100831115e-36,0.489593902742671,0.277,0.058,1.14108625823397e-31,"Chir04Ox-b18480.2"
5.14799739273781e-06,0.386040223411701,0.139,0.059,0.101209628741225,"Chir07Ox-b19300.2"
1.74403854111233e-05,0.320912944191305,0.133,0.059,0.342877977182684,"Chir03Ox-b24030.2"
2.32455863443576e-05,0.25980749714308,0.133,0.06,0.457008227530071,"Chir04Ox-b01110.2"
2.5066202131297e-26,0.384386000721236,0.254,0.061,4.92801533901299e-22,"Chir01Ox-b16410.2"
2.59630351475995e-306,1.46938319489048,0.746,0.062,5.10433271001806e-302,"Chir03Ox-b26100.2"
9.06130406120545e-54,1.1720122981029,0.341,0.062,1.78145237843299e-49,"Chir07Ox-b01780.2"
1.11260404094817e-44,0.424668793839493,0.312,0.062,2.1873795445041e-40,"Chir07Ox-b30800.2"
5.2147501744154e-05,0.298570852001081,0.133,0.062,1,"Chir03Ox-b06920.2"
2.01441966471048e-129,1.03922920259157,0.514,0.064,3.96034906082081e-125,"Chir03Ox-b10860.2"
6.74015478300505e-113,0.514845642065263,0.48,0.064,1.32511443033879e-108,"Chir06Ox-b00840.2"
4.1311908635148e-143,1.88550942856521,0.555,0.067,8.12192123767009e-139,"Chir05Ox-b16920.2"
2.29363982448416e-36,0.344595116083987,0.301,0.067,4.50929589493586e-32,"Chir02Ox-b26840.2"
4.77052323292446e-18,0.258226421320698,0.225,0.067,9.37884867592949e-14,"Chir02Ox-b19470.2"
3.55133642601058e-37,0.350324265637477,0.306,0.068,6.9819274135368e-33,"Chir01Ox-b37920.2"
1.36280252555144e-190,0.928183499289148,0.642,0.069,2.67926976523412e-186,"Chir07Ox-b14510.2"
2.55363568243018e-08,0.393057785201581,0.173,0.069,0.000502044775165773,"Chir08Ox-b13980.2"
0.030491404718637,0.474554694258505,0.11,0.07,1,"Chir03Ox-b14600.2"
4.84960124589101e-66,0.528917164968295,0.399,0.071,9.53431604942172e-62,"Chir08Ox-b21160.2"
4.7628604979958e-21,0.394749267183782,0.249,0.071,9.36378373905975e-17,"Chir07Ox-b00360.2"
2.01853261374462e-54,0.467153554664206,0.37,0.072,3.96843511862191e-50,"Chir04Ox-b09280.2"
5.72032229737374e-15,0.369629800743563,0.225,0.072,1.12461536366368e-10,"Chir08Ox-b28560.2"
4.5455447424847e-28,0.345340435517556,0.289,0.073,8.93654096372493e-24,"Chir08Ox-b09440.2"
5.66175417695227e-05,0.466153926256103,0.162,0.078,1,"Chir02Ox-b03080.2"
2.34679271709556e-134,0.760220097461136,0.566,0.079,4.61379448180987e-130,"Chir03Ox-b25080.2"
5.12693799523053e-42,0.489176815593545,0.347,0.079,1.00795600986232e-37,"Chir07Ox-b18390.2"
3.67378314639095e-13,0.304762356865623,0.225,0.079,7.2226576658046e-09,"Chir01Ox-b24710.2"
6.12098407278972e-132,0.986142605885565,0.584,0.08,1.20338546871046e-127,"Chir05Ox-b01380.2"
9.99075234427539e-117,0.944556148096005,0.549,0.08,1.96418191088454e-112,"Chir04Ox-b30440.2"
1.05101680212838e-07,0.746413583552943,0.185,0.08,0.0020662990329844,"Chir07Ox-b11440.2"
0.00102497018769319,1.15742738370008,0.145,0.081,1,"Chir06Ox-b13540.2"
9.34832547111214e-52,0.826640102383103,0.393,0.082,1.83788078762065e-47,"Chir08Ox-b27800.2"
8.63163841895869e-15,0.273863792010567,0.237,0.082,1.69698011316728e-10,"Chir07Ox-b27100.2"
2.09413305173542e-52,0.472805351052119,0.387,0.083,4.11706557971183e-48,"Chir03Ox-b25030.2"
6.02030316934545e-15,0.666741255534488,0.237,0.083,1.18359160309332e-10,"Chir02Ox-b25340.2"
9.13809745277259e-197,1.66007785453412,0.694,0.084,1.79654995921509e-192,"Chir03Ox-b20920.2"
1.4100662775895e-72,0.50882352237726,0.457,0.084,2.77219030174096e-68,"Chir07Ox-b17440.2"
2.11329324577131e-54,0.433893799902535,0.416,0.084,4.15473452118639e-50,"Chir08Ox-b14990.2"
5.57679820597296e-29,1.5178836516673,0.318,0.084,1.09639852729428e-24,"Chir05Ox-b14840.2"
1.08384929478018e-24,0.548895646413777,0.289,0.084,2.13084771353784e-20,"Chir05Ox-b23590.2"
4.3198403804883e-20,0.255972401978281,0.272,0.084,8.49280618804e-16,"Chir02Ox-b24360.2"
5.75448352276831e-69,0.552162116336452,0.457,0.085,1.13133146057625e-64,"Chir06Ox-b06520.2"
8.56601802124127e-66,0.416427783623171,0.445,0.085,1.68407914297603e-61,"Chir06Ox-b13370.2"
1.23299948370983e-41,0.400618289471763,0.37,0.085,2.42407698497353e-37,"Chir05Ox-b13360.2"
9.37344951627952e-06,0.345312568539874,0.173,0.085,0.184282017490055,"Chir05Ox-b09690.2"
2.72119922635176e-124,1.54526718719608,0.595,0.086,5.34987767900756e-120,"Chir06Ox-b05170.2"
1.24717830864785e-33,0.459046140528191,0.335,0.086,2.45195255480168e-29,"Chir06Ox-b31150.2"
0.0861204357061257,0.295639407457149,0.121,0.086,1,"Chir04Ox-b20700.2"
2.39936655265363e-118,1.71923419647936,0.566,0.087,4.71715464251703e-114,"Chir08Ox-b05540.2"
2.1947110518628e-36,0.347520668918577,0.353,0.087,4.31480192796226e-32,"Chir05Ox-b26010.2"
0.0764412529238458,0.275573009009277,0.127,0.088,1,"Chir02Ox-b25940.2"
1.21578422130205e-126,1.67770907831855,0.607,0.089,2.39023177907984e-122,"Chir02Ox-b27910.2"
7.76439660333025e-78,0.68088626928239,0.48,0.089,1.52648037221473e-73,"Chir03Ox-b22760.2"
4.00268742604268e-45,0.636577530632647,0.387,0.089,7.86928347959991e-41,"Chir02Ox-b01960.2"
4.21080681715802e-39,0.436765629152641,0.364,0.09,8.27844620253266e-35,"Chir06Ox-b17670.2"
4.16623620765664e-51,0.503844786044191,0.416,0.092,8.19082038425295e-47,"Chir01Ox-b12730.2"
5.5614878332516e-85,0.645064439530953,0.509,0.093,1.09338850801727e-80,"Chir05Ox-b01490.2"
4.37915376242082e-17,0.357394362603314,0.266,0.094,8.60941629691933e-13,"Chir01Ox-b20470.2"
1.63388844831038e-27,0.424600469759546,0.341,0.096,3.2122246893782e-23,"Chir03Ox-b34040.2"
4.04791992482686e-20,0.574123357459617,0.295,0.096,7.95821057220961e-16,"Chir03Ox-b00140.2"
1.9171789744276e-18,0.798706918134074,0.289,0.096,3.76917386372466e-14,"Chir06Ox-b26800.2"
7.95243012007542e-103,0.771602928069234,0.561,0.097,1.56344776160683e-98,"Chir07Ox-b09330.2"
1.5861350533358e-37,0.367604450816276,0.382,0.097,3.11834151485818e-33,"Chir04Ox-b18640.2"
7.25702899138469e-39,0.408174297390776,0.393,0.098,1.42673189970623e-34,"Chir05Ox-b27260.2"
1.66494625901689e-129,1.17781974674378,0.636,0.1,3.27328434522721e-125,"Chir04Ox-b28190.2"
1.86311853315097e-22,0.270878183566013,0.318,0.1,3.6628910361748e-18,"Chir08Ox-b24740.2"
2.13037089567724e-94,1.16028045535583,0.555,0.101,4.18830918090145e-90,"Chir01Ox-b12230.2"
4.42475608685586e-17,0.339088927259272,0.289,0.102,8.69907046675862e-13,"Chir01Ox-b13940.2"
6.61946414132189e-16,0.351176637061572,0.277,0.102,1.30138665018388e-11,"Chir05Ox-b17740.2"
1.17421484567702e-09,0.319217898816769,0.231,0.102,2.30850638660103e-05,"Chir01Ox-b14380.2"
0.000107635981434512,0.263801110828618,0.185,0.102,1,"Chir03Ox-b15220.2"
3.72998086340844e-73,0.688667545314491,0.503,0.103,7.33314237746099e-69,"Chir07Ox-b32500.2"
3.35719717209619e-37,0.377442443023839,0.387,0.103,6.60024964034112e-33,"Chir07Ox-b18760.2"
3.61983572543101e-25,0.765295378197117,0.329,0.103,7.11659703619737e-21,"Chir07Ox-b33760.2"
4.96941218521415e-22,0.54769843331783,0.312,0.103,9.76986435613103e-18,"Chir08Ox-b21550.2"
3.12054746620023e-104,0.87060224148404,0.595,0.104,6.13499631854966e-100,"Chir04Ox-b24360.2"
1.08617913320612e-94,1.42788773784196,0.566,0.104,2.13542817588323e-90,"Chir03Ox-b26570.2"
2.83563111336032e-23,0.298738110440249,0.329,0.104,5.57485076886639e-19,"Chir03Ox-b19780.2"
8.0340911156013e-10,0.590991407378294,0.237,0.104,1.57950231332722e-05,"Chir07Ox-b16740.2"
9.5685218421164e-19,0.277649838643824,0.301,0.105,1.88117139416008e-14,"Chir05Ox-b15940.2"
1.55429071777142e-17,0.515598946751423,0.295,0.105,3.05573555113861e-13,"Chir07Ox-b12250.2"
5.78056654407003e-36,0.343601298543964,0.399,0.106,1.13645938256417e-31,"Chir07Ox-b23030.2"
4.41306525816025e-21,0.305364786830413,0.324,0.107,8.67608629754305e-17,"Chir02Ox-b15570.2"
8.66501851850701e-21,1.15303106437622,0.312,0.107,1.70354264073848e-16,"Chir06Ox-b24490.2"
1.27271123340802e-12,0.343383601582575,0.272,0.107,2.50215028488017e-08,"Chir03Ox-b10260.2"
2.64068979262692e-18,0.250016283062006,0.301,0.108,5.19159613230453e-14,"Chir02Ox-b22570.2"
2.07675767831876e-06,0.473552042218563,0.214,0.108,0.0408290559557467,"Chir05Ox-b06230.2"
0.000360718600246207,0.280668413588993,0.191,0.108,1,"Chir08Ox-b09780.2"
4.75182797642694e-110,1.26268253151588,0.613,0.109,9.34209380165536e-106,"Chir03Ox-b33620.2"
3.60042899190031e-85,1.74220380430432,0.555,0.109,7.078443398076e-81,"Chir04Ox-b27400.2"
8.4764924903692e-28,0.272459764506238,0.364,0.109,1.66647842360658e-23,"Chir07Ox-b19800.2"
3.76560845180672e-24,0.283381019754123,0.341,0.109,7.403186216252e-20,"Chir01Ox-b18710.2"
2.14884671986393e-16,0.313305805130505,0.289,0.109,4.22463265125249e-12,"Chir01Ox-b27770.2"
7.50780822618427e-63,0.974165101281105,0.497,0.11,1.47603509726783e-58,"Chir07Ox-b15850.2"
1.31111405384854e-17,0.347779658127701,0.306,0.11,2.57765022986624e-13,"Chir03Ox-b25280.2"
1.58678587530466e-15,0.289661739799361,0.295,0.11,3.11962103084897e-11,"Chir04Ox-b26890.2"
3.61049865633266e-85,1.9115920155844,0.555,0.111,7.09824035835e-81,"Chir02Ox-b03090.2"
2.93258973291538e-80,0.910194796916811,0.526,0.112,5.76547141491163e-76,"Chir06Ox-b10810.2"
0.15068586196388,0.255591932133934,0.139,0.112,1,"Chir01Ox-b27860.2"
2.33968167256268e-42,0.505550535811906,0.422,0.113,4.59981416825823e-38,"Chir03Ox-b34030.2"
1.58998492951326e-11,0.436255461445179,0.266,0.113,3.12591037142307e-07,"Chir08Ox-b19230.2"
5.13515512862757e-98,0.86313036109505,0.595,0.114,1.00957149828818e-93,"Chir08Ox-b06780.2"
1.0186865092927e-28,0.641968086219536,0.364,0.114,2.00273767726945e-24,"Chir08Ox-b01810.2"
8.60541466028433e-16,0.569529512339467,0.306,0.114,1.6918245222119e-11,"Chir07Ox-b36890.2"
1.43513167393633e-14,0.443260478140201,0.289,0.114,2.82146887095883e-10,"Chir07Ox-b32420.2"
1.29307537493934e-06,0.293014795774251,0.225,0.116,0.0254218618713073,"Chir07Ox-b19220.2"
8.52971882140495e-16,1.94171529390354,0.289,0.117,1.67694272028821e-11,"Chir01Ox-b40270.2"
7.1629078973827e-11,0.295349241503852,0.266,0.117,1.40822769262544e-06,"Chir05Ox-b15640.2"
6.72276294310546e-27,0.292609462308233,0.382,0.118,1.32169519461453e-22,"Chir01Ox-b23320.2"
2.20800929856383e-22,1.07014942148894,0.335,0.118,4.34094628097649e-18,"Chir02Ox-b19370.2"
9.90584406964807e-35,0.404048282983046,0.41,0.119,1.94748894409281e-30,"Chir05Ox-b02590.2"
1.01357712034078e-17,0.670551140697683,0.312,0.119,1.99269261858996e-13,"Chir04Ox-b30830.2"
2.33724175146902e-33,0.419208915152208,0.405,0.12,4.59501728338808e-29,"Chir03Ox-b06410.2"
1.74143598344706e-31,0.990590116904698,0.399,0.12,3.42366314345692e-27,"Chir06Ox-b17980.2"
0.48082705061957,0.438657108732752,0.104,0.121,1,"Chir07Ox-b14210.2"
3.71844604639441e-27,0.75494372983072,0.376,0.122,7.31046492721141e-23,"Chir07Ox-b31330.2"
3.06555619348962e-59,0.778891309149985,0.509,0.123,6.02688347640059e-55,"Chir02Ox-b06050.2"
2.6297191058832e-21,0.610318047061896,0.347,0.123,5.17002776216637e-17,"Chir04Ox-b20470.2"
8.40829491678192e-96,0.819436640071001,0.607,0.125,1.65307078063933e-91,"Chir03Ox-b03130.2"
3.86987916693358e-38,0.413365749566209,0.451,0.125,7.60818244219142e-34,"Chir01Ox-b07190.2"
9.54427412773861e-40,0.332653741120571,0.462,0.126,1.87640429351341e-35,"Chir06Ox-b24990.2"
1.32818250836926e-29,0.322667669105717,0.393,0.126,2.61120681145396e-25,"Chir01Ox-b25010.2"
1.77360922062108e-09,0.517154549164109,0.26,0.126,3.48691572774105e-05,"Chir01Ox-b34370.2"
4.57388839064572e-60,0.577037528710578,0.509,0.127,8.99226457600948e-56,"Chir02Ox-b18680.2"
7.46827754586096e-13,0.382367775498176,0.301,0.127,1.46826336551627e-08,"Chir06Ox-b19160.2"
2.2426306813259e-179,2.50558429418269,0.798,0.128,4.40901191948671e-175,"Chir07Ox-b15930.2"
3.84512769045112e-64,1.64089454690681,0.543,0.128,7.55952103942689e-60,"Chir02Ox-b03290.2"
8.97270527021378e-25,0.274752519056029,0.393,0.128,1.76403385612403e-20,"Chir05Ox-b21050.2"
3.0012084279634e-15,0.285495706261559,0.324,0.129,5.90037576937605e-11,"Chir07Ox-b03500.2"
3.18518197251424e-11,0.349455715096715,0.283,0.129,6.26206775796299e-07,"Chir08Ox-b29020.2"
0.000540238252213544,0.817037394306214,0.214,0.129,1,"Chir08Ox-b11300.2"
5.04924646135967e-94,0.830176928451477,0.63,0.13,9.92681854303311e-90,"Chir04Ox-b23930.2"
3.61816874774948e-13,0.571085028711671,0.295,0.13,7.11331975807547e-09,"Chir07Ox-b31300.2"
2.26300772483346e-06,0.547991689017574,0.254,0.13,0.0444907318702258,"Chir03Ox-b13230.2"
0.927589528876709,0.443002472788231,0.133,0.131,1,"Chir03Ox-b12850.2"
1.53438223764167e-07,0.271849908041587,0.254,0.132,0.00301659547920353,"Chir01Ox-b13500.2"
1.77659933939707e-20,0.41315392204185,0.358,0.133,3.49279430125464e-16,"Chir01Ox-b20700.2"
1.19154430371953e-05,0.716062573737011,0.237,0.133,0.234257610111259,"Chir02Ox-b17600.2"
0.000679485176838195,1.1563118040792,0.214,0.133,1,"Chir01Ox-b25150.2"
3.31745408147116e-64,0.746125191719899,0.549,0.135,6.5221147241723e-60,"Chir02Ox-b26280.2"
3.41851507332392e-18,0.687665108583413,0.341,0.135,6.72080063415482e-14,"Chir05Ox-b05500.2"
2.9757021287153e-10,0.331117089329665,0.283,0.135,5.85023038505429e-06,"Chir01Ox-b29960.2"
1.43067637704114e-27,0.428753142558757,0.393,0.136,2.81270975726288e-23,"Chir08Ox-b05180.2"
2.45381112312474e-20,0.337191125470243,0.358,0.136,4.82419266806324e-16,"Chir07Ox-b26470.2"
3.6220843591442e-16,1.47328881088799,0.329,0.136,7.12101785007749e-12,"Chir07Ox-b03830.2"
1.72905571184542e-15,0.295877695099507,0.324,0.136,3.3993235294881e-11,"Chir08Ox-b19780.2"
1.18462209891373e-07,0.355119139824628,0.26,0.137,0.00232896704646439,"Chir04Ox-b10760.2"
0.00632635146464848,0.543293360738371,0.202,0.137,1,"Chir08Ox-b21530.2"
5.06921022298526e-20,0.271431393013953,0.37,0.139,9.96606729838902e-16,"Chir04Ox-b25610.2"
1.33510228667295e-18,0.723553712180277,0.364,0.139,2.62481109559902e-14,"Chir02Ox-b14000.2"
1.38266019960815e-15,0.382456722424546,0.335,0.14,2.71830995242962e-11,"Chir01Ox-b01020.2"
1.47503769376081e-15,0.425844984823023,0.335,0.141,2.89992410593376e-11,"Chir03Ox-b16920.2"
1.52605048608686e-44,0.674477727267908,0.491,0.143,3.00021525564677e-40,"Chir08Ox-b00500.2"
6.19002113271835e-35,0.523884958080286,0.439,0.143,1.21695815469243e-30,"Chir01Ox-b09970.2"
1.83181516117239e-15,0.403010712512575,0.341,0.143,3.60134860686492e-11,"Chir01Ox-b25920.2"
5.8761239033009e-100,1.10102972438262,0.676,0.145,1.15524595938896e-95,"Chir05Ox-b03000.2"
2.06072905711494e-81,1.15040364191184,0.642,0.145,4.05139332628796e-77,"Chir01Ox-b08470.2"
2.28942899256713e-51,0.480234173833239,0.52,0.145,4.50101739938698e-47,"Chir02Ox-b19380.2"
5.09118333051358e-45,0.500134654387356,0.503,0.145,1.00092664277897e-40,"Chir03Ox-b24320.2"
6.7349371238493e-18,0.393436734949368,0.353,0.145,1.32408863854877e-13,"Chir04Ox-b20530.2"
9.9103023316535e-48,1.04284772219781,0.52,0.146,1.94836543840308e-43,"Chir07Ox-b00350.2"
2.25017995254536e-27,0.574052165587584,0.428,0.148,4.42385378670418e-23,"Chir08Ox-b30130.2"
1.39165772640118e-31,0.424275627048059,0.445,0.15,2.73599909010472e-27,"Chir01Ox-b38500.2"
1.27037034305766e-25,0.377693135480437,0.422,0.15,2.49754809445136e-21,"Chir03Ox-b13500.2"
2.83849404298542e-13,0.264997107936355,0.335,0.15,5.58047928850933e-09,"Chir06Ox-b20630.2"
8.12630635305925e-13,0.322716675137031,0.329,0.15,1.59763182901145e-08,"Chir03Ox-b22260.2"
4.04000719640541e-56,0.661584273068993,0.555,0.151,7.94265414813304e-52,"Chir04Ox-b17970.2"
0.000138928265094084,0.370006246668983,0.249,0.151,1,"Chir05Ox-b26930.2"
6.74040154471024e-66,1.93019083080844,0.607,0.152,1.32516294369003e-61,"Chir06Ox-b17250.2"
0.1035530372722,0.307406224991838,0.191,0.152,1,"Chir07Ox-b30770.2"
1.03597932629985e-62,0.775362040594708,0.595,0.153,2.0367353555055e-58,"Chir01Ox-b40390.2"
3.8686193723063e-22,0.350574676057631,0.399,0.153,7.60570568595419e-18,"Chir01Ox-b23990.2"
0.00196896333096955,0.649760834598177,0.225,0.153,1,"Chir06Ox-b32090.2"
4.47739706056629e-48,0.616111647508588,0.509,0.154,8.80256262107332e-44,"Chir07Ox-b05240.2"
1.24740806160762e-49,0.687908416214964,0.52,0.155,2.45240424912058e-45,"Chir01Ox-b31270.2"
