"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016765","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","16/339","156/21875",2.90392801937101e-09,9.90239454605513e-07,7.82532182062081e-07,"ATDHAR1/NA/SPDS1/ATGSTU20/ATGSTU19/ATGSTF7/MAT3/ACS1/AtCGS1/ATGSTF11/ATCYSD1/ATGSTU27/ARATH;BSAS3;1/ATCYS-3A/AtDAHP1/ATCYSD2",16
"GO:0030170","GO:0030170","pyridoxal phosphate binding","11/339","99/21875",3.93928538294665e-07,3.98153175877081e-05,3.14638719013838e-05,"AlaAT1/ALF1/ACS1/AtCGS1/ATCYSD1/CBL/ARATH;BSAS3;1/SHM4/ATCYS-3A/ATCYSD2/NA",11
"GO:0070279","GO:0070279","vitamin B6 binding","11/339","99/21875",3.93928538294665e-07,3.98153175877081e-05,3.14638719013838e-05,"AlaAT1/ALF1/ACS1/AtCGS1/ATCYSD1/CBL/ARATH;BSAS3;1/SHM4/ATCYS-3A/ATCYSD2/NA",11
"GO:0016829","GO:0016829","lyase activity","20/339","343/21875",4.67041848536166e-07,3.98153175877081e-05,3.14638719013838e-05,"ATGLX1/ASB1/EMB1144/AtFBA3/ALF1/ADT3/ATLEUD1/SAMDC/THA2/ATCYSD1/ATNIT1/TRP3/CBL/IPMI1/ARATH;BSAS3;1/ATLEUC1/TSB2/ATPDX1/AtNIT4/ATCYSD2",20
"GO:0019842","GO:0019842","vitamin binding","12/339","135/21875",1.32858099843843e-06,9.06092240935009e-05,7.16035232842606e-05,"AlaAT1/P4H5/ALF1/ACS1/AtCGS1/ATCYSD1/CBL/ARATH;BSAS3;1/SHM4/ATCYS-3A/ATCYSD2/NA",12
"GO:0005507","GO:0005507","copper ion binding","14/339","191/21875",1.81025263544194e-06,0.000102882691447617,8.13025745040592e-05,"AtSOD1/ATDHAR1/ACO2/ATGSTF7/MAT3/CuAO&#950;-zeta/GAPC/ATMT-1/ARATH;BSAS3;1/ATSAHH1/ATPCAP1/MT2B/SIR/ATCIMS",14
"GO:0043295","GO:0043295","glutathione binding","5/339","19/21875",8.44086254542067e-06,0.000319814903109828,0.000252732258669905,"ATGSTU20/ATGSTU19/ATGSTF7/ATGSTF11/AtGSH2",5
"GO:1900750","GO:1900750","oligopeptide binding","5/339","19/21875",8.44086254542067e-06,0.000319814903109828,0.000252732258669905,"ATGSTU20/ATGSTU19/ATGSTF7/ATGSTF11/AtGSH2",5
"GO:0005372","GO:0005372","water transmembrane transporter activity","6/339","36/21875",1.74367782039583e-05,0.000540540124322708,0.000427159351216587,"GAMMA-TIP/PIP2;2/AQP1/GAMMA-TIP2/AtPIP2;1/PIP2;7",6
"GO:0015250","GO:0015250","water channel activity","6/339","36/21875",1.74367782039583e-05,0.000540540124322708,0.000427159351216587,"GAMMA-TIP/PIP2;2/AQP1/GAMMA-TIP2/AtPIP2;1/PIP2;7",6
"GO:0072341","GO:0072341","modified amino acid binding","5/339","24/21875",2.89500593811738e-05,0.000822664187415022,0.000650106596629867,"ATGSTU20/ATGSTU19/ATGSTF7/ATGSTF11/AtGSH2",5
