"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","45/329","155/21895",2.49311830221299e-45,2.71001959450552e-42,2.08109769858411e-42,"BUS1/UGT74B1/FMO/ATMKK9/ATSOT18/ATSOT16/AKN1/DMR1/ALF1/MAT3/ATLEUD1/ACS1/AtCGS1/SAMDC/ATMS2/ATCYSD1/ATSERAT2;2/BCAT4/APS1/CBL/IPMI1/MTHFR1/ARATH;BSAS3;1/BASS5/ATLEUC1/CYP83A1/APS3/ATCYS-3A/ATECS1/GGP1/ATR4/AKN2/CYP79B2/SIR/CYP79A2/ATMYB29/AtMYB76/ATIMD1/ATCIMS/GSM1/AtGSH2/ATCYSD2/THI1/AtATR1/AtMYB28",45
"GO:0006790","GO:0006790","sulfur compound metabolic process","56/329","374/21895",2.53192724266749e-39,1.37610245638978e-36,1.05674647549227e-36,"BUS1/UGT74B1/APR2/FMO/ATMKK9/ATSOT18/ATSOT16/ATGSTU20/ATGSTU19/AKN1/DMR1/ALF1/MAT3/ATLEUD1/ACS1/AtCGS1/SAMDC/ATMS2/ATCYSD1/ATSERAT2;2/BCAT4/APS1/ATGSTU27/HINT1/CBL/IPMI1/MTHFR1/ARATH;BSAS3;1/BASS5/ATLEUC1/CYP83A1/ATSAHH1/APS3/ATCYS-3A/ATECS1/GGP1/ATR4/EDA9/AKN2/CYP79B2/SIR/CYP79A2/ATMYB29/AtMYB76/ATIMD1/ATCIMS/GSM1/AtGSH2/ATCYSD2/ATH2/ATERF-9/AHL/THI1/AtATR1/AtMYB28/ALX8",56
"GO:0008652","GO:0008652","cellular amino acid biosynthetic process","37/329","207/21895",5.47286287167772e-29,1.98300064717123e-26,1.5228000902598e-26,"NA/ASB1/EMB1144/DMR1/ADT3/ATLEUD1/ACS1/AtCGS1/ATMS2/THA2/ATCYSD1/ATSERAT2;2/RidA/ATCM1/ATBCAT-3/TRP3/CBL/IPMI1/MTHFR1/ARATH;BSAS3;1/ATLEUC1/SHM4/ATCYS-3A/TSB2/ATR4/EDA9/AtDAHP1/SIR/ATIMD1/AtMYB43/ATCIMS/pat1/GSM1/ATCYSD2/ATGSL1/GLT1/AtATR1",37
"GO:0016144","GO:0016144","S-glycoside biosynthetic process","23/329","52/21895",1.28321388595863e-28,2.32475582339505e-26,1.78524317818455e-26,"BUS1/UGT74B1/FMO/ATSOT18/ATSOT16/AKN1/ALF1/ATLEUD1/BCAT4/IPMI1/BASS5/ATLEUC1/CYP83A1/ATECS1/ATR4/AKN2/CYP79A2/ATMYB29/AtMYB76/ATIMD1/GSM1/AtATR1/AtMYB28",23
"GO:0019758","GO:0019758","glycosinolate biosynthetic process","23/329","52/21895",1.28321388595863e-28,2.32475582339505e-26,1.78524317818455e-26,"BUS1/UGT74B1/FMO/ATSOT18/ATSOT16/AKN1/ALF1/ATLEUD1/BCAT4/IPMI1/BASS5/ATLEUC1/CYP83A1/ATECS1/ATR4/AKN2/CYP79A2/ATMYB29/AtMYB76/ATIMD1/GSM1/AtATR1/AtMYB28",23
"GO:0019761","GO:0019761","glucosinolate biosynthetic process","23/329","52/21895",1.28321388595863e-28,2.32475582339505e-26,1.78524317818455e-26,"BUS1/UGT74B1/FMO/ATSOT18/ATSOT16/AKN1/ALF1/ATLEUD1/BCAT4/IPMI1/BASS5/ATLEUC1/CYP83A1/ATECS1/ATR4/AKN2/CYP79A2/ATMYB29/AtMYB76/ATIMD1/GSM1/AtATR1/AtMYB28",23
"GO:0006520","GO:0006520","cellular amino acid metabolic process","46/329","417/21895",2.07722760684837e-26,3.22563772663454e-24,2.47705487553497e-24,"AlaAT1/NA/ASB1/EMB1144/FMO/DMR1/ALF1/ADT3/NA/ATLEUD1/ACS1/AtCGS1/ATMS2/THA2/ATCYSD1/ATSERAT2;2/BCAT4/RidA/ATCM1/AT-POX/ATBCAT-3/TRP3/CBL/IPMI1/MTHFR1/ARATH;BSAS3;1/BASS5/ATLEUC1/SHM4/ATCYS-3A/TSB2/ATR4/EDA9/CYP79B2/AtDAHP1/ATPDX1/SIR/ATIMD1/AtMYB43/ATCIMS/pat1/GSM1/ATCYSD2/ATGSL1/GLT1/AtATR1",46
"GO:1901659","GO:1901659","glycosyl compound biosynthetic process","24/329","74/21895",6.72217764022448e-26,9.13375886865502e-24,7.01406166933949e-24,"BUS1/UGT74B1/FMO/ATSOT18/ATSOT16/AKN1/ALF1/ATLEUD1/SAMDC/BCAT4/IPMI1/BASS5/ATLEUC1/CYP83A1/ATECS1/ATR4/AKN2/CYP79A2/ATMYB29/AtMYB76/ATIMD1/GSM1/AtATR1/AtMYB28",24
"GO:0044550","GO:0044550","secondary metabolite biosynthetic process","32/329","173/21895",1.11532146904224e-25,1.34706048538768e-23,1.03444435666724e-23,"APX1/ATCCR1/BUS1/UGT74B1/FMO/ATMKK9/ATSOT18/ATSOT16/AKN1/ALF1/ATLEUD1/BCAT4/IPMI1/GT72B1/BASS5/ATLEUC1/CYP83A1/ATECS1/GGP1/ATR4/CCoAOMT1/AKN2/CYP79B2/CYP79A2/ATMYB29/AtMYB76/ATIMD1/AtMYB43/GSM1/HCT/AtATR1/AtMYB28",32
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","37/329","288/21895",1.04411204358874e-23,1.13494979138096e-21,8.7155879006934e-22,"AlaAT1/ASB1/FMO/DMR1/ADT3/NA/ATLEUD1/ACS1/AtCGS1/ATMS2/THA2/ATCYSD1/ATSERAT2;2/AT-POX/ATBCAT-3/TRP3/CBL/IPMI1/MTHFR1/ARATH;BSAS3;1/BASS5/ATLEUC1/SHM4/ATCYS-3A/TSB2/ATR4/EDA9/CYP79B2/ATIMD1/AtMYB43/ATCIMS/pat1/GSM1/ATCYSD2/ATGSL1/GLT1/AtATR1",37
