"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir01Ox-b12180.2",0,0.793649111793242,0.146,0,0,"Chir01Ox-b12180.2"
"Chir01Ox-b20670.2",0,3.90869307237027,0.104,0,0,"Chir01Ox-b20670.2"
"Chir02Ox-b01610.2",0,0.421431651617726,0.104,0,0,"Chir02Ox-b01610.2"
"Chir02Ox-b02760.2",0,0.421180749410129,0.104,0,0,"Chir02Ox-b02760.2"
"Chir02Ox-b18510.2",0,0.844356037626115,0.104,0,0,"Chir02Ox-b18510.2"
"Chir04Ox-b23070.2",0,0.306929424533866,0.104,0,0,"Chir04Ox-b23070.2"
"Chir06Ox-b02250.2",0,0.886661374751685,0.115,0,0,"Chir06Ox-b02250.2"
"Chir06Ox-b22830.2",0,3.12108848081998,0.146,0,0,"Chir06Ox-b22830.2"
"Chir07Ox-b15730.2",0,1.87979589399406,0.115,0,0,"Chir07Ox-b15730.2"
"Chir02Ox-b02290.2",0,1.1592593079705,0.354,0.001,0,"Chir02Ox-b02290.2"
"Chir04Ox-b09120.2",0,0.638210470040633,0.167,0.001,0,"Chir04Ox-b09120.2"
"Chir04Ox-b29500.2",0,1.36461107850937,0.417,0.001,0,"Chir04Ox-b29500.2"
"Chir01Ox-b32290.2",9.58139232802566e-295,0.408301125463233,0.115,0.001,1.88370173168984e-290,"Chir01Ox-b32290.2"
"Chir07Ox-b32860.2",2.04077191677496e-217,0.537942417894346,0.125,0.001,4.01215758837957e-213,"Chir07Ox-b32860.2"
"Chir01Ox-b42020.2",2.46724032834015e-197,0.324351738750075,0.135,0.001,4.85059448551674e-193,"Chir01Ox-b42020.2"
"Chir07Ox-b34670.2",1.61397166057595e-147,0.925930428835158,0.104,0.001,3.17306828469231e-143,"Chir07Ox-b34670.2"
"Chir06Ox-b35840.2",0,2.83219860858101,0.562,0.002,0,"Chir06Ox-b35840.2"
"Chir08Ox-b21690.2",0,0.380342087797693,0.198,0.002,0,"Chir08Ox-b21690.2"
"Chir08Ox-b22940.2",0,2.1618476427505,0.531,0.002,0,"Chir08Ox-b22940.2"
"Chir05Ox-b12260.2",1.09613643327612e-181,0.665138467315755,0.135,0.002,2.15500422782084e-177,"Chir05Ox-b12260.2"
"Chir06Ox-b05160.2",6.27539355756566e-124,1.03511990164116,0.115,0.002,1.23374237341741e-119,"Chir06Ox-b05160.2"
"Chir08Ox-b00330.2",2.49127031398719e-110,1.47800771368769,0.115,0.002,4.89783743729882e-106,"Chir08Ox-b00330.2"
"Chir01Ox-b01590.2",1.00007232617453e-95,0.273438066947454,0.115,0.002,1.96614219325913e-91,"Chir01Ox-b01590.2"
"Chir01Ox-b00330.2",0,1.99521319963831,0.479,0.003,0,"Chir01Ox-b00330.2"
"Chir03Ox-b09310.2",0,2.83320442696116,0.562,0.003,0,"Chir03Ox-b09310.2"
"Chir04Ox-b01420.2",0,0.547496746808085,0.24,0.003,0,"Chir04Ox-b01420.2"
"Chir04Ox-b10520.2",0,1.51144595307141,0.354,0.003,0,"Chir04Ox-b10520.2"
"Chir06Ox-b24890.2",0,0.709868041839996,0.24,0.003,0,"Chir06Ox-b24890.2"
"Chir07Ox-b26460.2",0,0.40616988118174,0.25,0.003,0,"Chir07Ox-b26460.2"
"Chir02Ox-b06300.2",7.93480005106142e-204,0.620049047576397,0.188,0.003,1.55998169003867e-199,"Chir02Ox-b06300.2"
"Chir05Ox-b09080.2",7.90234246682885e-158,0.269812046363398,0.156,0.003,1.55360052897855e-153,"Chir05Ox-b09080.2"
"Chir05Ox-b00370.2",2.65408879917687e-143,0.25119821374188,0.146,0.003,5.21793857918173e-139,"Chir05Ox-b00370.2"
"Chir05Ox-b21620.2",7.46227864746049e-128,0.582651669749544,0.146,0.003,1.46708398209073e-123,"Chir05Ox-b21620.2"
"Chir08Ox-b01400.2",2.65974966136731e-71,0.421271901671011,0.115,0.003,5.22906783424813e-67,"Chir08Ox-b01400.2"
"Chir02Ox-b15150.2",0,0.878695502434812,0.365,0.004,0,"Chir02Ox-b15150.2"
"Chir02Ox-b15170.2",0,2.22689059386348,0.469,0.004,0,"Chir02Ox-b15170.2"
"Chir03Ox-b13690.2",0,0.871295987912423,0.302,0.004,0,"Chir03Ox-b13690.2"
"Chir06Ox-b14660.2",0,0.8548168078001,0.396,0.004,0,"Chir06Ox-b14660.2"
"Chir08Ox-b17250.2",9.27588908775271e-244,0.720199123981995,0.24,0.004,1.82363979465218e-239,"Chir08Ox-b17250.2"
"Chir02Ox-b17260.2",1.59546795376526e-240,1.07268191438012,0.24,0.004,3.1366899971025e-236,"Chir02Ox-b17260.2"
"Chir06Ox-b21910.2",5.09670589787557e-199,1.16276434566064,0.208,0.004,1.00201237952234e-194,"Chir06Ox-b21910.2"
"Chir02Ox-b13200.2",2.62566211120245e-105,0.311041912200157,0.156,0.004,5.16205171062403e-101,"Chir02Ox-b13200.2"
"Chir07Ox-b11180.2",4.26464269185875e-73,0.34247225060761,0.125,0.004,8.38428753219431e-69,"Chir07Ox-b11180.2"
"Chir03Ox-b26850.2",0,0.870999697647074,0.354,0.005,0,"Chir03Ox-b26850.2"
"Chir06Ox-b24530.2",0,0.819214050244785,0.302,0.005,0,"Chir06Ox-b24530.2"
"Chir06Ox-b36570.2",1.39784171493832e-41,0.34169517977352,0.104,0.005,2.74815681156874e-37,"Chir06Ox-b36570.2"
"Chir02Ox-b18880.2",0,1.85683100030891,0.354,0.006,0,"Chir02Ox-b18880.2"
"Chir08Ox-b05990.2",0,0.573940007666948,0.385,0.006,0,"Chir08Ox-b05990.2"
"Chir07Ox-b08860.2",2.45188372140178e-235,0.299920646980031,0.281,0.006,4.8204033962759e-231,"Chir07Ox-b08860.2"
"Chir07Ox-b19470.2",6.46432482682537e-223,0.831860432064999,0.271,0.006,1.27088626095387e-218,"Chir07Ox-b19470.2"
"Chir05Ox-b25500.2",1.03372231753843e-220,1.05210803892281,0.271,0.006,2.03229807628056e-216,"Chir05Ox-b25500.2"
"Chir07Ox-b10990.2",4.32905232798207e-164,0.375173192484067,0.229,0.006,8.51091687681275e-160,"Chir07Ox-b10990.2"
"Chir03Ox-b05870.2",4.04588407509563e-115,0.288616104485645,0.188,0.006,7.954208091638e-111,"Chir03Ox-b05870.2"
"Chir05Ox-b08860.2",8.9055516001014e-115,0.672767994261995,0.188,0.006,1.75083144457994e-110,"Chir05Ox-b08860.2"
"Chir03Ox-b31140.2",8.39244939567849e-94,0.274888798786841,0.177,0.006,1.64995555119039e-89,"Chir03Ox-b31140.2"
"Chir01Ox-b26630.2",2.47740378711863e-91,1.20828759533546,0.177,0.006,4.87057584547523e-87,"Chir01Ox-b26630.2"
"Chir01Ox-b24410.2",8.05468187377307e-67,0.728105497586155,0.146,0.006,1.58355045638378e-62,"Chir01Ox-b24410.2"
"Chir05Ox-b04610.2",3.51379576753329e-57,1.48058908444243,0.135,0.006,6.90812247897044e-53,"Chir05Ox-b04610.2"
"Chir03Ox-b16730.2",7.00937950479204e-35,2.79740313916411,0.104,0.006,1.37804401064212e-30,"Chir03Ox-b16730.2"
"Chir05Ox-b18550.2",0,0.850264789214324,0.438,0.007,0,"Chir05Ox-b18550.2"
"Chir04Ox-b10290.2",6.22946349495883e-238,0.618969047711287,0.302,0.007,1.22471252310891e-233,"Chir04Ox-b10290.2"
"Chir05Ox-b27720.2",2.96885032471033e-211,2.31225096965826,0.292,0.007,5.83675973838051e-207,"Chir05Ox-b27720.2"
"Chir03Ox-b24750.2",5.04021569832132e-116,0.253593169634743,0.208,0.007,9.90906406289971e-112,"Chir03Ox-b24750.2"
"Chir05Ox-b16720.2",3.5308468028075e-31,0.257572771501641,0.104,0.007,6.94164481431954e-27,"Chir05Ox-b16720.2"
"Chir06Ox-b31200.2",0,1.35677094382359,0.385,0.008,0,"Chir06Ox-b31200.2"
"Chir08Ox-b15600.2",2.96843516783515e-221,0.552447469303495,0.323,0.008,5.8359435399639e-217,"Chir08Ox-b15600.2"
"Chir04Ox-b18610.2",1.70360245266441e-101,1.19277261115053,0.208,0.008,3.34928242193823e-97,"Chir04Ox-b18610.2"
"Chir04Ox-b29670.2",1.84456647059452e-91,0.631449563124979,0.198,0.008,3.62641768118883e-87,"Chir04Ox-b29670.2"
"Chir01Ox-b23210.2",6.99756773507859e-190,0.766473467814337,0.302,0.009,1.37572181671645e-185,"Chir01Ox-b23210.2"
"Chir06Ox-b13350.2",7.95946956516675e-180,0.580329461409847,0.292,0.009,1.56483171651178e-175,"Chir06Ox-b13350.2"
"Chir01Ox-b22800.2",9.1384163547868e-55,0.420226572751377,0.167,0.009,1.79661265535108e-50,"Chir01Ox-b22800.2"
"Chir06Ox-b37870.2",8.67458879403947e-34,0.853110987356765,0.125,0.009,1.70542415690816e-29,"Chir06Ox-b37870.2"
"Chir08Ox-b03570.2",8.79962222690835e-27,0.303854021704373,0.115,0.009,1.73000572981018e-22,"Chir08Ox-b03570.2"
"Chir02Ox-b17950.2",1.35684454894556e-26,0.439101185248496,0.115,0.009,2.66755638322696e-22,"Chir02Ox-b17950.2"
"Chir07Ox-b16330.2",3.76135618540264e-21,0.401764209141569,0.104,0.009,7.39482626050158e-17,"Chir07Ox-b16330.2"
"Chir03Ox-b32580.2",0,1.76765200513783,0.542,0.01,0,"Chir03Ox-b32580.2"
"Chir05Ox-b13880.2",1.73308541807013e-185,0.484390514116596,0.312,0.01,3.40724593192587e-181,"Chir05Ox-b13880.2"
"Chir05Ox-b27790.2",3.20521208607328e-64,0.471081408748162,0.188,0.01,6.30144696122006e-60,"Chir05Ox-b27790.2"
"Chir01Ox-b25720.2",6.8699140286456e-29,0.600142222688437,0.125,0.01,1.35062509803173e-24,"Chir01Ox-b25720.2"
"Chir06Ox-b30590.2",2.26695420607478e-277,1.66716914218073,0.417,0.011,4.45683196914302e-273,"Chir06Ox-b30590.2"
"Chir02Ox-b27890.2",9.69345935081226e-138,1.21028523103379,0.292,0.011,1.90573410836969e-133,"Chir02Ox-b27890.2"
"Chir05Ox-b18600.2",2.92895701010578e-137,1.06419139930073,0.281,0.011,5.75832948186796e-133,"Chir05Ox-b18600.2"
"Chir02Ox-b22230.2",3.13621703203516e-65,2.02583684857479,0.198,0.011,6.16580268498113e-61,"Chir02Ox-b22230.2"
"Chir04Ox-b27610.2",2.91447224214913e-22,0.519150150745019,0.115,0.011,5.72985242806519e-18,"Chir04Ox-b27610.2"
"Chir06Ox-b10030.2",1.26166536816753e-230,0.583571802775041,0.396,0.012,2.48043411381736e-226,"Chir06Ox-b10030.2"
"Chir06Ox-b20230.2",2.15622761838122e-135,0.834347006241295,0.292,0.012,4.23914349773748e-131,"Chir06Ox-b20230.2"
