"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099503","GO:0099503","secretory vesicle","36/914","174/25124",1.65199372095126e-17,3.75002574655936e-15,2.90403106735642e-15,"AtCRT1b/ATGLX1/APA1/ATPDI5/LTPG1/SKS6/ATTLL1/AtCRT1a/GDPDL1/sks5/ATPDI6/NA/ARPN/FLA7/PLAT2/ATCYP5/scpl26/AGP8/ATPDI11/NA/NA/NAI2/FKBP15-1/ATPDI1/HSP70/AtHsp90-7/NA/GGP1/CYCLASE1/ATPLAT1/ML3/AtGRXC2/BIP/FLA1/AtXTH22/ATPDI2",36
"GO:0009505","GO:0009505","plant-type cell wall","34/914","235/25124",6.87834146308126e-12,7.80691756059723e-10,6.04570012807669e-10,"NA/AT-EXP10/LTPG1/NA/AtMSR2/BDG1/ATXYL1/NA/NA/OST1a/NA/ATEXP6/AtLtpI-5/ATPDI11/NA/ATGRP-5/NA/PME34/NA/NA/AtBBE19/HAP6/PRXR1/BDX/BGAL3/EMP1/NA/DGR2/ATBG_PPAP/PAE11/COB/ATCNX1/EXL2/DGL1",34
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","37/914","298/25124",8.06069120702338e-11,6.09925634664769e-09,4.72328221604528e-09,"CER1/ADS1/NA/AtCRT3/AtCRT1b/p24delta5/ATDAD1/NA/WPP2/NA/7RED/NA/AtCRT1a/ARTUMES/ATSPPL2/OST1a/NA/NA/AtIPCS2/NA/A11/ATTSC13/(AT)VAP/NA/HAP6/NA/NA/NA/ACA2/PAS2/AtORM2/NA/ATB5-B/ATB5-A/NA/ATCNX1/DGL1",37
"GO:0048046","GO:0048046","apoplast","37/914","301/25124",1.07812096308424e-10,6.11833646550303e-09,4.7380579167123e-09,"ATCTL1/AXS2/NA/CLE43/BGLU40/GDSL1/ANN1/SKS6/cICDH/GDPDL1/ATXYL1/CLE17/CLE13/sks5/NA/NA/CLE16/ARPN/AtPNP-A/ATGSTF7/ATGSTF10/ATSFGH/AGP8/RALFL22/ATPME3/NA/ATRALF23/NA/RALFL24/ATNIT1/AtFBA8/AtBBE19/NA/ATCAD9/NA/ATCIMS/ATSBT1.3",37
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","36/914","293/25124",1.951455166076e-10,8.85960645398502e-09,6.86090553125666e-09,"CER1/ADS1/NA/AtCRT3/AtCRT1b/p24delta5/ATDAD1/NA/NA/7RED/NA/AtCRT1a/ARTUMES/ATSPPL2/OST1a/NA/NA/AtIPCS2/NA/A11/ATTSC13/(AT)VAP/NA/HAP6/NA/NA/NA/ACA2/PAS2/AtORM2/NA/ATB5-B/ATB5-A/NA/ATCNX1/DGL1",36
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","37/914","391/25124",1.31511224754429e-07,4.97550800320922e-06,3.85304816385782e-06,"NA/UXT3/AtTMN1/NA/NA/NA/NA/AtMSR2/NA/NA/NA/ATCYP5/NA/AtIPCS2/AtLtpI-5/ARF1A1C/UXS4/ATFP8/AtMSR1/GAE6/PMP/NA/ATXT2/NA/ANY1/NA/NA/ATCESA3/CESA5/EMP1/ATCSLA02/ATRD22/FL1/MOB1-like/ATGH9A1/NA/CESA6",37
"GO:0005802","GO:0005802","trans-Golgi network","32/914","313/25124",1.62597149261449e-07,5.27279326890698e-06,4.08326675588901e-06,"UXT3/AtTMN1/NA/NA/NA/NA/AtMSR2/NA/NA/NA/NA/AtIPCS2/AtLtpI-5/ARF1A1C/UXS4/ATFP8/AtMSR1/GAE6/NA/ATXT2/NA/ANY1/NA/ATCESA3/CESA5/EMP1/ATRD22/FL1/MOB1-like/ATGH9A1/NA/CESA6",32
"GO:0016469","GO:0016469","proton-transporting two-sector ATPase complex","12/914","52/25124",2.69736323043541e-07,7.65376816636049e-06,5.92710078266729e-06,"ATVHA-C/ATVHA-C2/VHA-E3/VHA-A/NA/NA/NA/emb2448/VAG2/NA/AtVAB2/NA",12
"GO:0008250","GO:0008250","oligosaccharyltransferase complex","6/914","10/25124",4.22528377211441e-07,1.06571046252219e-05,8.25289344962698e-06,"ATDAD1/ARTUMES/OST1a/HAP6/NA/DGL1",6
"GO:0005797","GO:0005797","Golgi medial cisterna","12/914","60/25124",1.39967213988544e-06,3.17725575753995e-05,2.46047628800915e-05,"AtTMN1/NA/NA/AtMSR2/NA/NA/AtMSR1/NA/NA/EMP1/ATCSLA02/NA",12
"GO:0010168","GO:0010168","ER body","6/914","12/25124",1.74602004301815e-06,3.50796408426008e-05,2.71657779768808e-05,"ERMO3/BGLU23/NAI2/NA/ML3/MEB2",6
"GO:0033176","GO:0033176","proton-transporting V-type ATPase complex","8/914","25/25124",1.85443035291282e-06,3.50796408426008e-05,2.71657779768808e-05,"ATVHA-C/ATVHA-C2/VHA-A/NA/NA/VAG2/NA/AtVAB2",8
"GO:0010005","GO:0010005","cortical microtubule, transverse to long axis","6/914","15/25124",8.60915197635819e-06,0.000150329038356408,0.000116415253445491,"ATMAP70-1/SP1L3/CDC2/ATMAP65-1/ATEB1/CESA6",6
"GO:0005795","GO:0005795","Golgi stack","21/914","196/25124",1.03196232087657e-05,0.000167325319170701,0.000129577223749164,"NA/AtTMN1/NA/NA/AtMSR2/NA/NA/NA/ATCYP5/NA/UXS4/AtMSR1/GAE6/PMP/NA/ATXT2/NA/NA/EMP1/ATCSLA02/NA",21
"GO:0031985","GO:0031985","Golgi cisterna","20/914","187/25124",1.70806221178844e-05,0.00025848674805065,0.000200172904820118,"NA/AtTMN1/NA/NA/AtMSR2/NA/NA/NA/NA/UXS4/AtMSR1/GAE6/PMP/NA/ATXT2/NA/NA/EMP1/ATCSLA02/NA",20
"GO:0005768","GO:0005768","endosome","33/914","418/25124",2.9234131198187e-05,0.000414759236374278,0.000321190783559028,"UXT3/AtTMN1/NA/NA/NA/NA/AtMSR2/NA/ATSPPL2/NA/NA/ATCYP5/ATVAMP722/NA/AtLtpI-5/ARF1A1C/UXS4/AtMSR1/GAE6/NA/NA/ATRAB-A2C/ATXT2/NA/ENP/ANY1/NA/ATCESA3/EMP1/ATRD22/MOB1-like/ATGH9A1/NA",33
"GO:0009986","GO:0009986","cell surface","6/914","19/25124",4.11850499503446e-05,0.000549941549336955,0.000425876367907588,"ABCG11/ANNAT4/ANN3/ACR4/COB/ANNAT2",6
"GO:0033178","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","6/914","23/25124",0.000135270814333022,0.00170591526964422,0.0013210658475798,"ATVHA-C/VHA-E3/VHA-A/emb2448/AtVAB2/NA",6
"GO:0000325","GO:0000325","plant-type vacuole","17/914","177/25124",0.000266008302589575,0.0031780991940965,0.00246112944778166,"ESL1/ATVHA-C/ATOCT6/ATPDI5/AtNCL/ERMO3/UMAMIT5/VHA-A/NA/ATGRP-5/A11/(AT)VAP/ATCCH1/emb2448/ATCHS/ML3/MOB1-like",17
"GO:0031225","GO:0031225","anchored component of membrane","24/914","315/25124",0.000571452249166275,0.00648598302803722,0.00502276450582989,"PDCB3/AT3-MMP/LTPG1/LTPG6/NA/GDPDL1/NA/ARPN/FLA7/AGP8/NA/NA/LTPG2/NA/NA/FLA2/NA/NA/GDPDL3/NA/ATBG_PPAP/FLA1/LLG1/COB",24
"GO:0005881","GO:0005881","cytoplasmic microtubule","8/914","56/25124",0.000899098625193047,0.00971882799613437,0.00752628924347062,"ATMAP70-1/SP1L3/CDC2/MAP65-2/NA/ATMAP65-1/ATEB1/CESA6",8
"GO:0033177","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","5/914","22/25124",0.000990302037392393,0.0102181164767306,0.00791293972461864,"ATVHA-C2/NA/NA/NA/NA",5
"GO:0033179","GO:0033179","proton-transporting V-type ATPase, V0 domain","4/914","14/25124",0.00130049690744842,0.0128353390430779,0.00993972464731742,"ATVHA-C2/NA/NA/NA",4
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","4/914","15/25124",0.00172265109416041,0.0156955621549217,0.012154689913619,"NA/ATERDJ3B/ATP58IPK/BIP",4
"GO:0046658","GO:0046658","anchored component of plasma membrane","15/914","174/25124",0.00179445400352316,0.0156955621549217,0.012154689913619,"LTPG1/NA/GDPDL1/NA/ARPN/FLA7/AGP8/NA/LTPG2/NA/FLA2/GDPDL3/ATBG_PPAP/FLA1/COB",15
"GO:0030120","GO:0030120","vesicle coat","7/914","49/25124",0.00186687303164267,0.0156955621549217,0.012154689913619,"ABCI18/NA/ATSAR1/CLC1/NA/NA/NA",7
"GO:0055028","GO:0055028","cortical microtubule","7/914","49/25124",0.00186687303164267,0.0156955621549217,0.012154689913619,"ATMAP70-1/SP1L3/CDC2/MAP65-2/ATMAP65-1/ATEB1/CESA6",7
"GO:0005938","GO:0005938","cell cortex","12/914","126/25124",0.00218629132012525,0.0177245760595868,0.013725964303042,"ATMAP70-1/SP1L3/ATEXO70H4/CDC2/ATSK21/MAP65-2/AtPRF2/ARAC3/ATMAP65-1/ATEXO70H7/ATEB1/CESA6",12
"GO:0030981","GO:0030981","cortical microtubule cytoskeleton","7/914","52/25124",0.00264666415126789,0.0207169918047521,0.0160432999369052,"ATMAP70-1/SP1L3/CDC2/MAP65-2/ATMAP65-1/ATEB1/CESA6",7
"GO:0030135","GO:0030135","coated vesicle","11/914","118/25124",0.00387404757175236,0.0293136266262595,0.0227005594555314,"ABCI18/NA/p24delta5/NA/ATSAR1/CLC1/PLD/NA/NA/NA/CAP1",11
