"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015979","GO:0015979","photosynthesis","93/501","197/21895",4.32255444536861e-100,4.901776741048e-97,3.9084992300754e-97,"PSB27/OE23/PSAO/CLPP6/GAPA-2/PnsL2/CP24/NDF6/LHCA2*1/ATLFNR2/PYG7/AB140/PRK/OHP2/GAPB/Lhca5/NA/AtTLP18.3/NDF5/ZKT/PSAG/cPGK2/ATFD2/LHCA3/NDF2/RPOD1/RBCS1A/PSBY/CRR23/LIL8/LPA3/LQY1/NA/NA/PSBR/PQL3/LHCB2/AtPGR5/PSB29/PDTPI/PSBW/FTSH2/LHB1B1/EDA3/PnsL1/ATFER4/CURT1B/CP12/ATCYP38/ATBCA1/EMB3119/LHCB4.2/ADS3/NDF4/GBP/LHCB2/CAB4/OEC33/cfbp1/LHCA1/PDE329/PPL1/SBPASE/PPD6/NA/AtTKL1/LHCA2/TROL/MPH2/PETC/ATPC1/PSBQ/ATPD/LHCB5/PPD1/PAM68/PSBQ/PGR5-LIKE/CRR31/NARA5/PPH1/FAD6/HCF244/LHCB4.1/FTRA2/PPD5/NA/AtCEST/LHCB3/EMB2728/PSAN/ATLFNR1/MSP-1",93
"GO:0046148","GO:0046148","pigment biosynthetic process","41/501","150/21895",1.29740384176484e-32,2.94251191312266e-30,2.34625242121263e-30,"ATCPO-I/POR/ALB-1V/ATCAO/AtHEMA1/ALAD1/ATMYBL2/NA/ATGLK1/HEME2/NTRC/FLU/HEME1/GBP/ELIP/AT5MAT/ATG4/ACSF/GUN4/HEMG1/NA/AtCLA1/LIL3:1/CH-42/ANS/CHLM/PORB/HEMC/ABAR/ATCHS/ATGSTF12/DVR/DFR/ATGLK2/LIL3:2/UF3GT/AtCOMT/PORA/EMB3143/GSA1/ABA1",41
"GO:0015995","GO:0015995","chlorophyll biosynthetic process","30/501","64/21895",2.02821442407903e-32,3.83332526150937e-30,3.05655471979629e-30,"ATCPO-I/POR/ALB-1V/ATCAO/AtHEMA1/ALAD1/NA/ATGLK1/HEME2/NTRC/FLU/HEME1/ELIP/ATG4/ACSF/GUN4/HEMG1/AtCLA1/LIL3:1/CH-42/CHLM/PORB/HEMC/ABAR/DVR/ATGLK2/LIL3:2/PORA/EMB3143/GSA1",30
"GO:0015994","GO:0015994","chlorophyll metabolic process","33/501","87/21895",8.60766418030948e-32,1.22013639755887e-29,9.72892569853401e-30,"ATCPO-I/POR/ALB-1V/ATCAO/EMB1303/AtHEMA1/ALAD1/NA/ATGLK1/PSB29/HEME2/NTRC/FLU/HEME1/ELIP/ATG4/ACSF/GUN4/HEMG1/AtCLA1/LIL3:1/CH-42/CHLM/PORB/HEMC/ABAR/DVR/CLD1/ATGLK2/LIL3:2/PORA/EMB3143/GSA1",33
"GO:0009657","GO:0009657","plastid organization","54/501","311/21895",9.97699379803636e-32,1.25710121855258e-29,1.00236697924131e-29,"ABC1/CRB/CLPP6/AtLrgB/RPL21C/SGRL/CP22/CLPR1/GDC1/cPGK2/EMB1303/ATSCO1/PTAC4/PSRP3/1/RIQ2/CS17/APG2/NA/ATGLK1/PSB29/PDTPI/ATSULA/AtIF3-2/CH-CPN60A/FTSH2/AtCGL160/EMB3113/EDA3/PSRP4/CURT1B/ABCI6/FIB4/BFA1/PSRP5/ACSF/APG3/CSP41A/AtcpRRF/CURT1A/ATRAB8D/mTERF6/SAMC1/RIQ1/ATYLMG2/CDF1/HCF136/PDE225/ATPRFB/ATGLK2/AtCEST/CLPP4/ANU7/RPL24/AtPHOT2",54
"GO:0009642","GO:0009642","response to light intensity","34/501","151/21895",3.43632121294763e-24,2.43549265967663e-22,1.94197363284343e-22,"PSB27/ACBP/OHP2/Lhca5/ZKT/ATFD2/LHCA3/PSBY/ATMYBL2/LHCB2/AtPGR5/AtSOD2/FTSH2/CAO/ATF1/ADS3/ELIP/LHCB2/CAB4/CHL/OEC33/LHCA1/LHCA2/CYP20-3/FdC1/ATFSD1/FAD6/SEP1/ATF2/APE2/PORA/LHCB3/abc1k8/MSP-1",34
"GO:0010207","GO:0010207","photosystem II assembly","15/501","27/21895",2.71059977382694e-18,1.53691007175988e-16,1.22547642406176e-16,"PSB27/OHP2/NA/ZKT/LIL8/LPA3/PSBR/PSB29/ATCYP38/OEC33/NA/LHCB5/PAM68/HCF244/MSP-1",15
"GO:0009409","GO:0009409","response to cold","45/501","427/21895",1.30407304112384e-17,7.04199442206874e-16,5.61503128985152e-16,"ATHM1/CRB/ATCCR1/ACR11/ATCAT3/AOR/ACBP/PRK/RPL21C/GAPB/Lhca5/CPN60B/LHCA3/RBCS1A/AtGLYI6/TAPX/PQL3/LHCB2/EMB3113/NA/ATCAX1/RCA/ATBCA1/ATSFR2/NA/2CPA/ELIP/SRRP1/LHCB2/CAB4/PSRP2/cfbp1/LHCA1/LHCA2/ATPD/AtBAM3/ATPCAP1/ATRBP31/AFT/SHM1/ATGER3/ATCPN21/HCF106/THI1/EMB2728",45
"GO:0019253","GO:0019253","reductive pentose-phosphate cycle","11/501","16/21895",3.18241795522917e-15,1.56907041792603e-13,1.25111991924112e-13,"GAPA-2/PRK/GAPB/cPGK2/PDTPI/CP12/EMB3119/cfbp1/SBPASE/AtTKL1/EMB2728",11
"GO:0015977","GO:0015977","carbon fixation","11/501","17/21895",8.83187844886018e-15,4.00614006440298e-13,3.19435098424038e-13,"GAPA-2/PRK/GAPB/cPGK2/PDTPI/CP12/EMB3119/cfbp1/SBPASE/AtTKL1/EMB2728",11
