"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046686","GO:0046686","response to cadmium ion","82/1324","319/21895",5.29992113106384e-30,1.02659472308707e-26,8.30135015055052e-27,"c-NAD-MDH1/TOR2/APX1/iPGAM1/NA/NA/AlaAT1/CAT1/PGM3/ARF1/APT1/ANN1/MSA1/mMDH1/AtCRT1a/PBG1/Hop2/cICDH/ATXYL1/HIPP20/ASK1/AtVAB1/ATPDI6/ATGSTU19/UBC13A/AtFBA3/ATNTRA/NA/ATGRP7/ARF3/PAG1/TBB7/AtCRL1/FBA6/LEA26/ATCS/ATPDI11/MEE31/GAPC/iPGAM2/ATCDC48/ATSERAT2;2/DDI1/PLD/mtLPD2/ATGSKB6/GABA-T/ATPHS2/ALDH2/AAE3/AtFBA8/NA/AtPPa4/ATCTIMC/RHA1B/ATGPX6/SHM4/AtSBP1/ACX1/NA/AtHsp90-7/RPT2a/PCK1/AT-HSC70-1/AtTudor1/GDH2/NA/NA/TRA2/AtFDH1/ATRGP2/GF14/ATCIMS/AtGGCT2;1/BIP/FRK1/NA/AtTudor2/TUB2/ADK1/NA/TPPJ",82
"GO:0010038","GO:0010038","response to metal ion","92/1324","438/21895",2.11225103842679e-26,2.04571513071634e-23,1.65422607641003e-23,"c-NAD-MDH1/TOR2/APX1/AtSOD1/iPGAM1/NA/NA/PAB1/AlaAT1/CAT1/ATPDI5/PGM3/ARF1/APT1/AtSTOP1/ANN1/MSA1/mMDH1/AtCRT1a/PBG1/Hop2/cICDH/ATXYL1/HIPP20/ASK1/AtVAB1/ATPDI6/ATGSTU19/UBC13A/AtFBA3/ATNTRA/NA/ATGRP7/ARF3/PAG1/CXIP4/TBB7/NA/AtCRL1/FBA6/LEA26/ATCS/ATCDF1/ATPDI11/MEE31/GAPC/iPGAM2/ATCDC48/ATSERAT2;2/DDI1/PLD/mtLPD2/ATGSKB6/GABA-T/ATPHS2/ALDH2/AAE3/AtFBA8/NA/AtPPa4/ATCTIMC/RHA1B/ATGPX6/SHM4/AtSBP1/ACX1/NA/AtHsp90-7/RPT2a/PBA1/PCK1/AT-HSC70-1/PSE1/BON2/AtTudor1/GDH2/NA/NA/TRA2/AtFDH1/ATRGP2/GF14/ATCIMS/AtGGCT2;1/BIP/FRK1/NA/AtTudor2/TUB2/ADK1/NA/TPPJ",92
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","42/1324","125/21895",9.11252767775309e-21,5.88365537060258e-18,4.75769866122688e-18,"c-NAD-MDH1/NA/SDH6/NA/ATCYTC-A/APL2/SDH5/ATPEPC1/NA/APL4/BE3/NA/ATCS/SDH8/SDH4/FUM1/AtUGP1/NA/NA/NA/ATPHS2/SDH7/NA/CSY2/NA/NDB2/SDH3-2/NA/AtCIB22/NA/IDH-V/NA/CI51/NA/NA/RISP/AtVDAC-3/SDH2-2/c-NAD-MDH2/SDHAF2/SDH1-1/SDHAF4",42
"GO:0016192","GO:0016192","vesicle-mediated transport","87/1324","499/21895",2.27680843654245e-19,1.10254448539568e-16,8.91550250940831e-17,"ABCI18/ECH/atgos11/ATRABA1B/p24delta5/ARF1/TNO1/ATSYP61/NA/NA/PRA1.F2/ATSAR1/ADL3/NA/NA/VPS2.1/AP19/ATSLY1/AP4S/SNF7.2/CLC1/AtSYT1/NA/ATRER1B/ATRER1C1/ARF3/ATVAMP722/ATNPSN11/ATMEMB11/PRA1.B4/NA/CLC2/AT-GDI1/ATGOS12/ARF1A1C/NA/TRAPPC6/NA/p24beta2/AtCHC2/ATSYP71/AtCHC1/PRA1.F3/NA/AtCASP/NA/ARFC1/ERD2B/ARA-3/NA/ATELP/ATRAB8/ATVAMP727/ARA-6/ALPHA-SNAP2/NA/ASAR1/NSF/NA/NA/SAY1/AtSEC23F/ATVAMP724/AT-RAB2/AGD8/AP4M/SNF7.1/CAP1/NA/ATRER1A/PRA1.A1/NA/SNX2b/ACT7/NA/ATVTI11/HLB1/NA/FL1/CPI1/ATARLB1/VPS26A/AGD5/TRAPPC3/TRAPPC5/ATGP1/AtRabE1b",87
"GO:0045333","GO:0045333","cellular respiration","37/1324","110/21895",1.77822364936592e-18,6.88883841764357e-16,5.57051955843471e-16,"c-NAD-MDH1/NA/SDH6/NA/ATCYTC-A/SDH5/ATPEPC1/NA/NA/ATCS/SDH8/SDH4/FUM1/NA/NA/NA/SDH7/NA/CSY2/NA/NDB2/SDH3-2/NA/AtCIB22/NA/IDH-V/NA/CI51/NA/NA/RISP/AtVDAC-3/SDH2-2/c-NAD-MDH2/SDHAF2/SDH1-1/SDHAF4",37
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","64/1324","351/21895",1.58687771041646e-15,4.76263899109323e-13,3.85121148751282e-13,"c-NAD-MDH1/NA/SDH6/iPGAM1/NA/ATCYTC-A/APL2/SDH5/ATPEPC1/ATPDI6/PGK/AtFBA3/NA/NA/APL4/BE3/FBA6/LHCB4.3/NA/ATCS/SDH8/SDH4/FUM1/PGD2/AtUGP1/GAPC/iPGAM2/NA/NA/NA/ATPHS2/SDH7/NA/AtFBA8/NA/ATCTIMC/CSY2/NA/NDB2/PFK3/PFK1/SDH3-2/NA/AtCIB22/NA/IDH-V/NA/CI51/NA/NA/NA/TRA2/RISP/ATP5/AtVDAC-3/ATCBR/SDH2-2/G6PD6/c-NAD-MDH2/SDHAF2/ABI2/NA/SDH1-1/SDHAF4",64
"GO:0009060","GO:0009060","aerobic respiration","28/1324","76/21895",1.72113954247045e-15,4.76263899109323e-13,3.85121148751282e-13,"c-NAD-MDH1/SDH6/NA/ATCYTC-A/SDH5/ATPEPC1/NA/ATCS/SDH8/SDH4/FUM1/NA/SDH7/NA/CSY2/NDB2/SDH3-2/NA/NA/IDH-V/NA/NA/AtVDAC-3/SDH2-2/c-NAD-MDH2/SDHAF2/SDH1-1/SDHAF4",28
"GO:0046034","GO:0046034","ATP metabolic process","34/1324","117/21895",6.36149293470085e-15,1.54027647681444e-12,1.2455133535309e-12,"iPGAM1/NA/ATCYTC-A/NA/AtVAB1/PGK/AtFBA3/ATP3/FBA6/GAPC/iPGAM2/NA/NA/ATPQ/NA/AtFBA8/NA/ATCTIMC/NA/PFK3/PFK1/SDH3-2/NA/AtCIB22/NA/CI51/NA/RISP/ATP5/SDH2-2/NA/SDHAF2/NA/SDH1-1",34
"GO:0055086","GO:0055086","nucleobase-containing small molecule metabolic process","64/1324","365/21895",1.0911853916519e-14,2.34847344847747e-12,1.89904545354154e-12,"AXS2/iPGAM1/ACLA-1/IAR4/ATUGD1/APT1/ATNUDT15/NA/NA/ATMUM4/AT-RSH3/ACLA-2/UGE3/ATRHM1/PGK/AtFBA3/NA/AXS1/ATP3/NSH1/FBA6/ADK/CYT1/ATPMM/MEE31/AtUGP1/GAPC/ACLB-1/iPGAM2/ATRHM3/NA/NA/UGD2/UXS5/GMD2/ATPQ/AtFBA8/NA/AtMDD2/ATCTIMC/FKP1/PFK3/PFK1/LKR/NA/APT5/ATP5/UGD3/ATRGP2/AtGNA1/SAMDC2/FAR1/PYR6/GSDA/ACS/UDG4/NA/ACLB-2/NA/MAB1/ATUXS3/ADK1/NA/BETA-UP",64
"GO:0048193","GO:0048193","Golgi vesicle transport","41/1324","180/21895",1.04561353181717e-13,2.02535341112986e-11,1.63776098457258e-11,"atgos11/p24delta5/ATSYP61/NA/NA/ATSAR1/NA/NA/ATSLY1/NA/ATRER1B/ATRER1C1/ATNPSN11/ATMEMB11/ATGOS12/NA/TRAPPC6/p24beta2/NA/AtCASP/NA/ERD2B/ATELP/ASAR1/NSF/NA/AtSEC23F/AT-RAB2/AGD8/AP4M/NA/ATRER1A/NA/ACT7/NA/ATVTI11/NA/FL1/ATARLB1/TRAPPC3/TRAPPC5",41
