"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007017","GO:0007017","microtubule-based process","33/154","241/21826",3.85880307432407e-33,2.01815400787149e-30,1.43791188243234e-30,"AtTPX2/ATNACK1/NA/ZCF125/NA/NA/AtAUR2/RSW7/TBB7/NA/NA/EDE1/AtAUR3/NA/POK2/NA/KINESIN-12B/NA/TRM7/ATK5/PAKRP2/NA/ATK1/NA/AtAUR1/NA/NA/NA/NA/ATMAP65-3/NA/NA/ATEB1C",33
"GO:0022402","GO:0022402","cell cycle process","41/154","490/21826",1.93379420351164e-32,5.05687184218294e-30,3.60296393706906e-30,"ATCSLD5/AtTPX2/ATNACK1/CYCB2;3/CDKB2;2/CYCA1;1/DRP5A/CYCB2;4/CDKB2;1/CYCB2;1/AtAUR2/RSW7/NA/BUBR1/EDE1/AtAUR3/ATN/CYC2/CMR1/POK2/KINESIN-12B/ATTOPII/AtMAD2/NA/CDC2B/ATCDT1B/NA/TRM7/ATK5/ATK1/AtAUR1/CYCB2;2/CYC1/CYC1BAT/NA/ADL1/NA/ATMAP65-3/ANQ1/NA/ATEB1C",41
"GO:0007018","GO:0007018","microtubule-based movement","21/154","67/21826",1.58327480319404e-29,2.76017574023495e-27,1.9665939660726e-27,"ATNACK1/NA/ZCF125/NA/NA/RSW7/NA/NA/POK2/NA/KINESIN-12B/NA/ATK5/PAKRP2/ATK1/NA/NA/NA/NA/NA/NA",21
"GO:0000278","GO:0000278","mitotic cell cycle","32/154","289/21826",3.99962914476775e-29,5.22951510678383e-27,3.7259703085468e-27,"ATCSLD5/AtTPX2/CYCB2;3/CDKB2;2/CYCA1;1/CYCB2;4/CDKB2;1/CYCB2;1/AtAUR2/CKS2/RSW7/TBB7/BUBR1/AtAUR3/ATN/CYC2/CMR1/POK2/KINESIN-12B/ATTOPII/AtMAD2/CDC2B/ATCDT1B/NA/TRM7/AtAUR1/CYCB2;2/CYC1/CYC1BAT/NA/ADL1/NA",32
"GO:0006928","GO:0006928","movement of cell or subcellular component","21/154","89/21826",1.39804514128117e-26,1.4623552177801e-24,1.0419115368706e-24,"ATNACK1/NA/ZCF125/NA/NA/RSW7/NA/NA/POK2/NA/KINESIN-12B/NA/ATK5/PAKRP2/ATK1/NA/NA/NA/NA/NA/NA",21
"GO:1903047","GO:1903047","mitotic cell cycle process","28/154","236/21826",2.2728203483089e-26,1.98114173694259e-24,1.41154105842342e-24,"ATCSLD5/AtTPX2/CYCB2;3/CDKB2;2/CYCA1;1/CYCB2;4/CDKB2;1/CYCB2;1/AtAUR2/RSW7/BUBR1/AtAUR3/ATN/CYC2/POK2/KINESIN-12B/ATTOPII/AtMAD2/CDC2B/NA/TRM7/AtAUR1/CYCB2;2/CYC1/CYC1BAT/NA/ADL1/NA",28
"GO:0051726","GO:0051726","regulation of cell cycle","22/154","250/21826",5.03456800426513e-18,3.76154152318666e-16,2.68005574963888e-16,"AtTPX2/CYCB2;3/CDKB2;2/CYCA1;1/CYCB2;4/CDKB2;1/CYCB2;1/AtAUR2/CKS2/BUBR1/AtAUR3/CYC2/CMR1/ATTOPII/AtMAD2/CDC2B/ATCDT1B/AtAUR1/CYCB2;2/CYC1/CYC1BAT/NA",22
"GO:0000226","GO:0000226","microtubule cytoskeleton organization","18/154","177/21826",4.86163003534572e-16,3.17829063560726e-14,2.26449609541103e-14,"AtTPX2/AtAUR2/RSW7/TBB7/NA/EDE1/AtAUR3/POK2/KINESIN-12B/TRM7/ATK5/NA/ATK1/AtAUR1/NA/ATMAP65-3/NA/ATEB1C",18
"GO:0000910","GO:0000910","cytokinesis","15/154","112/21826",2.33110531595579e-15,1.35463120027209e-13,9.65159393974677e-14,"ATCSLD5/ATNACK1/DRP5A/AtAUR2/RSW7/AtAUR3/ATN/POK2/KINESIN-12B/NA/TRM7/AtAUR1/ADL1/ATMAP65-3/ANQ1",15
"GO:0007010","GO:0007010","cytoskeleton organization","21/154","304/21826",4.04971878843374e-15,2.11800292635085e-13,1.50905310642689e-13,"AtTPX2/AtAUR2/RSW7/TBB7/NA/EDE1/AtAUR3/POK2/KINESIN-12B/TRM7/ATK5/ATEHD2/NA/ATK1/ARAC7/AtAUR1/NA/AtFIM2/ATMAP65-3/NA/ATEB1C",21
