"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015979","GO:0015979","photosynthesis","52/295","197/21895",1.50367863194019e-52,1.40142848496826e-49,1.00034199514337e-49,"PSB27/OE23/PSAO/GAPA-2/CP24/ATLFNR2/AB140/PRK/GAPB/AtTLP18.3/PSAG/cPGK2/ATFD2/LHCA3/NDF2/RBCS1A/PSBY/LQY1/PSBR/PSB29/PDTPI/PSBW/LHB1B1/EDA3/PnsL1/ATFER4/CURT1B/CP12/DEG2/ATBCA1/LHCB4.2/LHCB2/CAB4/OEC33/LHCA1/SBPASE/AtTKL1/LHCA2/PETC/PSBQ/ATPD/LHCB5/PSBQ/PGR5-LIKE/FAD6/LHCB4.1/PPD5/LHCB3/EMB2728/PSAN/ATLFNR1/MSP-1",52
"GO:0019684","GO:0019684","photosynthesis, light reaction","37/295","128/21895",4.35621450968055e-39,2.02999596151114e-36,1.44901451058848e-36,"PSB27/OE23/PSAO/CP24/AB140/AtTLP18.3/PSAG/ATFD2/LHCA3/NDF2/PSBY/LQY1/PSBR/PSB29/PSBW/LHB1B1/EDA3/CURT1B/DEG2/LHCB4.2/LHCB2/CAB4/OEC33/LHCA1/LHCA2/PETC/PSBQ/ATPD/LHCB5/PSBQ/PGR5-LIKE/FAD6/LHCB4.1/LHCB3/PSAN/ATLFNR1/MSP-1",37
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","46/295","351/21895",7.52882211497608e-32,2.3389540703859e-29,1.66954932514557e-29,"PSB27/OE23/PSAO/CP24/AB140/FdC2/AtTLP18.3/PSAG/cPGK2/ATFD2/LHCA3/NDF2/PSBY/LQY1/PSBR/PSB29/PDTPI/AtFBA1/PSBW/LHB1B1/EDA3/CURT1B/DEG2/LHCB4.2/LHCB2/CAB4/OEC33/LHCA1/AtTKL1/LHCA2/PETC/PSBQ/ATPD/LHCB5/FdC1/PSBQ/PGR5-LIKE/FAD6/AtFBA2/LHCB4.1/ADG2/LHCB3/EMB2728/PSAN/ATLFNR1/MSP-1",46
"GO:0009657","GO:0009657","plastid organization","43/295","311/21895",8.83017761732338e-31,2.05743138483635e-28,1.46859796161799e-28,"ATTIC110/CRB/CLP2/RPL21C/CP22/GDC1/cPGK2/ATSCO1/PSRP3/1/HPE1/RIQ2/CS17/NA/PSB29/PDTPI/AtIF3-2/CH-CPN60A/MRL7-L/EMB3113/EDA3/PSRP4/CURT1B/DEG2/TRX/ATYLMG1-1/FLN1/PSRP5/ACSF/APG3/CSP41A/AtcpRRF/CURT1A/ATRAB8D/SAMC1/RIQ1/ATYLMG2/CDF1/HCF136/PDE225/AtRH3/ATGLK2/CLPP4/RPL24",43
"GO:0009765","GO:0009765","photosynthesis, light harvesting","17/295","37/21895",1.24859011597203e-22,2.32737197617186e-20,1.66128200693541e-20,"PSB27/PSAO/CP24/AB140/AtTLP18.3/LHCA3/LQY1/LHB1B1/DEG2/LHCB4.2/LHCB2/CAB4/LHCA1/LHCA2/LHCB5/LHCB4.1/LHCB3",17
"GO:0015995","GO:0015995","chlorophyll biosynthetic process","19/295","64/21895",8.14833867364555e-21,1.16286843380896e-18,8.30057431858216e-19,"ATCPO-I/POR/ALB-1V/NA/HEME2/NTRC/FLU/ACSF/GUN4/HEMG1/LIL3:1/CH-42/CHLM/PORB/HEMC/ATGLK2/LIL3:2/EMB3143/GSA1",19
"GO:0015994","GO:0015994","chlorophyll metabolic process","21/295","87/21895",8.73399038268534e-21,1.16286843380896e-18,8.30057431858216e-19,"ATCPO-I/POR/ALB-1V/NA/PSB29/HEME2/NTRC/FLU/ACSF/GUN4/HEMG1/LIL3:1/CH-42/CHLM/PORB/HEMC/CLD1/ATGLK2/LIL3:2/EMB3143/GSA1",21
"GO:0006779","GO:0006779","porphyrin-containing compound biosynthetic process","19/295","71/21895",7.44388829163741e-20,8.67212985975758e-18,6.19018078988795e-18,"ATCPO-I/POR/ALB-1V/NA/HEME2/NTRC/FLU/ACSF/GUN4/HEMG1/LIL3:1/CH-42/CHLM/PORB/HEMC/ATGLK2/LIL3:2/EMB3143/GSA1",19
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","21/295","99/21895",1.60875618594097e-19,1.65329357575544e-17,1.18012371795509e-17,"ATCPO-I/POR/ALB-1V/NA/PSB29/HEME2/NTRC/FLU/ACSF/GUN4/HEMG1/LIL3:1/CH-42/CHLM/PORB/HEMC/CLD1/ATGLK2/LIL3:2/EMB3143/GSA1",21
"GO:0033014","GO:0033014","tetrapyrrole biosynthetic process","19/295","74/21895",1.77392014566034e-19,1.65329357575544e-17,1.18012371795509e-17,"ATCPO-I/POR/ALB-1V/NA/HEME2/NTRC/FLU/ACSF/GUN4/HEMG1/LIL3:1/CH-42/CHLM/PORB/HEMC/ATGLK2/LIL3:2/EMB3143/GSA1",19
"GO:0033013","GO:0033013","tetrapyrrole metabolic process","21/295","100/21895",2.01201778684981e-19,1.70472779758548e-17,1.21683755147281e-17,"ATCPO-I/POR/ALB-1V/NA/PSB29/HEME2/NTRC/FLU/ACSF/GUN4/HEMG1/LIL3:1/CH-42/CHLM/PORB/HEMC/CLD1/ATGLK2/LIL3:2/EMB3143/GSA1",21
"GO:0009658","GO:0009658","chloroplast organization","29/295","240/21895",2.35212721643501e-19,1.82681880476453e-17,1.30398631647976e-17,"ATTIC110/CRB/CLP2/RPL21C/GDC1/ATSCO1/RIQ2/PDTPI/AtIF3-2/CH-CPN60A/MRL7-L/CURT1B/DEG2/ATYLMG1-1/FLN1/ACSF/APG3/CSP41A/AtcpRRF/CURT1A/ATRAB8D/SAMC1/RIQ1/ATYLMG2/CDF1/PDE225/AtRH3/ATGLK2/CLPP4",29
"GO:0009768","GO:0009768","photosynthesis, light harvesting in photosystem I","13/295","23/21895",3.75347060425591e-19,2.69094969474347e-17,1.92080439019412e-17,"PSAO/CP24/AB140/LHCA3/LHB1B1/LHCB4.2/LHCB2/CAB4/LHCA1/LHCA2/LHCB5/LHCB4.1/LHCB3",13
"GO:0009767","GO:0009767","photosynthetic electron transport chain","16/295","48/21895",1.20084399300533e-18,7.99419001057831e-17,5.70626619232606e-17,"PSAO/PSAG/ATFD2/NDF2/PSBY/CURT1B/OEC33/PETC/PSBQ/ATPD/PSBQ/PGR5-LIKE/FAD6/PSAN/ATLFNR1/MSP-1",16
"GO:0032544","GO:0032544","plastid translation","12/295","20/21895",3.27437694473211e-18,2.03447954166022e-16,1.45221489759347e-16,"CRB/PSRP3/1/HPE1/CS17/NA/EMB3113/PSRP4/PSRP5/APG3/CSP41A/AtcpRRF/RPL24",12
