"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022402","GO:0022402","cell cycle process","43/197","491/21895",4.45563396006415e-30,3.00309728908324e-27,2.35445078731811e-27,"CENH3/ATCSLD5/AtTPX2/ATNACK1/CYCB2;3/CDKB2;2/DRP5A/CYCB2;4/CDKB2;1/CYCB2;1/AtAUR2/RSW7/EMB2795/NA/BUBR1/CDKB1;2/EDE1/ATN/CYC2/CMR1/POK1/POK2/BUB3.1/KINESIN-12B/AtMAD2/MER3/NA/ATCDT1B/TRM7/ATK5/TPXL3/AtAUR1/CYCB2;2/CYC1/CYC1BAT/AtMYB3R4/NA/ADL1/NA/ATMAP65-3/ANQ1/NA/ATEB1C",43
"GO:0007017","GO:0007017","microtubule-based process","33/197","241/21895",1.86363528781747e-29,6.28045091994489e-27,4.92392060254933e-27,"AtTPX2/ATNACK1/NA/ZCF125/NA/NA/NA/AtAUR2/RSW7/NA/EDE1/NA/POK1/POK2/NA/KINESIN-12B/NA/TRM7/ATK5/PAKRP2/NA/TPXL3/NA/AtAUR1/NA/MPB2C/NA/NA/NA/ATMAP65-3/NA/NA/ATEB1C",33
"GO:0007018","GO:0007018","microtubule-based movement","22/197","67/21895",5.61735513245112e-29,1.26203245309069e-26,9.89442904031742e-27,"ATNACK1/NA/ZCF125/NA/NA/NA/RSW7/NA/NA/POK1/POK2/NA/KINESIN-12B/NA/ATK5/PAKRP2/NA/NA/NA/NA/NA/NA",22
"GO:0006928","GO:0006928","movement of cell or subcellular component","22/197","89/21895",7.04077053919295e-26,1.18636983585401e-23,9.30122844914437e-24,"ATNACK1/NA/ZCF125/NA/NA/NA/RSW7/NA/NA/POK1/POK2/NA/KINESIN-12B/NA/ATK5/PAKRP2/NA/NA/NA/NA/NA/NA",22
"GO:0051726","GO:0051726","regulation of cell cycle","21/197","251/21895",1.25727980409101e-14,1.05925823494667e-12,8.30466396912743e-13,"AtTPX2/CYCB2;3/CDKB2;2/CYCB2;4/CDKB2;1/CYCB2;1/AtAUR2/BUBR1/CDKB1;2/CYC2/CMR1/BUB3.1/AtMAD2/ATCDT1B/TPXL3/AtAUR1/CYCB2;2/CYC1/CYC1BAT/AtMYB3R4/NA",21
"GO:0007010","GO:0007010","cytoskeleton organization","20/197","304/21895",4.8887417463977e-12,2.99546539733823e-10,2.34846732697765e-10,"AtTPX2/NA/AtAUR2/RSW7/EDE1/POK2/KINESIN-12B/TRM7/ATK5/ATEHD2/NA/TPXL3/ARAC7/AtAUR1/MPB2C/NA/AtFIM2/ATMAP65-3/NA/ATEB1C",20
"GO:0010583","GO:0010583","response to cyclopentenone","9/197","35/21895",1.85580932719545e-11,9.62165758869026e-10,7.54345167815479e-10,"ATCSLD5/ATSYP111/ATNACK1/ATGH9B1/CDKB2;1/AGP17/NA/CYC2/ATEXPB3",9
"GO:0051301","GO:0051301","cell division","18/197","269/21895",4.52587918149813e-11,2.03362837888649e-09,1.59437989411373e-09,"CENH3/ATCSLD5/ATNACK1/DRP5A/AtAUR2/RSW7/EDE1/ATN/POK1/POK2/KINESIN-12B/NA/TRM7/AtAUR1/AtMYB3R4/ADL1/ATMAP65-3/ANQ1",18
"GO:0000280","GO:0000280","nuclear division","16/197","213/21895",1.02206502998633e-10,4.30544893881742e-09,3.37550424377064e-09,"CENH3/AtTPX2/EMB2795/NA/BUBR1/CMR1/BUB3.1/KINESIN-12B/AtMAD2/MER3/TPXL3/NA/ADL1/NA/ATMAP65-3/ANQ1",16
"GO:0051338","GO:0051338","regulation of transferase activity","12/197","120/21895",9.07760129308062e-10,2.91347774835064e-08,2.28418839555212e-08,"AtTPX2/CYCB2;3/CYCB2;4/CYCB2;1/CYC2/TPXL3/AtCDC20.1/CYCB2;2/CYC1/CYC1BAT/CCS52B/NA",12
